milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.008969479,0.016103515625,-0.673067022562027,0.64926677942276,-0.0029962844948749987,0.016714242496527733,0.0004744
100000,100000,0.012198297,0.0609228515625,-0.6548665708303452,0.9446108937263489,-0.007131495382636786,0.007036627612542361,0.0004488
150000,150000,0.014602165,0.0718359375,-0.6102035337686539,0.9894192814826965,-0.010905013722367584,0.003969363803043961,0.0004104
200000,200000,0.011230063,0.0649560546875,-0.5516127121448516,0.9934234619140625,-0.009533909105230123,0.0024991273204796015,0.00038480000000000003
250000,250000,0.011065101,0.0729443359375,-0.49715382665395735,0.9951490759849548,-0.011410708809271454,0.002182542795781046,0.00034640000000000007
300000,300000,0.012107925,0.0772314453125,-0.4674749806523323,0.9956495761871338,-0.014005098605994136,0.0020600270805880426,0.0003208
350000,350000,0.010585186,0.079677734375,-0.40731471419334414,0.9959418177604675,-0.010510296935681254,0.0016809837566688656,0.0002824
400000,400000,0.010291325,0.07548828125,-0.40315840899944305,0.9971996545791626,-0.01133192129433155,0.0014340433420147747,0.0002568
450000,450000,0.008610476,0.0620068359375,-0.41055390506982803,0.9972821474075317,-0.011569678415544331,0.0016211734793614597,0.0002312
500000,500000,0.0089259595,0.0606787109375,-0.38518970310688017,0.9984450936317444,-0.00985959263285622,0.0011711326171644032,0.00019280000000000002
550000,550000,0.008982892,0.058349609375,-0.40084714233875274,0.9982597827911377,-0.010425392116885632,0.0012048433651216327,0.00016720000000000003
600000,600000,0.0097519215,0.0585986328125,-0.3895071214437485,0.9983665943145752,-0.011052149797324091,0.0010334238840732724,0.00012880000000000004
650000,650000,0.008378911,0.04560546875,-0.37531902581453325,0.9976862072944641,-0.010338176060467958,0.0012658568006008862,0.00010320000000000001
700000,700000,0.006320221,0.0356494140625,-0.36484404355287553,0.9976705312728882,-0.008330518815200775,0.0011505376419518143,6.480000000000003e-05
750000,750000,0.0045999913,0.0214501953125,-0.36230283945798875,0.9972735643386841,-0.006951961403246969,0.001312758072745055,3.920000000000001e-05
800000,800000,0.00028360932,0.0,-0.32627249002456665,0.9977006316184998,-0.0003826670162379742,0.0012718350661452859,8.000000000000229e-07
