sim_time,action,chosen_vid,score_v0,score_v1
97,0,0,138.33333333333334,248.0
98,0,0,148.33333333333334,248.0
99,0,0,154.66666666666669,248.0
100,0,0,157.0,307.0
101,0,0,85.66666666666667,304.0
102,0,0,166.66666666666669,302.0
103,0,0,163.66666666666669,307.0
104,0,0,172.33333333333334,303.0
105,0,0,171.33333333333334,307.0
106,0,0,132.0,307.0
107,0,0,134.5,305.0
108,0,0,81.42857142857143,302.0
109,0,0,179.0979325903087,309.0
110,0,0,261.0,307.0
111,0,0,187.66666666666669,301.0
112,0,0,193.33333333333334,303.0
113,0,0,195.66666666666669,304.0
114,0,0,141.0,306.0
115,0,0,142.5,306.0
116,0,0,199.0,303.0
117,0,0,201.33333333333334,305.0
118,0,0,153.0,306.0
119,0,0,106.66666666666667,302.0
120,0,0,157.0,304.0
121,0,0,157.5,309.0
122,0,0,212.66666666666669,305.0
123,0,0,221.33333333333334,306.0
124,0,0,223.66666666666669,307.0
125,0,0,173.0,306.0
126,0,0,141.0,303.0
127,0,0,222.33333333333334,303.0
128,0,0,222.66666666666669,307.0
129,0,0,230.0,302.0
130,0,0,176.0,308.0
131,0,0,237.0,305.0
132,0,0,239.33333333333334,308.0
133,0,0,247.0,307.0
134,0,0,191.5,303.0
135,0,0,188.5,308.0
136,0,0,250.0,302.0
137,0,0,252.66666666666669,305.0
138,0,0,189.0,309.0
139,0,0,194.5,305.0
140,0,0,119.57142857142858,301.0
141,0,0,134.66666666666669,305.0
142,0,0,261.6666666666667,307.0
143,0,0,119.85714285714286,305.0
144,0,0,170.0,305.0
145,0,0,172.0,303.0
146,0,0,140.0,309.0
147,0,0,214.0,303.0
148,0,0,173.0,304.0
149,0,0,218.0,307.0
150,0,0,216.5,304.0
151,0,0,175.0,306.0
152,0,0,177.0,305.0
153,0,0,174.0,309.0
154,0,0,183.0,304.0
155,0,0,182.0,304.0
156,0,0,221.0,306.0
157,0,0,184.0,306.0
158,0,0,158.0,304.0
159,0,0,156.33333333333334,304.0
160,0,0,153.33333333333334,308.0
161,0,0,190.0,304.0
162,0,0,162.33333333333334,305.0
163,0,0,139.85714285714286,305.0
164,0,0,164.0,303.0
165,0,0,142.85714285714286,302.0
166,0,0,245.0,303.0
167,0,0,193.0,307.0
168,0,0,242.0,307.0
169,0,0,243.5,307.0
170,0,0,201.0,303.0
171,0,0,246.0,307.0
172,0,0,203.0,306.0
173,0,0,207.0,305.0
174,0,0,133.25,305.0
175,0,0,210.0,305.0
176,0,0,175.0,309.0
177,0,0,211.0,304.0
178,0,0,209.0,306.0
179,0,0,213.0,307.0
181,0,0,178.0,305.0
182,0,0,180.0,302.0
183,0,0,179.66666666666669,304.0
184,0,0,180.33333333333334,305.0
185,0,0,159.42857142857144,305.0
186,0,0,222.0,306.0
187,0,0,270.0,307.0
188,0,0,224.0,306.0
189,0,0,275.5,304.0
190,0,0,278.0,303.0
191,0,0,185.0,308.0
192,0,0,227.0,305.0
193,0,0,228.0,308.0
194,0,0,232.0,307.0
195,0,0,233.0,304.0
196,0,0,195.66666666666669,304.0
197,0,0,232.0,308.0
198,0,0,195.0,309.0
199,0,0,196.33333333333334,307.0
200,0,0,235.0,303.0
201,0,0,238.0,303.0
202,0,0,239.0,306.0
203,0,0,241.0,306.0
204,0,0,242.0,307.0
205,0,0,244.0,308.0
206,0,0,304.5,305.0
207,0,0,307.0,307.0
208,0,0,250.0,302.0
209,0,0,246.0,306.0
210,0,0,248.0,306.0
211,1,1,307.5,302.0
212,0,0,308.0,315.0
213,0,0,308.0,315.0
214,0,0,312.0,316.0
215,1,1,314.5,314.0
216,0,0,254.0,323.0
217,0,0,252.0,326.0
218,0,0,255.0,325.0
219,0,0,259.0,325.0
220,0,0,219.0,324.0
221,0,0,258.0,328.0
222,0,0,221.33333333333334,325.0
223,0,0,191.85714285714286,324.0
224,0,0,187.85714285714286,328.0
225,0,0,192.71428571428572,326.0
226,0,0,193.14285714285717,327.0
227,0,0,192.2857142857143,325.0
228,0,0,222.33333333333334,323.0
229,0,0,221.66666666666669,329.0
230,0,0,228.33333333333334,323.0
231,0,0,224.66666666666669,326.0
232,0,0,225.33333333333334,325.0
233,0,0,226.33333333333334,325.0
234,0,0,228.66666666666669,327.0
235,0,0,228.0,323.0
236,0,0,142.0,324.0
237,0,0,229.33333333333334,325.0
238,0,0,234.66666666666669,324.0
239,0,0,233.33333333333334,323.0
240,0,0,201.2857142857143,327.0
241,0,0,202.71428571428572,326.0
242,0,0,238.33333333333334,323.0
243,0,0,146.0,322.0
244,0,0,200.71428571428572,327.0
245,0,0,204.14285714285717,324.0
246,0,0,286.0,328.0
247,0,0,287.0,326.0
248,1,1,358.0,327.0
249,1,1,353.0,336.0
250,1,1,355.5,324.0
251,0,0,350.5,358.0
252,1,1,355.5,354.0
253,0,0,354.5,365.0
254,0,0,356.0,368.0
255,0,0,287.0,369.0
256,0,0,242.0,365.0
257,0,0,244.66666666666669,367.0
258,0,0,153.0,361.0
259,0,0,246.0,365.0
260,0,0,247.0,364.0
261,0,0,297.0,364.0
262,0,0,185.25,368.0
263,0,0,186.25,369.0
264,0,0,251.0,368.0
265,0,0,300.0,367.0
266,1,1,376.5,364.0
267,1,1,374.0,373.0
268,0,0,373.0,383.0
269,0,0,374.0,383.0
270,0,0,304.0,384.0
271,0,0,254.66666666666669,386.0
272,0,0,303.0,384.0
273,0,0,306.0,382.0
274,0,0,308.0,385.0
275,0,0,304.0,388.0
276,0,0,261.6666666666667,382.0
277,0,0,255.66666666666669,389.0
278,0,0,314.0,383.0
279,0,0,314.0,383.0
280,0,0,262.0,386.0
281,0,0,180.0,382.0
282,0,0,319.0,384.0
283,0,0,315.0,386.0
284,0,0,313.0,388.0
285,0,0,267.6666666666667,388.0
286,0,0,271.0,387.0
287,0,0,322.0,386.0
288,1,1,403.5,388.0
289,1,1,402.0,385.0
290,0,0,324.0,395.0
291,0,0,322.0,406.0
292,0,0,326.0,393.0
293,0,0,272.6666666666667,407.0
294,0,0,329.0,404.0
295,0,0,328.0,403.0
296,0,0,144.16666666666669,402.0
297,0,0,328.0,404.0
298,0,0,334.0,403.0
299,0,0,333.0,403.0
300,0,0,330.0,408.0
301,0,0,330.0,405.0
