milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.009972732,0.0263720703125,-0.6712622547149658,0.6857185959815979,-0.004726228849031031,0.012405394357629121,0.0004744
100000,100000,0.014515184,0.0685107421875,-0.6443869638442993,0.9620873928070068,-0.009229391408152878,0.00436696293996647,0.0004488
150000,150000,0.013829462,0.08888671875,-0.5967803692817688,0.9882436990737915,-0.014041749390307813,0.003196371174417436,0.0004104
200000,200000,0.015682619,0.09365234375,-0.5533092623949051,0.9941228628158569,-0.016723937534261494,0.002265931385336444,0.00038480000000000003
250000,250000,0.018406734,0.11673828125,-0.5104962220788002,0.9953051805496216,-0.018322580731473862,0.0018838419322855771,0.00034640000000000007
300000,300000,0.014193875,0.0983056640625,-0.4921283596754074,0.9967129826545715,-0.017346522931475192,0.0014730849128682167,0.0003208
350000,350000,0.01500683,0.0875732421875,-0.44075798243284225,0.9977208375930786,-0.015931421227287502,0.001211597357178107,0.0002824
400000,400000,0.01307593,0.085302734375,-0.44671366751194,0.9971705079078674,-0.016215522238053382,0.001234981354791671,0.0002568
450000,450000,0.017529342,0.084990234375,-0.424413241147995,0.9976820349693298,-0.015498040784150362,0.0010292656702222303,0.0002312
500000,500000,0.01223623,0.075517578125,-0.38707458198070527,0.9979157447814941,-0.013355294005014002,0.0010438481153687462,0.00019280000000000002
550000,550000,0.011894073,0.0658740234375,-0.3839815691113472,0.9978046417236328,-0.0134229565737769,0.0009482448315247893,0.00016720000000000003
600000,600000,0.011030908,0.0660107421875,-0.372944116294384,0.9982279539108276,-0.013952165239024907,0.0008317705587251112,0.00012880000000000004
650000,650000,0.009342518,0.0556787109375,-0.36102516919374467,0.9983523488044739,-0.012837486951611935,0.000781722593237646,0.00010320000000000001
700000,700000,0.007293799,0.039931640625,-0.35106327652931213,0.9982283115386963,-0.010908073945902288,0.0007979613152565434,6.480000000000003e-05
750000,750000,0.0048748897,0.027373046875,-0.34668024003505704,0.9982697367668152,-0.008734417477389797,0.000806298364768736,3.920000000000001e-05
800000,800000,0.00029832285,0.0,-0.33794707953929903,0.9984536170959473,-0.000544016285566613,0.0008302290999563411,8.000000000000229e-07
