#{"t_start": 1789989835.9065404, "env_id": "None"}
r,l,t
-42695.169061,601,22.235942
-43589.860277,601,30.711701
-40688.359096,601,41.300643
-41795.00743,601,49.604222
-42718.362737,601,60.316569
-42928.662868,601,69.364346
-42290.131106,601,80.015379
-42237.113606,601,88.451941
-39677.69193,601,99.308715
-35150.952936,601,108.479855
-42234.215587,601,119.354774
-39539.014614,601,127.943586
-36949.777826,601,138.836554
-37385.276105,601,148.050387
-38991.331155,601,158.692813
-38786.159475,601,167.160311
-41508.118091,601,175.605949
-46340.413224,601,186.401604
-41977.07406,601,195.406794
-40593.240632,601,206.142556
-42814.198399,601,214.812249
-41080.579526,601,225.717873
-47125.831171,601,235.075996
-42097.939625,601,245.979887
-39872.40128,601,254.146613
-44674.485922,601,264.939391
-43175.916013,601,273.955934
-37453.838492,601,284.411948
-36836.280055,601,292.630657
-41308.583032,601,302.934954
-42183.014209,601,311.932691
-41726.480506,601,322.549026
-43133.645628,601,330.520735
-41100.502613,601,338.356699
-40668.930956,601,349.435102
-38600.133595,601,357.151508
-38189.525668,601,367.331189
-40129.282056,601,374.989265
-36241.342253,601,385.714456
-42534.239298,601,393.82696
-43975.474398,601,403.906379
-36013.790096,601,411.825077
-39105.813884,601,422.169537
-42392.018223,601,430.50448
-39346.115083,601,440.705625
-40012.472828,601,448.587399
-36077.09192,601,458.688884
-38836.880985,601,467.459741
-39218.780362,601,477.483123
-35793.746144,601,485.436662
-40135.095097,601,493.691979
-38976.709879,601,505.155882
-36073.547252,601,513.469455
-41029.613159,601,524.122373
-37716.109234,601,532.340963
-36253.834334,601,543.824622
-39667.312202,601,552.499578
-36494.961325,601,563.553791
-35310.018091,601,572.187141
-36961.798376,601,583.783111
-34431.193291,601,592.628814
-37624.099454,601,603.421922
-32850.72581,601,611.848587
-38094.107111,601,623.020949
-36772.097406,601,632.008811
-35280.465966,601,641.083828
-36652.469154,601,652.108799
-33534.96554,601,660.83579
-30467.252407,601,672.646224
-34342.019174,601,680.884228
-33913.421917,601,691.770554
-31117.66569,601,700.925461
-34292.557923,601,712.722727
-33970.692058,601,720.978165
-31832.510738,601,731.391834
-31049.983073,601,739.542261
-32598.171981,601,750.715387
-32773.968561,601,758.985638
-32442.658732,601,769.415791
-28511.04162,601,777.586577
-28384.906692,601,788.924398
-33370.34643,601,796.961602
-30143.254515,601,805.052213
-32819.690942,601,815.256678
-32792.879354,601,823.664884
