stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E1,M4,SHARED_UQ_AC,T2,50000,3,105.99666666666667,0.0,76.88666666666667,0.0,7.903333333333333,0.0,21.293333333333333,0.0,1.0,0.0,0.0,0.0,105.99666666666667,0.0,135.20000000000005,0.0,0.9724872898493478,1.1102230246251565e-16,0.5602138173361983,0.0,0.6688851913477537,0.33111480865224624,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,100000,3,117.63666666666667,0.0,89.66333333333334,1.4210854715202004e-14,7.456666666666667,0.0,20.6,0.0,1.0,0.0,0.0,0.0,117.63666666666667,0.0,181.0,0.0,0.92257429718464,0.0,0.6359396551095705,0.0,0.2562396006655574,0.7437603993344425,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,150000,3,98.55333333333333,0.0,70.29333333333334,0.0,7.673333333333333,0.0,20.666666666666668,0.0,1.0,0.0,0.0,0.0,98.55333333333333,0.0,153.0,0.0,0.8769025661267545,0.0,0.6686315952045548,0.0,0.4226289517470882,0.5773710482529119,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,200000,3,95.63,0.0,67.05666666666667,0.0,7.830000000000001,8.881784197001252e-16,20.826666666666668,0.0,1.0,0.0,0.0,0.0,95.63,0.0,135.60000000000014,0.0,0.8008704708969177,0.0,0.7157844893150838,0.0,0.4176372712146423,0.5823627287853578,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,250000,3,97.24333333333334,0.0,69.21666666666667,0.0,7.650000000000001,8.881784197001252e-16,20.453333333333333,0.0,1.0,0.0,0.0,0.0,97.24333333333334,0.0,139.0,0.0,0.7920618466794279,1.1102230246251565e-16,0.6915965068360137,0.0,0.5607321131447587,0.43926788685524126,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,300000,3,95.80333333333333,0.0,67.91666666666667,0.0,7.596666666666667,0.0,20.373333333333335,0.0,1.0,0.0,0.0,0.0,95.80333333333333,0.0,144.10000000000002,0.0,0.7593630030824509,1.1102230246251565e-16,0.703519316163912,0.0,0.2795341098169717,0.7204658901830282,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,350000,3,100.11333333333333,0.0,72.18,0.0,7.656666666666666,0.0,20.36,0.0,1.0,0.0,0.0,0.0,100.11333333333333,0.0,144.0,0.0,0.7137737995663412,0.0,0.7553682459174298,0.0,0.324459234608985,0.6755407653910149,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,400000,3,98.26333333333334,0.0,69.98,0.0,7.6866666666666665,0.0,20.68,0.0,1.0,0.0,0.0,0.0,98.26333333333334,0.0,170.0,0.0,0.7107194561831126,0.0,0.7547533722368135,1.1102230246251565e-16,0.33943427620632277,0.6605657237936772,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,450000,3,117.54666666666667,0.0,89.86666666666666,0.0,7.510000000000001,8.881784197001252e-16,20.253333333333334,0.0,1.0,0.0,0.0,0.0,117.54666666666667,0.0,178.0,0.0,0.6892637984765689,0.0,0.7623419437352909,0.0,0.3444259567387687,0.6555740432612313,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,500000,3,114.82333333333334,0.0,87.55333333333333,0.0,7.3566666666666665,0.0,20.0,0.0,1.0,0.0,0.0,0.0,114.82333333333334,0.0,154.10000000000002,0.0,0.4962241508658513,0.0,0.8455861827696421,0.0,0.2795341098169717,0.7204658901830282,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,550000,3,131.67666666666668,0.0,105.14666666666666,0.0,7.003333333333333,0.0,19.613333333333333,0.0,1.0,0.0,0.0,0.0,131.67666666666668,0.0,170.0,0.0,0.5633615255702532,0.0,0.8238451395574306,1.1102230246251565e-16,0.15474209650582363,0.8452579034941764,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M4,SHARED_UQ_AC,T2,600000,3,158.86,0.0,132.95666666666668,0.0,6.63,0.0,19.346666666666668,0.0,1.0,0.0,0.0,0.0,158.86,0.0,226.0,0.0,0.5654415342542964,0.0,0.8021990247256744,0.0,0.11647254575707154,0.8835274542429284,nan,nan,nan,nan,nan,nan,,nan,nan
