#{"t_start": 1789968659.428219, "env_id": "None"}
r,l,t
-66650.957362,601,7.835009
-67015.780707,601,11.52445
-69181.872218,601,16.1902
-65484.35904,601,20.025623
-66620.04176,601,24.945473
-66937.37158,601,29.084183
-66836.811609,601,33.808212
-66788.776815,601,38.254555
-66393.419085,601,43.431348
-66358.065894,601,47.90208
-66254.475434,601,53.082255
-65954.221388,601,58.48784
-65249.237375,601,65.804051
-67016.097622,601,72.694501
-67005.478955,601,80.893006
-66996.969104,601,87.96907
-65291.992343,601,94.89758
-65269.534999,601,104.145718
-65066.857635,601,111.188472
-65929.388059,601,119.938133
-65660.6956,601,126.80015
-66455.987153,601,135.594519
-65321.610914,601,142.927755
-65583.66158,601,151.411789
-65262.06958,601,158.374402
-65798.593699,601,167.46253
-65708.701314,601,175.140623
-66106.183516,601,183.697586
-65486.180013,601,190.653405
-65588.107453,601,199.491377
-65599.696395,601,207.13482
-65964.812887,601,215.982404
-66021.265426,601,222.993398
-65983.067537,601,229.899983
-65679.290837,601,239.28673
-68324.716141,601,246.029115
-66900.907859,601,254.750063
-66018.758078,601,261.850075
-67067.901302,601,271.032573
-66059.318261,601,278.019699
-66365.316946,601,286.638106
-65845.513058,601,293.669882
-65283.868455,601,303.003783
-66353.016752,601,309.740731
-66920.701249,601,318.047337
-65280.295402,601,324.712303
-66404.870482,601,333.73282
-65675.409099,601,340.534281
-65548.05468,601,349.349676
-65724.621797,601,355.98412
-65516.785915,601,363.011281
-65776.69573,601,371.714316
-65820.694336,601,378.147041
-65432.070537,601,386.216168
-65529.241989,601,392.73698
-67037.019446,601,401.40954
-66797.23066,601,407.706711
-67114.235087,601,415.79142
-65811.911577,601,422.261631
-65610.067935,601,430.850368
-66728.760611,601,437.23779
-66516.854468,601,445.20433
-65320.226404,601,451.661746
-66901.77888,601,460.550355
-65367.864784,601,467.095078
-66263.950574,601,473.686032
-65760.458829,601,481.729048
-67676.028461,601,489.150062
-65905.869025,601,497.268847
-65745.830636,601,503.913377
-66995.782641,601,512.004977
-66463.882337,601,519.094903
-66056.174439,601,527.391168
-67176.930765,601,533.934993
-65578.2533,601,542.148762
-64997.877206,601,549.353845
-66198.055081,601,557.965652
-65700.9851,601,564.679131
-65975.819249,601,572.8916
-65939.114455,601,580.113881
-65695.885097,601,589.162383
-65217.041983,601,596.026666
-66663.795551,601,602.951867
-67393.988089,601,611.650674
-67540.266956,601,619.27451
