#{"t_start": 1789924194.1676803, "env_id": "None"}
r,l,t
-60736.690832,601,27.766689
-54991.834315,601,34.01438
-56781.592284,601,42.022903
-60721.063313,601,49.727785
-57586.505279,601,58.147022
-52995.639815,601,66.21376
-47321.224897,601,74.129553
-41296.343297,601,80.668343
-42462.310711,601,89.09432
-36123.882221,601,95.832388
-35146.602954,601,104.128094
-36564.035191,601,110.373568
-34073.266718,601,118.44482
-37047.382381,601,124.774932
-37919.250083,601,132.54715
-39754.321052,601,138.097654
-38590.719169,601,144.563124
-39185.287413,601,152.003128
-39126.239332,601,157.957526
-37562.625158,601,165.230137
-41157.845107,601,171.325994
-39282.979748,601,179.311869
-38219.167572,601,185.196482
-37828.926854,601,192.717577
-43301.259057,601,198.341803
-39136.617916,601,206.304695
-42322.973096,601,212.022159
-41815.700327,601,219.492079
-38493.18934,601,225.401596
-38538.436275,601,232.961147
-39515.321623,601,239.240103
-41435.742027,601,246.449937
-41941.892898,601,251.988723
-40173.204093,601,257.9265
-40636.475841,601,265.847064
-40547.082007,601,271.989753
-41211.988464,601,279.518105
-42825.977641,601,285.626651
-41122.756217,601,293.2632
-42619.901328,601,299.645859
-40153.09434,601,306.898742
-41391.749284,601,312.971679
-40290.794174,601,320.543542
-38602.791558,601,326.422422
-40105.421963,601,333.754103
-43146.792055,601,339.44606
-39799.440926,601,346.619056
-39906.546283,601,352.968069
-43781.921679,601,360.043952
-38778.154685,601,365.88087
-39289.794548,601,371.618122
-37482.107652,601,379.561644
-38678.149357,601,385.637217
-40056.640106,601,393.340005
-35549.131065,601,399.529368
-35647.603193,601,407.613759
-36997.407198,601,413.816454
-36355.868048,601,423.377159
-37311.496301,601,429.578638
-36616.970227,601,437.734543
-37844.149136,601,444.368608
-36688.980513,601,452.171487
-41211.781324,601,458.628931
-36659.944056,601,467.265812
-37318.43539,601,473.738996
-38445.721049,601,480.064379
-37884.882651,601,487.665751
-36893.983474,601,494.506487
-36040.396019,601,502.81953
-36027.712172,601,509.217837
-37183.028324,601,517.040819
-38571.193263,601,524.025085
-37839.622856,601,532.367564
-40305.286043,601,539.344792
-37932.675004,601,547.456729
-36197.170872,601,554.365102
-36889.410469,601,562.593557
-35485.535541,601,569.247193
-37645.452958,601,576.843011
-35865.205476,601,582.846725
-37475.63749,601,590.993656
-35220.554616,601,597.57366
-36333.028536,601,603.893493
-37097.208473,601,611.969127
-36088.331437,601,618.292585
