#{"t_start": 1789924197.8905053, "env_id": "None"}
r,l,t
-57855.406628,601,24.043864
-55742.207662,601,30.291555
-54118.72663,601,38.300078
-47774.811134,601,46.00396
-62207.28036,601,54.425196
-49917.556483,601,62.491935
-54197.094572,601,70.406728
-37161.131527,601,76.946651
-53404.704119,601,85.372493
-34829.408811,601,92.11056
-35633.65205,601,100.405269
-36002.306475,601,106.650743
-36779.308803,601,114.721995
-35971.294945,601,121.053105
-37719.5231,601,128.825326
-40444.647351,601,134.374829
-38260.908804,601,140.841297
-40185.641421,601,148.283475
-38774.342808,601,154.234701
-40568.999198,601,161.510079
-41341.65832,601,167.603169
-37482.036245,601,175.589044
-40502.883474,601,181.477698
-43923.283025,601,188.994751
-40611.222385,601,194.620129
-39357.607341,601,202.58187
-41473.024119,601,208.299334
-41650.54537,601,215.770252
-38922.704617,601,221.678771
-40254.075978,601,229.238322
-39209.673993,601,235.517277
-39179.900071,601,242.728112
-39128.469867,601,248.265898
-40799.655364,601,254.203675
-41142.017313,601,262.124238
-40486.698095,601,268.267927
-39106.359174,601,275.79528
-38970.797862,601,281.903826
-39345.502849,601,289.540375
-41738.688121,601,295.923034
-40927.385927,601,303.175917
-39541.18356,601,309.248854
-46014.823145,601,316.820717
-40512.146112,601,322.699597
-40720.453428,601,330.031278
-41419.909088,601,335.723235
-43591.042222,601,342.895141
-40155.719595,601,349.245244
-39844.840119,601,356.321126
-39413.915413,601,362.158045
-39072.325029,601,367.895297
-38865.138084,601,375.838819
-38972.044166,601,381.914392
-38420.966871,601,389.61718
-37204.751606,601,395.806543
-36663.779421,601,403.890934
-37473.314996,601,410.092631
-38042.802341,601,419.654334
-39390.677811,601,425.856907
-37302.19265,601,434.011718
-37008.350717,601,440.645783
-36596.619167,601,448.448662
-38699.448697,601,454.906106
-37466.900208,601,463.54399
-38856.600505,601,470.016171
-38008.495846,601,476.341554
-36227.846116,601,483.942926
-36685.873699,601,490.783662
-38524.655282,601,499.096705
-38963.528174,601,505.495012
-38036.665271,601,513.317994
-37269.175143,601,520.30226
-37690.258695,601,528.644739
-39285.50581,601,535.621967
-36550.937593,601,543.735903
-37096.679923,601,550.643278
-35902.113269,601,558.874879
-35823.773492,601,565.524368
-37480.98253,601,573.120186
-35055.133886,601,579.1239
-35773.243985,601,587.270831
-34643.019048,601,593.850835
-35711.546288,601,600.170668
-35096.859266,601,608.246302
-36886.101428,601,614.570765
