#{"t_start": 1789983792.8396747, "env_id": "None"}
r,l,t
-42506.360811,601,10.05333
-41661.600624,601,18.095559
-40576.872066,601,28.043075
-43163.28254,601,35.956277
-43553.474867,601,45.936231
-44940.791697,601,54.317127
-42819.937777,601,64.216551
-42850.378195,601,72.021767
-45308.140973,601,81.610817
-44376.11097,601,89.816601
-42241.371424,601,99.416551
-44412.599292,601,106.876476
-46493.85174,601,116.31787
-42128.113689,601,124.264313
-43268.073692,601,133.788137
-43618.298174,601,141.087145
-41800.723479,601,148.531342
-44475.383089,601,157.991927
-47125.903356,601,166.003493
-46207.648013,601,175.414321
-49899.419937,601,182.815394
-52104.717575,601,192.325561
-46951.927839,601,200.350618
-46478.437843,601,209.904995
-48806.485399,601,217.322722
-47017.345263,601,226.795716
-49066.654608,601,235.029074
-46766.301261,601,244.634318
-44295.460489,601,252.21345
-50258.175254,601,261.731261
-49113.082265,601,270.090435
-43935.724637,601,279.811882
-45785.668167,601,287.33363
-42351.843234,601,295.20574
-45549.298609,601,305.918708
-43233.389427,601,313.866164
-44511.251673,601,324.004698
-44573.438878,601,332.060042
-45981.203498,601,342.372519
-45712.91446,601,350.898899
-41268.856562,601,361.17541
-40262.073141,601,369.282612
-42073.726324,601,379.367615
-43365.08854,601,388.335539
-42302.979964,601,398.579249
-40314.295335,601,406.868751
-40565.692428,601,416.966476
-41880.963695,601,425.962567
-41749.080868,601,436.364337
-42782.078482,601,444.503427
-37797.294168,601,452.769006
-42039.032007,601,464.006027
-40888.028796,601,471.901656
-38632.275416,601,482.042831
-38403.763141,601,490.041856
-43861.182913,601,500.78565
-41079.418934,601,508.678569
-39544.616314,601,518.455305
-39752.246199,601,526.375295
-41801.566383,601,536.87641
-37763.54619,601,544.898103
-36655.81984,601,554.39648
-34790.360326,601,562.085996
-39617.347804,601,571.951605
-36550.65234,601,580.216601
-37915.382396,601,587.713528
-41524.78737,601,597.215837
-38955.953409,601,604.536378
-38081.132215,601,614.834594
-37202.695034,601,622.235129
-40451.023142,601,631.531057
-39540.02743,601,638.813289
-42075.797129,601,648.802821
-38799.807691,601,656.256222
-38001.961109,601,665.543837
-41346.714902,601,672.977763
-38944.477165,601,683.115602
-38297.222951,601,690.673246
-43568.774754,601,700.198524
-37123.473146,601,707.879228
-43959.777422,601,718.17544
-39219.086312,601,725.819501
-35532.176261,601,733.397048
-41339.57812,601,742.988687
-38198.301168,601,750.504484
