#{"t_start": 1789983786.975153, "env_id": "None"}
r,l,t
-42011.940619,601,15.91385
-41548.415352,601,23.959064
-44778.675983,601,33.907597
-41587.353496,601,41.820799
-42961.00686,601,51.799749
-44122.194964,601,60.181649
-43527.639408,601,70.080081
-41915.550223,601,77.886288
-43077.070987,601,87.471339
-46464.319568,601,95.681122
-46803.741256,601,105.281073
-45910.645172,601,112.741997
-42883.035535,601,122.181391
-43689.568323,601,130.128834
-43457.238109,601,139.652659
-43916.64425,601,146.951667
-43778.715671,601,154.395864
-41432.156778,601,163.853943
-42476.668492,601,171.868015
-42447.112197,601,181.277794
-45751.379999,601,188.679916
-46303.736921,601,198.190083
-50328.410588,601,206.214014
-43797.457149,601,215.769517
-43452.223368,601,223.187244
-48129.056008,601,232.658238
-46067.020989,601,240.891595
-46664.310212,601,250.497837
-43882.808098,601,258.07898
-49331.825177,601,267.595783
-48427.640995,601,275.954957
-52620.37786,601,285.67541
-43143.644989,601,293.194144
-44950.804481,601,301.070262
-46938.597319,601,311.78123
-43792.503221,601,319.726561
-44374.394099,601,329.867217
-44050.030823,601,337.920549
-45649.998138,601,348.236049
-42418.242088,601,356.763421
-44074.395189,601,367.039932
-40744.709648,601,375.143133
-43489.039522,601,385.228131
-43094.468964,601,394.200061
-41295.165895,601,404.443771
-40918.96637,601,412.72928
-38902.266752,601,422.830997
-39871.09536,601,431.830089
-43723.783866,601,442.227859
-42943.708603,601,450.367948
-41590.012374,601,458.634527
-37540.586054,601,469.868549
-39236.956549,601,477.766178
-37107.260872,601,487.905353
-42921.875297,601,495.904377
-42180.874021,601,506.649177
-42161.485851,601,514.541091
-42145.367888,601,524.318818
-39423.183101,601,532.237808
-39099.531898,601,542.740931
-36902.836178,601,550.762625
-40192.29242,601,560.263003
-40494.804041,601,567.950518
-44545.114454,601,577.816127
-39649.169909,601,586.08012
-40910.758966,601,593.577049
-36520.60718,601,603.080359
-38798.116442,601,610.4009
-37961.384228,601,620.699116
-39377.460034,601,628.099651
-43225.365426,601,637.394589
-41495.231928,601,644.677811
-39666.757899,601,654.667342
-40776.274465,601,662.121742
-39636.670369,601,671.407357
-41184.226258,601,678.842285
-40566.39186,601,688.980123
-37776.8676,601,696.536764
-39486.549661,601,706.063045
-40471.229663,601,713.741754
-40743.090119,601,724.039962
-39392.243534,601,731.681021
-35835.400574,601,739.259577
-40212.98692,601,748.851161
-39239.475789,601,756.368007
