#{"t_start": 1789983783.475477, "env_id": "None"}
r,l,t
-42623.200392,601,19.413526
-41151.582111,601,27.455236
-41397.518094,601,37.407273
-45196.222405,601,45.320475
-43854.512639,601,55.299425
-45450.933911,601,63.681325
-43600.516477,601,73.579757
-44739.177209,601,81.383956
-42385.468606,601,90.968014
-41490.316299,601,99.178795
-46829.408213,601,108.77868
-48114.198981,601,116.241673
-46951.839111,601,125.682068
-42219.395176,601,133.62851
-42822.875901,601,143.153339
-48482.802533,601,150.451343
-41892.885598,601,157.89554
-40332.75228,601,167.353619
-43987.055842,601,175.367691
-46282.681825,601,184.77747
-43814.599329,601,192.179592
-51400.758015,601,201.689759
-43994.120764,601,209.714816
-47994.790896,601,219.269193
-48746.796413,601,226.684919
-45037.310346,601,236.157914
-51135.928577,601,244.391271
-46764.958642,601,253.997513
-47909.7729,601,261.577647
-43682.378176,601,271.095459
-45796.217698,601,279.454633
-45710.3696,601,289.171086
-47416.045769,601,296.69382
-46930.716794,601,304.569938
-47774.256216,601,315.280906
-47465.543402,601,323.226237
-46338.868778,601,333.366893
-41427.434118,601,341.420225
-47627.165928,601,351.734724
-43560.100903,601,360.261098
-43635.853881,601,370.538608
-40228.911078,601,378.641809
-46198.80509,601,388.727807
-43377.16452,601,397.698741
-42297.147818,601,407.943447
-44536.71227,601,416.228956
-39858.505209,601,426.330673
-38345.293035,601,435.325758
-42385.684407,601,445.727535
-38880.177219,601,453.865624
-40127.308376,601,462.131204
-37855.970157,601,473.366224
-41218.848784,601,481.265854
-40804.394382,601,491.405029
-40020.413798,601,499.404053
-42832.234098,601,510.148853
-38063.333211,601,518.039767
-38605.632472,601,527.818494
-38669.268557,601,535.73549
-38228.123077,601,546.240607
-36635.152242,601,554.261303
-37194.02349,601,563.758677
-39965.407001,601,571.450194
-39771.917968,601,581.315803
-42922.475167,601,589.579796
-35098.768387,601,597.073723
-39858.479807,601,606.578021
-39391.604046,601,613.900576
-41455.953178,601,624.198792
-38825.734209,601,631.599327
-41700.643278,601,640.895254
-40059.68943,601,648.177487
-40464.78579,601,658.167018
-37798.96056,601,665.620419
-39397.587816,601,674.907032
-40565.226996,601,682.341961
-41072.316044,601,692.479799
-38737.776456,601,700.03644
-37513.286464,601,709.558721
-36695.170373,601,717.24143
-38830.880716,601,727.541636
-36701.046621,601,735.180697
-39742.47378,601,742.759253
-39454.359759,601,752.350837
-36728.46812,601,759.867683
