milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.012433742,0.0129052734375,-1.7827826988697053,0.17053961753845215,-0.0020704387733712793,0.029318263828754423,0.0004744
100000,100000,0.009958538,0.0082568359375,-1.7198793530464171,0.9042798280715942,-0.0011633603065274655,0.009022381845861674,0.0004488
150000,150000,0.010110517,0.0138525390625,-1.7335833644866943,0.9815818071365356,-0.002393587254919112,0.0036002681031823158,0.0004104
200000,200000,0.008069891,0.012939453125,-1.6858524763584137,0.9911817312240601,-0.0033729008748196064,0.009661860556807369,0.00038480000000000003
250000,250000,0.007976651,0.04193359375,-1.6189808690547942,0.9925460815429688,-0.007908799906726927,0.002360963401151821,0.00034640000000000007
300000,300000,0.008624281,0.03904296875,-1.5653908193111419,0.9943866729736328,-0.011291574724018573,0.0021285168337635695,0.0003208
350000,350000,0.010231027,0.0645068359375,-1.486329300403595,0.9955592155456543,-0.013684438456548377,0.002107257110765204,0.0002824
400000,400000,0.0099482965,0.0554833984375,-1.4469248819351197,0.9951025247573853,-0.015521941857878118,0.0019887333665974437,0.0002568
450000,450000,0.009739298,0.06138671875,-1.46883113861084,0.9964863657951355,-0.016837106071179733,0.0017765323747880757,0.0002312
500000,500000,0.010276441,0.0519287109375,-1.4109697020053864,0.997251033782959,-0.017439479068852962,0.0017238926643040032,0.00019280000000000002
550000,550000,0.01201088,0.057763671875,-1.4100635516643525,0.9966469407081604,-0.01700669332873076,0.0018134068592917175,0.00016720000000000003
600000,600000,0.008509906,0.0475634765625,-1.408685507774353,0.996932327747345,-0.013751150839962065,0.0016566347505431623,0.00012880000000000004
650000,650000,0.0072993515,0.042099609375,-1.3962095606327056,0.9969804883003235,-0.012824994281399995,0.0017734801978804172,0.00010320000000000001
700000,700000,0.006641692,0.032177734375,-1.3558410692214966,0.9968487024307251,-0.011617919756099581,0.0015255952870938927,6.480000000000003e-05
750000,750000,0.005769896,0.0300439453125,-1.3800476598739624,0.9971379637718201,-0.008652513143606483,0.0014379606896545737,3.920000000000001e-05
800000,800000,0.00016663659,0.0,-1.370573227405548,0.9969123601913452,-0.00044964806409552693,0.0017548279650509357,8.000000000000229e-07
