milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.006863758,0.0045263671875,-0.6712390911579132,0.8207027316093445,-0.0014579676953144372,0.03963432315737009,0.0004744
100000,100000,0.010166301,0.053935546875,-0.6631878781318664,0.9686377048492432,-0.007261835152748972,0.005751697765663266,0.0004488
150000,150000,0.012731047,0.0750390625,-0.6221129012107849,0.9930957555770874,-0.008486997130094097,0.0030609205749351533,0.0004104
200000,200000,0.010571302,0.069443359375,-0.5923012089729309,0.9961073994636536,-0.011590381048154085,0.0021841447113547475,0.00038480000000000003
250000,250000,0.01582925,0.09115234375,-0.5618955898284912,0.9969408512115479,-0.013734242813661694,0.001797668964136392,0.00034640000000000007
300000,300000,0.014079869,0.095078125,-0.5388370817899704,0.9970194697380066,-0.013170720895286649,0.0016687130357604474,0.0003208
350000,350000,0.013825586,0.0922705078125,-0.45773910343647,0.9967982172966003,-0.010563287273980678,0.0016435348428785802,0.0002824
400000,400000,0.013287628,0.0805322265625,-0.43431478559970854,0.9963911175727844,-0.008855019381735474,0.001659970700275153,0.0002568
450000,450000,0.0103854565,0.072880859375,-0.45155165046453477,0.997699499130249,-0.008817906929180027,0.0015217944153118879,0.0002312
500000,500000,0.011374234,0.077978515625,-0.42203147351741793,0.9983273148536682,-0.00878207760863006,0.0014761669875588267,0.00019280000000000002
550000,550000,0.0105621,0.069111328125,-0.4126605033874512,0.9978363513946533,-0.010346304774284363,0.001776278162142262,0.00016720000000000003
600000,600000,0.008583734,0.0586474609375,-0.4404692935943604,0.9986345171928406,-0.008099191298242658,0.0012078578199725598,0.00012880000000000004
650000,650000,0.0090012,0.0506103515625,-0.4317032834887505,0.9985238909721375,-0.009250691207125784,0.001355587219586596,0.00010320000000000001
700000,700000,0.0067272917,0.038486328125,-0.4112562522292137,0.9980682134628296,-0.008223839772399514,0.0014993659825995565,6.480000000000003e-05
750000,750000,0.0056131543,0.0284130859375,-0.40453840404748914,0.9976441264152527,-0.0075760988565161825,0.0018326508509926497,3.920000000000001e-05
800000,800000,0.00035894968,0.0,-0.3813510259985924,0.9979103803634644,-0.0004579802509397268,0.0018803309055510909,8.000000000000229e-07
