sim_time,action,chosen_vid,score_v0,score_v1
106,1,1,87.0,35.333333333333336
107,1,1,87.0,35.0
108,1,1,90.0,35.333333333333336
109,1,1,84.0,28.0
110,1,1,86.0,25.18181818181818
111,1,1,91.0,31.000000000000004
112,1,1,90.0,26.333333333333332
113,1,1,89.0,24.909090909090907
114,1,1,86.0,24.46153846153846
115,1,1,85.0,24.46153846153846
116,1,1,89.0,24.818181818181817
117,1,1,88.0,23.46153846153846
118,1,1,88.0,25.09090909090909
119,1,1,90.0,21.28571428571429
120,1,1,87.0,24.909090909090907
121,1,1,85.0,21.666666666666664
122,1,1,86.0,21.923076923076923
123,1,1,88.0,19.75
124,1,1,87.0,21.0
125,1,1,88.0,20.666666666666664
126,1,1,89.0,17.11764705882353
127,1,1,89.0,18.0
128,1,1,86.0,21.285714285714285
129,1,1,90.0,18.25
130,1,1,86.0,23.454545454545453
131,1,1,87.0,20.0
132,1,1,86.0,25.77777777777778
133,1,1,87.0,25.88888888888889
134,1,1,89.0,18.0
135,1,1,86.0,30.857142857142858
136,1,1,90.0,19.5
137,1,1,86.0,30.714285714285715
138,1,1,84.0,39.0
139,1,1,87.0,35.0
140,1,1,91.0,23.22222222222222
141,1,1,88.0,41.0
142,1,1,85.0,34.142857142857146
143,1,1,87.0,36.66666666666667
144,1,1,88.0,35.0
145,1,1,88.0,36.333333333333336
146,1,1,85.0,44.0
147,1,1,89.0,35.85714285714286
148,1,1,87.0,42.333333333333336
149,1,1,88.0,53.0
150,1,1,89.0,42.333333333333336
151,1,1,87.0,66.0
152,1,1,87.0,67.5
153,1,1,84.0,57.0
154,1,1,89.0,87.33333333333334
155,0,0,88.0,129.0
156,1,1,86.0,58.0
157,1,1,96.0,51.0
158,1,1,98.0,58.0
159,1,1,98.0,52.333333333333336
160,1,1,95.0,34.36363636363636
161,1,1,98.0,40.25
162,1,1,99.0,35.0
163,1,1,97.0,34.09090909090909
164,1,1,99.0,34.0
165,1,1,100.0,34.0
166,1,1,100.0,35.7023392070545
167,1,1,95.0,34.272727272727266
168,1,1,97.0,37.0
169,1,1,96.0,39.22222222222222
170,1,1,99.0,30.5
171,1,1,96.0,40.333333333333336
172,1,1,97.0,40.44444444444444
173,1,1,97.0,40.55555555555556
174,1,1,97.0,40.55555555555556
175,1,1,98.0,37.0
176,1,1,95.0,29.714285714285715
177,1,1,99.0,34.0
178,1,1,95.0,31.0
179,1,1,97.0,29.142857142857146
181,1,1,98.0,27.857142857142858
182,1,1,100.0,26.615384615384613
183,1,1,98.0,26.666666666666668
184,1,1,97.0,27.0
185,1,1,98.0,27.857142857142858
186,1,1,98.0,29.076923076923077
187,1,1,95.0,30.333333333333336
188,1,1,96.0,30.166666666666668
189,1,1,98.0,27.076923076923077
190,1,1,98.0,25.857142857142858
191,1,1,95.0,45.142857142857146
192,1,1,97.0,36.111111111111114
193,1,1,96.0,51.333333333333336
194,1,1,96.0,52.0
195,1,1,97.0,44.0
196,1,1,99.0,44.0
197,0,0,96.0,138.0
198,1,1,105.0,74.0
199,1,1,108.0,93.66666666666667
200,1,1,109.0,61.0
201,1,1,110.0,75.5
202,1,1,107.0,66.0
203,1,1,107.0,68.0
204,1,1,106.0,84.5
205,1,1,106.0,61.333333333333336
206,1,1,107.0,85.0
207,1,1,107.0,55.57142857142858
208,1,1,110.0,66.0
209,1,1,106.0,51.0
210,1,1,106.0,46.0
211,1,1,110.0,60.333333333333336
212,1,1,108.0,46.11111111111111
213,1,1,108.0,42.0
214,1,1,107.0,40.54545454545454
215,1,1,107.0,42.0
216,1,1,110.0,42.0
217,1,1,106.0,41.45454545454545
218,1,1,107.0,41.36363636363636
219,1,1,107.0,41.36363636363636
220,1,1,109.0,41.272727272727266
221,1,1,106.0,53.0
222,1,1,108.0,47.22222222222222
223,1,1,109.0,47.333333333333336
224,1,1,105.0,48.0
225,1,1,107.0,52.25
226,1,1,106.0,45.0
227,1,1,108.0,47.22222222222222
228,1,1,109.0,46.333333333333336
229,1,1,105.0,35.42857142857143
230,1,1,110.0,44.0
231,1,1,108.0,36.0
232,1,1,107.0,35.76923076923077
233,1,1,108.0,34.28571428571429
234,1,1,107.0,33.66666666666667
235,1,1,108.0,31.666666666666668
236,1,1,109.0,33.28571428571429
237,1,1,106.0,34.28571428571429
238,1,1,108.0,34.0
239,1,1,110.0,32.33333333333333
240,1,1,107.0,40.63636363636363
241,1,1,107.0,40.54545454545454
242,1,1,110.0,32.28571428571429
243,1,1,110.0,32.0
244,1,1,105.0,67.0
245,1,1,107.0,51.5
246,1,1,108.0,66.33333333333334
247,1,1,107.0,66.0
248,1,1,108.0,79.0
249,1,1,108.0,80.0
250,1,1,108.0,65.66666666666667
251,1,1,108.0,71.33333333333334
252,1,1,108.0,99.0
253,1,1,107.0,83.0
254,1,1,106.0,74.66666666666667
255,1,1,105.0,87.0
256,1,1,107.0,63.57142857142858
257,1,1,108.0,89.0
258,1,1,111.0,69.33333333333334
259,1,1,106.0,91.0
260,1,1,107.0,92.0
261,1,1,109.0,79.0
262,1,1,104.0,51.0
263,1,1,105.0,49.0
264,1,1,106.0,48.90909090909091
265,1,1,106.0,48.81818181818181
266,1,1,109.0,48.0
267,1,1,109.0,44.81818181818181
268,1,1,108.0,49.0
269,1,1,109.0,48.45454545454545
270,1,1,108.0,49.45454545454545
271,1,1,108.0,54.0
272,1,1,109.0,48.54545454545454
273,1,1,110.0,48.36363636363636
274,1,1,108.0,58.33333333333333
275,1,1,104.0,59.11111111111111
276,1,1,110.0,47.45454545454545
277,1,1,104.0,49.90909090909091
278,1,1,110.0,63.0
279,1,1,110.0,52.0
280,1,1,107.0,49.63636363636363
281,1,1,110.0,57.55555555555556
282,1,1,109.0,49.45454545454545
283,1,1,107.0,43.69230769230769
284,1,1,105.0,41.57142857142858
285,1,1,106.0,40.0
286,1,1,106.0,39.666666666666664
287,1,1,106.0,39.333333333333336
288,1,1,106.0,46.333333333333336
289,1,1,107.0,40.0
290,1,1,108.0,40.0
291,1,1,106.0,49.63636363636363
292,1,1,108.0,37.0
293,1,1,106.0,57.0
294,1,1,109.0,52.0
295,1,1,108.0,48.45454545454545
296,1,1,110.0,48.36363636363636
297,1,1,108.0,64.0
298,1,1,110.0,58.55555555555556
299,1,1,109.0,65.5
300,1,1,106.0,84.66666666666667
301,1,1,106.0,72.14285714285715
