milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.014598797,0.052998046875,-0.6437869387865066,0.7840567827224731,-0.00614056417485699,0.014170729089528322,0.0004744
100000,100000,0.009672923,0.0474755859375,-0.6337997221946716,0.9735315442085266,-0.0041363772284239535,0.004756635546218604,0.0004488
150000,150000,0.01537185,0.07328125,-0.5687809926271439,0.9917395114898682,-0.007061883623246104,0.006641151278745383,0.0004104
200000,200000,0.011632229,0.065068359375,-0.5221452870965004,0.9957984685897827,-0.00695714183151722,0.002749536371557042,0.00038480000000000003
250000,250000,0.009560049,0.0755615234375,-0.49523787200450897,0.9971126914024353,-0.009464066767832265,0.0019860885699745268,0.00034640000000000007
300000,300000,0.010998974,0.066005859375,-0.48330014675855637,0.9978212714195251,-0.010163485067896544,0.0014355117769446223,0.0003208
350000,350000,0.014905396,0.0764794921875,-0.44413202196359636,0.998136043548584,-0.01186887645162642,0.0011602617998141796,0.0002824
400000,400000,0.013859233,0.075859375,-0.46902517169713975,0.9968146085739136,-0.012322192264255136,0.0013709473924245685,0.0002568
450000,450000,0.01196117,0.081103515625,-0.4508167979121208,0.9975453615188599,-0.011284853662364185,0.001084606138174422,0.0002312
500000,500000,0.008110203,0.0568603515625,-0.42030658692121503,0.997576117515564,-0.008646901880856603,0.0009424447268247604,0.00019280000000000002
550000,550000,0.010101107,0.060537109375,-0.4159460374712944,0.9979658126831055,-0.009497189517132939,0.0007556046068202705,0.00016720000000000003
600000,600000,0.0062491046,0.0471435546875,-0.39021038115024564,0.9984175562858582,-0.008323215648997575,0.000628755260258913,0.00012880000000000004
650000,650000,0.0070493026,0.0429248046875,-0.380467027425766,0.9986341595649719,-0.0072337766620330516,0.0006240903702564537,0.00010320000000000001
700000,700000,0.004449933,0.03205078125,-0.353680140376091,0.9986305832862854,-0.007456290062982589,0.0006181350303813816,6.480000000000003e-05
750000,750000,0.0036111958,0.0189697265625,-0.35381435722112653,0.998639702796936,-0.005669688521884382,0.000655827866285108,3.920000000000001e-05
800000,800000,0.0005593319,0.000224609375,-0.35203768700361254,0.9986695051193237,-0.0006148212926927954,0.0007108686852734536,8.000000000000229e-07
