milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.006268776,0.00017578125,-1.7902555310726165,0.5427294373512268,-0.0006041691708378494,0.014476542701013386,0.0004744
100000,100000,0.008129461,0.0201171875,-1.7743775522708893,0.9425557255744934,-0.00560117899440229,0.0061538584576919676,0.0004488
150000,150000,0.013319614,0.083955078125,-1.7115848410129546,0.9814380407333374,-0.013559351654257625,0.00395393643528223,0.0004104
200000,200000,0.013815403,0.094248046875,-1.6616247236728667,0.988885760307312,-0.017103893356397747,0.0032697806926444174,0.00038480000000000003
250000,250000,0.015793102,0.1040673828125,-1.5914116036891937,0.9907084107398987,-0.018360908990725875,0.0025103775633033365,0.00034640000000000007
300000,300000,0.015605658,0.1149609375,-1.571092368364334,0.9928576946258545,-0.01906029087025672,0.002693525085924193,0.0003208
350000,350000,0.018346434,0.126123046875,-1.4859847486019135,0.9930694699287415,-0.023156119447667153,0.0025912250927649437,0.0002824
400000,400000,0.01818296,0.1170947265625,-1.4428659856319428,0.9932417869567871,-0.02078919081017375,0.002480438221246004,0.0002568
450000,450000,0.016153572,0.0928857421875,-1.4420272934436797,0.992484986782074,-0.02090843641664833,0.0024501048307865856,0.0002312
500000,500000,0.014772227,0.095419921875,-1.4633945727348328,0.9931104183197021,-0.018242153599858285,0.002358345405664295,0.00019280000000000002
550000,550000,0.014746293,0.0848681640625,-1.4585355985164643,0.9920698404312134,-0.020471296450123192,0.0023238079831935463,0.00016720000000000003
600000,600000,0.013439338,0.0843115234375,-1.4459390449523926,0.9923107028007507,-0.018537458151113243,0.002048849290004,0.00012880000000000004
650000,650000,0.010187296,0.053583984375,-1.4379121303558349,0.9925327897071838,-0.016105037287343294,0.0020172723277937623,0.00010320000000000001
700000,700000,0.009543208,0.045576171875,-1.4158892989158631,0.9912587404251099,-0.0137728588655591,0.0019518066267482936,6.480000000000003e-05
750000,750000,0.008760065,0.0318115234375,-1.417122291326523,0.9922834038734436,-0.011016715448349715,0.0015947884367778897,3.920000000000001e-05
800000,800000,0.0002543535,0.0,-1.4339026772975922,0.9927985072135925,-0.0007064546807669103,0.0017176743794698269,8.000000000000229e-07
