milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.013856644,0.03376953125,-0.6866858237981797,0.7247750759124756,-0.0021099260565824807,0.013084106328897178,0.0004744
100000,100000,0.009096647,0.00923828125,-0.6858056807518005,0.8947994112968445,-0.0012456446792930365,0.007765994649380445,0.0004488
150000,150000,0.010608074,0.0278857421875,-0.6086084949970245,0.9323467016220093,-0.00303788318997249,0.003813102372223511,0.0004104
200000,200000,0.006250498,0.02958984375,-0.5992138558626174,0.9423466920852661,-0.0031525161652825773,0.0025153350422624497,0.00038480000000000003
250000,250000,0.007539563,0.036728515625,-0.5954418820142746,0.9617069959640503,-0.00461451729061082,0.0013093766069505364,0.00034640000000000007
300000,300000,0.007269776,0.03841796875,-0.603600025177002,0.9691316485404968,-0.005636488259769976,0.0009375072323018685,0.0003208
350000,350000,0.0073257685,0.0363427734375,-0.5648424112796784,0.858191728591919,-0.0033809337881393732,0.0026613893825560807,0.0002824
400000,400000,0.007893348,0.031708984375,-0.541382930278778,0.9664169549942017,-0.005070561827160418,0.0007204643217846752,0.0002568
450000,450000,0.007385043,0.0314892578125,-0.5508027315139771,0.9715318083763123,-0.0051603165303822605,0.0006739160791039467,0.0002312
500000,500000,0.0094910925,0.0491845703125,-0.5210549637675286,0.9817487597465515,-0.006594852812122553,0.0005695175690925681,0.00019280000000000002
550000,550000,0.009899186,0.0394384765625,-0.5176556277275085,0.9648842811584473,-0.006406532952096314,0.0006244339735712856,0.00016720000000000003
600000,600000,0.008081028,0.0545361328125,-0.4849891152977943,0.9726297855377197,-0.008158450066111982,0.0005624218672164716,0.00012880000000000004
650000,650000,0.008654482,0.0399365234375,-0.48925899356603625,0.9846785664558411,-0.006981871193274856,0.0004345500736963004,0.00010320000000000001
700000,700000,0.0069148736,0.0279052734375,-0.4848179063200951,0.9674359560012817,-0.004878264997387305,0.0005517029328620993,6.480000000000003e-05
750000,750000,0.005937071,0.0221728515625,-0.464933910369873,0.9772617220878601,-0.004354406804777682,0.0004768866483937018,3.920000000000001e-05
800000,800000,8.801246e-05,0.0,-0.46751905262470245,0.9830422401428223,-0.00023796753375791014,0.0005424807866802439,8.000000000000229e-07
