stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E2,M3,SHARED_AC,T2,50000,3,154.94666666666666,0.0,129.07666666666665,0.0,6.576666666666667,0.0,19.373333333333335,0.0,1.0,0.0,0.0,0.0,154.94666666666666,0.0,220.0,0.0,0.9536798149714216,0.0,0.5940420247750751,0.0,0.06655574043261231,0.9334442595673876,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,100000,3,143.51333333333332,0.0,117.62333333333333,0.0,6.62,0.0,19.346666666666668,0.0,1.0,0.0,0.0,0.0,143.51333333333332,0.0,216.0,0.0,0.9075428987800208,1.1102230246251565e-16,0.6449120317441651,0.0,0.28286189683860236,0.7171381031613976,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,150000,3,97.49333333333334,0.0,69.00333333333333,0.0,7.786666666666666,8.881784197001252e-16,20.786666666666665,0.0,1.0,0.0,0.0,0.0,97.49333333333334,0.0,169.0,0.0,0.8759245613121113,0.0,0.6533643182819576,0.0,0.6655574043261231,0.33444259567387685,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,200000,3,100.41333333333334,1.4210854715202004e-14,72.24333333333334,0.0,7.543333333333333,0.0,20.706666666666667,0.0,1.0,0.0,0.0,0.0,100.41333333333334,1.4210854715202004e-14,169.10000000000002,0.0,0.8480875351761329,0.0,0.6846059262256654,0.0,0.4209650582362729,0.5790349417637272,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,250000,3,96.98666666666666,0.0,69.68,0.0,7.323333333333333,0.0,20.066666666666666,0.0,1.0,0.0,0.0,0.0,96.98666666666666,0.0,188.30000000000007,0.0,0.78244763141005,0.0,0.7061098097961477,0.0,0.5141430948419301,0.4858569051580699,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,300000,3,98.75,0.0,71.95,0.0,7.0566666666666675,8.881784197001252e-16,19.826666666666668,0.0,1.0,0.0,0.0,0.0,98.75,0.0,174.0,0.0,0.7328598151819223,0.0,0.7213745639843868,1.1102230246251565e-16,0.4525790349417637,0.5474209650582362,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,350000,3,98.61666666666666,0.0,71.7,0.0,7.0633333333333335,0.0,19.933333333333334,0.0,1.0,0.0,0.0,0.0,98.61666666666666,0.0,188.10000000000025,0.0,0.7208563143896268,0.0,0.7309429259744539,1.1102230246251565e-16,0.2562396006655574,0.7437603993344425,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,400000,3,98.38666666666667,0.0,70.4,0.0,7.553333333333334,0.0,20.52,0.0,1.0,0.0,0.0,0.0,98.38666666666667,0.0,192.10000000000002,0.0,0.685772826963155,0.0,0.7669688759746647,0.0,0.38269550748752074,0.6173044925124792,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,450000,3,97.79333333333334,0.0,69.78,0.0,7.62,0.0,20.466666666666665,0.0,1.0,0.0,0.0,0.0,97.79333333333334,0.0,179.10000000000002,0.0,0.6872326279785564,1.1102230246251565e-16,0.7597000982717746,1.1102230246251565e-16,0.3427620632279534,0.6572379367720466,nan,nan,nan,nan,nan,nan,,nan,nan
E2,M3,SHARED_AC,T2,500000,3,93.95,0.0,67.01666666666667,0.0,7.066666666666666,0.0,19.946666666666665,0.0,1.0,0.0,0.0,0.0,93.95,0.0,197.10000000000002,0.0,0.6416275430542875,0.0,0.7889982028531155,0.0,0.26955074875207985,0.73044925124792,nan,nan,nan,nan,nan,nan,,nan,nan
