milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.015266085,0.0754638671875,-0.6774933344125748,0.6397435665130615,-0.005646629317197949,0.033213487192988396,0.0004744
100000,100000,0.010928161,0.0574267578125,-0.6530613887310028,0.9503405690193176,-0.0043735666712746025,0.01477682737633586,0.0004488
150000,150000,0.01258066,0.063017578125,-0.6223511570692062,0.9860233068466187,-0.008073364009615034,0.004112096182070673,0.0004104
200000,200000,0.0107255895,0.0745654296875,-0.5660457462072372,0.9915621876716614,-0.00792708426946774,0.00306342548225075,0.00038480000000000003
250000,250000,0.008703103,0.0757763671875,-0.5388217097520829,0.9938461780548096,-0.00805403476813808,0.0019833500077947974,0.00034640000000000007
300000,300000,0.008387495,0.061669921875,-0.5246504086256027,0.995316743850708,-0.010326697486452758,0.0015431148279458284,0.0003208
350000,350000,0.011975695,0.070009765625,-0.4844281563162804,0.9960442185401917,-0.009055731394328177,0.0013394846639130265,0.0002824
400000,400000,0.009471086,0.0517919921875,-0.48075190395116807,0.9964247345924377,-0.01133672178024426,0.001136260194471106,0.0002568
450000,450000,0.0101404525,0.0577783203125,-0.4811432945728302,0.9965727925300598,-0.009472924954025075,0.0012123413267545401,0.0002312
500000,500000,0.00905389,0.0484228515625,-0.4402832373976707,0.9963493347167969,-0.008666652350220828,0.0014264187135268002,0.00019280000000000002
550000,550000,0.008700335,0.0659619140625,-0.4138010105490684,0.995080828666687,-0.006073064764495939,0.0018133078573737294,0.00016720000000000003
600000,600000,0.009426711,0.060439453125,-0.39641438484191893,0.9930868744850159,-0.006333162894006819,0.002137262655887753,0.00012880000000000004
650000,650000,0.005289464,0.035087890625,-0.36759023398160934,0.9955459833145142,-0.004310673344880342,0.0020690523798111825,0.00010320000000000001
700000,700000,0.004975434,0.03337890625,-0.32482020050287247,0.9962589740753174,-0.004895444670692087,0.001971913097659126,6.480000000000003e-05
750000,750000,0.0032267608,0.013115234375,-0.316794225871563,0.996697723865509,-0.002865756785031408,0.0023158156510908155,3.920000000000001e-05
800000,800000,0.00028939982,0.0,-0.29100809156894686,0.9977878928184509,-0.000190285932039842,0.002735725683160126,8.000000000000229e-07
