sim_time,action,chosen_vid,score_v0,score_v1
96,1,1,149.33333333333334,118.0
97,1,1,225.92796697055516,123.0
98,1,1,225.0,128.0
99,1,1,154.66666666666669,133.0
100,1,1,153.66666666666669,137.0
101,0,0,82.33333333333334,124.0
102,0,0,83.33333333333334,117.0
103,0,0,119.5,267.0
104,0,0,124.0,138.0
105,0,0,123.0,267.0
106,0,0,124.5,267.0
107,0,0,167.0,265.0
108,0,0,80.0,262.0
109,0,0,171.00387945889554,269.0
110,0,0,256.0,267.0
111,0,0,184.33333333333334,261.0
112,0,0,183.33333333333334,323.0
113,0,0,185.66666666666669,324.0
114,0,0,136.0,326.0
115,0,0,137.5,326.0
116,0,0,146.5,323.0
117,0,0,148.0,325.0
118,0,0,198.0,326.0
119,0,0,124.0,322.0
120,0,0,292.0,324.0
121,0,0,198.33333333333334,329.0
122,0,0,206.0,325.0
123,0,0,214.66666666666669,326.0
124,0,0,217.0,327.0
125,0,0,221.33333333333334,326.0
126,0,0,219.0,323.0
127,0,0,219.0,323.0
128,0,0,216.0,327.0
129,0,0,118.33333333333334,322.0
130,0,0,229.33333333333334,328.0
131,0,0,141.0,325.0
132,0,0,232.66666666666669,328.0
133,0,0,182.0,327.0
134,0,0,242.33333333333334,323.0
135,0,0,183.5,328.0
136,0,0,250.0,322.0
137,0,0,246.0,325.0
138,0,0,148.0,329.0
139,0,0,192.0,325.0
140,0,0,116.71428571428572,321.0
141,0,0,115.14285714285715,325.0
142,0,0,258.33333333333337,327.0
143,0,0,197.0,325.0
144,0,0,164.0,325.0
145,0,0,166.0,323.0
146,0,0,163.0,329.0
147,0,0,142.33333333333334,323.0
148,0,0,204.5,324.0
149,0,0,144.66666666666669,327.0
150,0,0,124.71428571428572,324.0
151,0,0,147.0,326.0
152,0,0,127.00000000000001,325.0
153,0,0,144.0,329.0
154,0,0,221.5,324.0
155,0,0,180.0,324.0
156,0,0,149.33333333333334,326.0
157,0,0,180.0,326.0
158,0,0,154.66666666666669,324.0
159,0,0,223.0,324.0
160,0,0,151.66666666666669,328.0
161,0,0,119.25,324.0
162,0,0,137.57142857142858,325.0
163,0,0,120.75,325.0
164,0,0,162.33333333333334,323.0
165,0,0,235.0,322.0
166,0,0,237.5,323.0
167,0,0,189.0,327.0
168,0,0,237.0,327.0
169,0,0,236.0,327.0
170,0,0,241.5,323.0
171,0,0,196.0,327.0
172,0,0,249.5,326.0
173,0,0,170.33333333333334,325.0
174,0,0,130.75,325.0
175,0,0,253.0,325.0
176,0,0,147.85714285714286,329.0
177,0,0,207.0,324.0
178,0,0,252.5,326.0
179,0,0,209.0,327.0
181,0,0,176.33333333333334,325.0
182,0,0,178.33333333333334,322.0
183,0,0,176.33333333333334,324.0
184,0,0,177.0,325.0
185,0,0,216.0,325.0
186,0,0,218.0,326.0
187,0,0,213.0,327.0
188,0,0,218.0,326.0
189,0,0,184.66666666666669,324.0
190,0,0,186.33333333333334,323.0
191,0,0,270.0,328.0
192,0,0,274.5,325.0
193,0,0,278.5,328.0
194,0,0,281.0,327.0
195,0,0,229.0,324.0
196,0,0,132.33333333333331,324.0
197,0,0,283.5,328.0
198,0,0,229.0,329.0
199,0,0,285.5,327.0
200,0,0,231.0,323.0
201,0,0,290.0,323.0
202,0,0,233.0,326.0
203,0,0,237.0,326.0
204,0,0,238.0,327.0
205,0,0,298.5,328.0
206,0,0,203.66666666666669,325.0
207,0,0,205.33333333333334,327.0
208,0,0,156.25,322.0
209,0,0,298.5,326.0
210,0,0,301.0,326.0
211,0,0,208.33333333333334,322.0
212,0,0,303.0,325.0
213,0,0,208.0,325.0
214,0,0,210.33333333333334,326.0
215,0,0,212.0,324.0
216,0,0,162.5,323.0
217,0,0,311.0,326.0
218,0,0,255.0,325.0
219,0,0,259.0,325.0
220,0,0,219.0,324.0
221,0,0,321.0,328.0
222,0,0,219.66666666666669,325.0
223,0,0,324.0,324.0
224,0,0,216.66666666666669,328.0
225,0,0,265.0,326.0
226,0,0,266.0,327.0
227,0,0,264.0,325.0
228,0,0,194.71428571428572,323.0
229,0,0,221.66666666666669,329.0
230,0,0,272.0,323.0
231,0,0,270.0,326.0
232,0,0,269.0,325.0
233,0,0,174.25,325.0
234,0,0,174.5,327.0
235,0,0,272.0,323.0
236,0,0,200.42857142857144,324.0
237,0,0,274.0,325.0
238,0,0,203.71428571428572,324.0
239,0,0,123.33333333333334,323.0
240,0,0,277.0,327.0
241,0,0,233.66666666666669,326.0
242,0,0,280.0,323.0
243,0,0,204.2857142857143,322.0
244,0,0,202.14285714285717,327.0
245,0,0,283.0,324.0
246,0,0,208.0,328.0
247,0,0,208.42857142857144,326.0
248,0,0,288.0,327.0
249,0,0,210.85714285714286,326.0
250,0,0,212.2857142857143,324.0
251,1,1,358.0,328.0
252,1,1,360.5,324.0
253,1,1,359.5,335.0
254,1,1,358.5,358.0
255,0,0,357.5,369.0
256,1,1,357.0,355.0
257,0,0,243.0,377.0
258,0,0,242.66666666666669,351.0
259,0,0,241.0,375.0
260,0,0,359.5,374.0
261,0,0,249.0,374.0
262,0,0,290.0,378.0
263,0,0,365.0,379.0
264,0,0,249.33333333333334,378.0
265,0,0,296.0,377.0
266,0,0,369.0,374.0
267,0,0,371.5,373.0
268,1,1,375.5,373.0
269,0,0,254.0,383.0
270,0,0,256.33333333333337,384.0
271,0,0,375.5,386.0
272,0,0,305.0,384.0
273,0,0,377.5,382.0
274,0,0,258.0,385.0
275,0,0,252.33333333333334,388.0
276,0,0,261.6666666666667,382.0
277,0,0,304.0,389.0
278,1,1,387.5,383.0
279,0,0,312.0,393.0
280,0,0,384.5,396.0
281,0,0,390.0,392.0
282,0,0,391.5,394.0
283,0,0,263.6666666666667,396.0
284,0,0,261.6666666666667,398.0
285,0,0,396.0,398.0
286,1,1,398.5,397.0
287,0,0,267.6666666666667,406.0
288,0,0,269.33333333333337,408.0
289,0,0,321.0,405.0
290,0,0,273.0,405.0
291,0,0,271.0,406.0
292,1,1,405.5,403.0
293,0,0,403.5,417.0
294,0,0,404.0,414.0
295,0,0,405.5,413.0
296,0,0,330.0,412.0
297,0,0,274.6666666666667,414.0
298,0,0,412.5,413.0
299,1,1,414.0,413.0
300,0,0,330.0,428.0
301,0,0,408.5,425.0
