#{"t_start": 1789913965.9920557, "env_id": "None"}
r,l,t
-33568.972973,601,8.874698
-34797.855479,601,14.800972
-32206.357583,601,22.460063
-33906.43971,601,29.142731
-34650.588986,601,36.952739
-36722.886674,601,42.935848
-32266.973895,601,49.180134
-33234.707657,601,54.758218
-33349.650001,601,62.181949
-33861.729692,601,67.661462
-32168.927097,601,75.042459
-31774.271274,601,80.39546
-32571.18596,601,87.165369
-32053.750331,601,92.72366
-34782.065199,601,99.900005
-34426.592525,601,105.505704
-33102.621909,601,110.515195
-33887.65462,601,121.182052
-34994.754147,601,142.485955
-34724.894126,601,158.817993
-34117.531413,601,173.304924
-31828.856769,601,189.257768
-33904.716616,601,209.371455
-35854.152011,601,233.234242
-35726.530495,601,250.57231
-34518.425255,601,274.12733
-37277.966999,601,295.297869
-34887.024093,601,318.724573
-35718.765525,601,329.560909
-37370.725875,601,353.199642
-38252.612808,601,371.851785
-38627.736186,601,395.327662
-36788.271828,601,413.73113
-36643.038537,601,432.056963
-36892.546883,601,455.871897
-37573.310442,601,475.89073
-36778.954855,601,499.671209
-37191.180265,601,517.8278
-37962.110182,601,543.345284
-35356.262924,601,564.780374
-34666.383659,601,590.123132
-34951.862929,601,610.169249
-35907.353374,601,635.492748
-35337.657253,601,656.263466
-35484.12196,601,680.764827
-34512.731874,601,699.464334
-33707.570776,601,723.980154
-33980.357812,601,744.466223
-34438.598248,601,768.6913
-34905.159699,601,786.728229
-34918.130971,601,804.653204
-33452.294025,601,828.67794
-33935.470846,601,847.993701
