milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.0106831,0.0825439453125,-0.6751674771308899,0.49309706687927246,-0.0038303695851936936,0.0402526686899364,0.0004744
100000,100000,0.010804527,0.0449853515625,-0.6793205720186234,0.9334935545921326,-0.0035429855913389472,0.006025139179546386,0.0004488
150000,150000,0.011703543,0.05984375,-0.6298201143741607,0.9854292869567871,-0.006835539982421324,0.0036200467497110368,0.0004104
200000,200000,0.008441818,0.0448828125,-0.597538520693779,0.9941567182540894,-0.00602854945929721,0.003238967537181452,0.00038480000000000003
250000,250000,0.010808565,0.069560546875,-0.5592367273569107,0.9954742789268494,-0.007720042529981584,0.0022584572748746722,0.00034640000000000007
300000,300000,0.011064793,0.0679541015625,-0.5307052475214005,0.9963403344154358,-0.008817788434680552,0.00190255505614914,0.0003208
350000,350000,0.0077758925,0.0564599609375,-0.48119196444749834,0.9970504641532898,-0.007763459242414683,0.0018966994609218091,0.0002824
400000,400000,0.009248644,0.0694873046875,-0.4507176223397255,0.9971537590026855,-0.006530008998233825,0.0016070916724856942,0.0002568
450000,450000,0.010075435,0.0577587890625,-0.45874075710773465,0.997174084186554,-0.009397663790732622,0.001500866861315444,0.0002312
500000,500000,0.008943444,0.0655712890625,-0.4253311350941658,0.9983202815055847,-0.0077890626061707735,0.001052700617001392,0.00019280000000000002
550000,550000,0.009074421,0.05642578125,-0.41970951080322266,0.9981966614723206,-0.00943806595285423,0.0010701473278459162,0.00016720000000000003
600000,600000,0.0074770167,0.04826171875,-0.40045341700315473,0.998371958732605,-0.00838033829582855,0.0010261654277564957,0.00012880000000000004
650000,650000,0.005705198,0.0393505859375,-0.39583075165748594,0.9984162449836731,-0.0074463712028227744,0.0010587367176776751,0.00010320000000000001
700000,700000,0.0048908987,0.0296923828125,-0.39016918659210204,0.9990097284317017,-0.005997935212217271,0.0006521834223531187,6.480000000000003e-05
750000,750000,0.0052500092,0.032451171875,-0.40730671256780626,0.9989127516746521,-0.00524958488997072,0.0007549340167315677,3.920000000000001e-05
800000,800000,9.393553e-05,0.0,-0.3945275503396988,0.9991210699081421,-0.00018853635643608868,0.0006957823369884863,8.000000000000229e-07
