milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.01705972,0.0399658203125,-0.6849852359294891,0.37122833728790283,-0.0027978939656168223,0.016365881883539258,0.0004744
100000,100000,0.008394358,0.0223974609375,-0.6713617730140686,0.8632757663726807,-0.002860672934912145,0.008361816313117743,0.0004488
150000,150000,0.010079896,0.0502294921875,-0.6306991958618164,0.929829478263855,-0.006438112859614193,0.003178637846140191,0.0004104
200000,200000,0.012203246,0.0627490234375,-0.5926566648483277,0.939590573310852,-0.008290700716897845,0.00213376832078211,0.00038480000000000003
250000,250000,0.011980424,0.06837890625,-0.5642346405982971,0.9517075419425964,-0.010642218169523402,0.001263641839614138,0.00034640000000000007
300000,300000,0.03477744,0.056201171875,-0.5323967730998993,0.8736200332641602,-0.0017866200092248618,0.0023049788642674684,0.0003208
350000,350000,0.016683416,0.0764013671875,-0.4852168333530426,0.9536687135696411,-0.011480805473402142,0.0009877316385973245,0.0002824
400000,400000,0.014616273,0.0785107421875,-0.479925682246685,0.9529549479484558,-0.011037194868549705,0.000884423457318917,0.0002568
450000,450000,0.012321385,0.074599609375,-0.49578195065259933,0.9649926424026489,-0.009718149572145195,0.0007358503300929442,0.0002312
500000,500000,0.012876319,0.0640380859375,-0.4313658782839775,0.9770234823226929,-0.010484622141811997,0.0006764410657342523,0.00019280000000000002
550000,550000,0.011431523,0.063759765625,-0.42683733940124513,0.96543949842453,-0.008966950534377247,0.000671388825867325,0.00016720000000000003
600000,600000,0.008827011,0.0465234375,-0.43531983852386474,0.9696819186210632,-0.009223196506500244,0.000591222913353704,0.00012880000000000004
650000,650000,0.011148073,0.0579638671875,-0.41305111765861513,0.9788493514060974,-0.008039483661996201,0.0005536227658740245,0.00010320000000000001
700000,700000,0.0061570713,0.032216796875,-0.39341687321662905,0.9687803387641907,-0.007925753351300954,0.0006241909076925367,6.480000000000003e-05
750000,750000,0.005853103,0.0271923828125,-0.4056668671965599,0.9745466709136963,-0.006066337866941467,0.0005156218778574839,3.920000000000001e-05
800000,800000,0.0004221051,0.0,-0.4201992779970169,0.9833839535713196,-0.0004570411366876215,0.0004967656481312588,8.000000000000229e-07
