#{"t_start": 1789982836.4913185, "env_id": "None"}
r,l,t
-42742.968285,601,19.633114
-40996.613816,601,27.745885
-41383.40697,601,37.705906
-45543.454672,601,45.650869
-43376.897708,601,55.566954
-45707.22885,601,63.745723
-43697.673314,601,73.526667
-46113.424857,601,81.39613
-43013.038444,601,91.054822
-40726.708316,601,99.377208
-46375.521828,601,108.940443
-47771.899202,601,116.642541
-46081.832394,601,126.301397
-42410.466062,601,134.561344
-42487.739464,601,144.165128
-47552.71931,601,151.723542
-42342.886619,601,159.350914
-40658.638802,601,169.022505
-41407.287823,601,177.181557
-44555.469219,601,186.900739
-40965.637639,601,194.570384
-47394.149301,601,204.276394
-43613.57643,601,212.620083
-44832.205065,601,222.252367
-43935.704953,601,229.932706
-45236.346485,601,239.642544
-48347.430795,601,248.180737
-46979.190985,601,258.029125
-50398.816876,601,265.773855
-45582.684803,601,275.540633
-47165.461709,601,284.071853
-50588.267008,601,294.224269
-51778.180102,601,302.111432
-50909.273388,601,310.092138
-50698.630682,601,320.976761
-52593.739587,601,329.003036
-53677.935566,601,339.235983
-48965.089825,601,347.484778
-53926.438479,601,358.087293
-54490.122685,601,366.466054
-54703.70178,601,376.584805
-52250.304521,601,384.855927
-53174.038165,601,395.083953
-55620.283572,601,403.987744
-52619.28731,601,414.249778
-50509.53883,601,422.557315
-52413.783493,601,432.894394
-50643.29613,601,441.822685
-56372.933409,601,451.85586
-49698.550381,601,460.062395
-52835.721828,601,468.215694
-50141.961042,601,479.297018
-53619.535667,601,487.473279
-56757.646172,601,497.450419
-52869.84422,601,505.603173
-53926.38508,601,516.441961
-52038.800444,601,524.372508
-54020.340097,601,534.517464
-55279.323146,601,542.431709
-53967.703077,601,553.247868
-46351.243307,601,559.154012
-51860.044519,601,565.704103
-48222.842979,601,570.902015
-56084.064983,601,577.649902
-52135.649081,601,583.035434
-48200.486143,601,588.185076
-52959.424592,601,597.732495
-52891.914011,601,605.482428
-52641.224371,601,615.891242
-51279.3519,601,623.437449
-52208.937232,601,633.049241
-48998.164236,601,640.593849
-50771.022108,601,650.880877
-51737.584545,601,658.527085
-51656.455346,601,668.255648
-55127.775551,601,675.983944
-52224.526759,601,686.301761
-51197.167578,601,694.106534
-47922.182144,601,703.749308
-46996.656163,601,711.443614
-54861.363441,601,721.649537
-50460.795298,601,729.626135
-46342.703746,601,737.306757
-52576.80731,601,747.107631
-48517.97324,601,755.387018
