#{"t_start": 1789982834.1845975, "env_id": "None"}
r,l,t
-42695.169061,601,21.939835
-43589.860277,601,30.052606
-40433.248385,601,40.012627
-41791.548857,601,47.95759
-43627.687705,601,57.874678
-44283.419422,601,66.052444
-44502.37285,601,75.833388
-47632.273085,601,83.702851
-42694.286303,601,93.361543
-41306.571248,601,101.683928
-45122.780047,601,111.245164
-43253.282961,601,118.949262
-41944.8632,601,128.608118
-38601.089904,601,136.868065
-42204.02515,601,146.470848
-43713.331576,601,154.030263
-45858.148924,601,161.657635
-46455.752526,601,171.329226
-45877.50588,601,179.487279
-40213.313989,601,189.20746
-45313.548606,601,196.877105
-42516.658803,601,206.582108
-48622.865885,601,214.926804
-45611.899539,601,224.559088
-46537.677229,601,232.240417
-44824.967184,601,241.949265
-47107.720316,601,250.487458
-41204.886108,601,260.335846
-47055.699419,601,268.080576
-49455.745626,601,277.847354
-49982.388632,601,286.378574
-53312.000971,601,296.53099
-49409.089582,601,304.418153
-49776.234742,601,312.397858
-47967.755992,601,323.283482
-48285.707507,601,331.309757
-49799.498587,601,341.542704
-52557.515176,601,349.791499
-53365.247919,601,360.394014
-50614.391114,601,368.773786
-51855.593522,601,378.891526
-52162.530531,601,387.162648
-53732.61574,601,397.388673
-57319.807445,601,406.293465
-47938.563685,601,416.556499
-53745.419755,601,424.864036
-51107.62836,601,435.201115
-51844.558333,601,444.129406
-54346.712826,601,454.16258
-47929.20613,601,462.369116
-50372.146551,601,470.523415
-53904.195326,601,481.603739
-52081.103044,601,489.779999
-52740.422122,601,499.753125
-55280.814924,601,507.908885
-50037.766409,601,518.747691
-51931.767653,601,526.679229
-53587.709432,601,536.824185
-54630.691631,601,544.735423
-50629.216056,601,555.554589
-53678.899493,601,561.460733
-52687.310934,601,568.010824
-50575.2376,601,573.208736
-53997.471537,601,579.957625
-55466.640523,601,585.342155
-56795.064357,601,590.491797
-54888.067437,601,600.039216
-53391.001573,601,607.789149
-49483.986204,601,618.197963
-53255.950878,601,625.74417
-51479.427553,601,635.355962
-52809.620185,601,642.90057
-49277.841768,601,653.186587
-50514.329655,601,660.833806
-51240.394252,601,670.562369
-48967.646736,601,678.289666
-50702.599506,601,688.607476
-53338.175271,601,696.413255
-51488.151191,601,706.056029
-56493.041217,601,713.750335
-50093.256548,601,723.957268
-53251.608779,601,731.932856
-49251.283117,601,739.613478
-51335.900446,601,749.414352
-50631.901044,601,757.693739
