milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.012693226,0.0179150390625,-1.7811760604381561,0.1925467848777771,-0.002372755594551563,0.019536925149150192,0.0004744
100000,100000,0.0024427709,8.7890625e-05,-1.7248876798152923,0.912878155708313,-0.00038780481088906526,0.006645689934957772,0.0004488
150000,150000,0.011505,0.0235498046875,-1.7577195763587952,0.9832420349121094,-0.002765178109984845,0.0046065728820394725,0.0004104
200000,200000,0.007524631,0.0215625,-1.7238180756568908,0.9915676712989807,-0.004714639639714733,0.0023631601897068323,0.00038480000000000003
250000,250000,0.009513098,0.0497265625,-1.613519903421402,0.9917632937431335,-0.009866527169942857,0.0024338960624299944,0.00034640000000000007
300000,300000,0.010756351,0.0634765625,-1.579011926651001,0.9938119649887085,-0.014056301433593035,0.0021276183461304754,0.0003208
350000,350000,0.01343171,0.0630517578125,-1.5212811613082886,0.9951145648956299,-0.01711611102335155,0.0023196597734931857,0.0002824
400000,400000,0.013481821,0.0822802734375,-1.5209395039081572,0.9951444268226624,-0.01470487963873893,0.0021864827733952554,0.0002568
450000,450000,0.011816746,0.0603515625,-1.5132692551612854,0.9958131909370422,-0.0161079620430246,0.0019309210544452072,0.0002312
500000,500000,0.012910056,0.06609375,-1.4524364936351777,0.9971743822097778,-0.018456220612861216,0.0016108084400184453,0.00019280000000000002
550000,550000,0.00945306,0.060029296875,-1.4529567086696624,0.9964560270309448,-0.017585357803618536,0.0016241202992387117,0.00016720000000000003
600000,600000,0.010040598,0.0455859375,-1.4652706432342528,0.9955325126647949,-0.014409799950663,0.0020966753258835524,0.00012880000000000004
650000,650000,0.009418477,0.04919921875,-1.4520321273803711,0.9959957003593445,-0.015151528946589679,0.002138842118438333,0.00010320000000000001
700000,700000,0.0072987378,0.0304931640625,-1.4316669201850891,0.9945236444473267,-0.011540767950937152,0.0023689672909677027,6.480000000000003e-05
750000,750000,0.0073870965,0.0325390625,-1.466993021965027,0.9941843748092651,-0.009370415697339922,0.002024512926582247,3.920000000000001e-05
800000,800000,0.00031242488,0.0,-1.431153517961502,0.9942970275878906,-0.00041891876142472026,0.0023486450151540337,8.000000000000229e-07
