#{"t_start": 1789987303.7268429, "env_id": "None"}
r,l,t
-43324.027898,601,21.470905
-44254.819816,601,28.140537
-39243.109208,601,36.161871
-39072.552776,601,42.586295
-45669.189341,601,50.841433
-44648.99007,601,57.7884
-47457.546588,601,66.181991
-43090.916323,601,72.992396
-46754.899655,601,81.329781
-45977.572346,601,88.629215
-41832.922923,601,96.934309
-42169.903859,601,103.732355
-42464.374758,601,112.091262
-46222.123766,601,119.616601
-41397.844777,601,127.966305
-43430.454009,601,134.829419
-45957.066226,601,141.759586
-44866.637336,601,150.673201
-46288.898782,601,158.151923
-45832.823773,601,166.71994
-50877.91184,601,173.941442
-37961.465713,601,182.496713
-51407.353432,601,190.217334
-49679.534539,601,199.065162
-47075.912235,601,206.284313
-53398.818115,601,214.997712
-48557.357973,601,222.89854
-46587.291752,601,231.575722
-47852.936598,601,238.805236
-46270.012943,601,247.815798
-48047.977679,601,255.783592
-48905.648968,601,264.498111
-50771.075971,601,271.576262
-46989.307468,601,278.688318
-49328.507798,601,288.457355
-48740.486,601,295.535377
-48727.240442,601,304.389242
-44676.826366,601,311.633421
-46654.665253,601,321.036944
-53856.677794,601,328.034861
-54428.023179,601,336.653684
-48158.448525,601,343.764962
-46987.357473,601,352.921746
-50100.003032,601,360.548738
-45932.651876,601,369.373096
-55657.52419,601,376.181828
-47370.50483,601,384.962234
-48478.409062,601,392.661752
-53640.212269,601,401.129804
-54292.392084,601,407.944976
-47527.312363,601,414.642219
-50537.463421,601,423.752979
-51359.12865,601,430.459869
-40906.344073,601,438.855273
-45981.329471,601,445.476125
-42689.719114,601,454.712027
-42919.140833,601,461.460348
-38336.84277,601,469.877245
-42922.26044,601,476.502431
-43397.312455,601,485.610842
-37482.962012,601,492.284871
-40242.677219,601,500.622315
-39694.654851,601,507.463261
-38146.301298,601,516.688665
-37659.642211,601,523.321723
-33731.901855,601,530.11059
-39941.092661,601,538.669648
-42406.498057,601,546.096544
-36954.399531,601,554.659396
-35829.669136,601,561.4017
-33184.235406,601,569.815928
-36284.020932,601,576.859788
-38282.001595,601,585.978111
-38221.869809,601,592.784455
-39245.486789,601,601.144026
-36578.274867,601,607.93747
-35792.974877,601,617.154381
-33870.88472,601,624.105916
-35448.431151,601,632.825582
-32360.80634,601,639.679582
-37706.891998,601,649.067802
-36340.91128,601,655.980582
-34353.20437,601,663.078938
-34034.045012,601,671.725793
-34856.193564,601,679.792083
