#{"t_start": 1789987315.3148608, "env_id": "None"}
r,l,t
-43206.604379,601,9.884887
-44610.440899,601,16.556521
-43158.182661,601,24.574856
-40937.244344,601,30.998277
-42016.32573,601,39.255415
-44773.478107,601,46.20238
-37701.827154,601,54.594971
-45460.753697,601,61.405386
-43356.503849,601,69.745763
-43674.680568,601,77.04328
-43737.94706,601,85.348299
-43944.633835,601,92.145328
-42418.56671,601,100.503244
-40876.393052,601,108.030622
-40261.517979,601,116.379287
-40943.231271,601,123.243405
-44670.957832,601,130.172559
-44914.852617,601,139.085183
-43178.845847,601,146.565897
-42315.934358,601,155.132924
-42739.202178,601,162.353424
-48577.62768,601,170.911698
-40617.792153,601,178.633521
-44265.795483,601,187.482145
-46959.340384,601,194.696295
-43074.429691,601,203.415701
-48043.991845,601,211.310522
-45106.575792,601,219.991717
-45429.158584,601,227.218235
-43648.086852,601,236.22778
-46103.412526,601,244.195575
-51492.774032,601,252.914093
-53076.42135,601,259.988244
-48332.912121,601,267.103308
-50475.047089,601,276.874339
-47711.034204,601,283.952362
-45292.342925,601,292.805223
-46329.244498,601,300.049561
-50302.881709,601,309.452919
-50811.424279,601,316.451843
-48654.771474,601,325.068667
-46268.745101,601,332.180953
-45939.393663,601,341.334729
-52821.522104,601,348.96472
-55991.824049,601,357.788078
-52191.03746,601,364.597811
-50828.940784,601,373.378218
-48255.648636,601,381.07624
-46409.132068,601,389.541786
-52793.40594,601,396.357966
-49219.527874,601,403.057201
-44240.111906,601,412.165961
-44860.979317,601,418.871851
-51540.659751,601,427.271255
-50977.781264,601,433.889108
-46566.597873,601,443.125009
-39789.638192,601,449.873347
-43057.506865,601,458.290232
-39337.135663,601,464.914413
-41015.349111,601,474.022824
-32640.645212,601,480.698853
-41055.69932,601,489.035301
-43013.199256,601,495.875243
-35727.91667,601,505.101642
-42200.466974,601,511.734715
-40304.893744,601,518.525565
-37939.849663,601,527.086631
-37618.390157,601,534.509527
-38188.314818,601,543.075378
-35938.620513,601,549.817682
-35360.922824,601,558.22791
-36889.758746,601,565.272764
-31999.717514,601,574.390093
-36082.652727,601,581.200437
-36241.892143,601,589.557
-30375.875121,601,596.353452
-44388.295191,601,605.567355
-39439.273646,601,612.521926
-35926.049765,601,621.241585
-36214.147841,601,628.091564
-28574.070926,601,637.487335
-28220.161256,601,644.394563
-32036.268977,601,651.492117
-32577.173581,601,660.137775
-29562.404112,601,668.208139
