#{"t_start": 1789987304.8940158, "env_id": "None"}
r,l,t
-42783.65912,601,20.303732
-43691.174927,601,26.973364
-40328.1242,601,34.994698
-40939.351062,601,41.419122
-44019.635256,601,49.67426
-40756.843637,601,56.621227
-43686.520856,601,65.014818
-44609.300591,601,71.825223
-42756.754125,601,80.163608
-41827.630202,601,87.462042
-42711.948673,601,95.767136
-42917.991473,601,102.565182
-40604.589556,601,110.924089
-39022.178974,601,118.449428
-41464.399686,601,126.799132
-42842.197311,601,133.662246
-45032.340189,601,140.592413
-45547.083883,601,149.506028
-44717.245269,601,156.985746
-45439.753127,601,165.553769
-45106.380797,601,172.774269
-46832.302523,601,181.32954
-51085.614555,601,189.050161
-49387.804374,601,197.897989
-43245.332487,601,205.11714
-45801.321953,601,213.831537
-47860.777434,601,221.731367
-40051.655675,601,230.408549
-47712.984719,601,237.638063
-47938.959412,601,246.648625
-48542.693141,601,254.61642
-46538.850823,601,263.330938
-50292.142553,601,270.409089
-52674.426858,601,277.521145
-47628.349724,601,287.290182
-49786.201121,601,294.370204
-48323.952689,601,303.222069
-48514.988528,601,310.466248
-45608.085147,601,319.870772
-50546.72478,601,326.867688
-53456.300492,601,335.486511
-49311.692274,601,342.597789
-54580.326107,601,351.755574
-49050.290005,601,359.381566
-47498.097453,601,368.205923
-52928.691384,601,375.014656
-52657.286915,601,383.795061
-52647.924986,601,391.494579
-50752.264835,601,399.962631
-51133.514279,601,406.777803
-52888.220909,601,413.475046
-47251.399489,601,422.585806
-46156.481931,601,429.292696
-42199.628646,601,437.6881
-44188.935119,601,444.309953
-43075.327497,601,453.545854
-45332.792586,601,460.293175
-45775.025233,601,468.711077
-42077.13528,601,475.335258
-35415.219605,601,484.442157
-35344.620421,601,491.117698
-37443.708036,601,499.455142
-34642.603049,601,506.296088
-36642.784091,601,515.521492
-38040.652604,601,522.154551
-38822.536908,601,528.943417
-42215.278671,601,537.502475
-36477.830231,601,544.929371
-33545.744883,601,553.493231
-38192.490629,601,560.234527
-34199.608491,601,568.648755
-37980.535128,601,575.692615
-36662.924185,601,584.81393
-34231.140924,601,591.617282
-34683.024909,601,599.976853
-37399.902113,601,606.774297
-40580.581694,601,615.987208
-33645.988361,601,622.937751
-36409.088821,601,631.658409
-35222.01134,601,638.512409
-34597.639046,601,647.901632
-32975.99697,601,654.813409
-34017.656013,601,661.911766
-37348.713582,601,670.55862
-36687.579129,601,678.62491
