#{"t_start": 1789987306.041384, "env_id": "None"}
r,l,t
-42642.90995,601,19.156364
-42801.52327,601,25.825996
-41385.906024,601,33.84733
-43804.085003,601,40.271754
-39161.90061,601,48.526892
-42201.234281,601,55.47487
-37261.000127,601,63.86745
-43498.544652,601,70.678863
-44822.182685,601,79.01624
-42425.340685,601,86.314674
-39176.372999,601,94.619767
-39041.113506,601,101.417814
-41236.894221,601,109.776721
-44225.031858,601,117.30206
-45836.647763,601,125.651764
-39756.138058,601,132.514878
-44663.712766,601,139.446035
-41053.128138,601,148.35866
-44270.897857,601,155.838378
-46206.722471,601,164.405399
-53200.476968,601,171.6269
-47535.954838,601,180.182172
-47440.470831,601,187.902792
-49845.956584,601,196.751621
-48761.871214,601,203.969772
-49041.756184,601,212.685169
-46261.004422,601,220.583999
-47836.468821,601,229.261181
-51869.984618,601,236.490695
-42882.232381,601,245.501257
-45137.073422,601,253.469051
-48265.153299,601,262.18357
-48585.207934,601,269.261721
-48030.064711,601,276.373776
-52846.124308,601,286.142814
-50107.990713,601,293.222836
-49924.932769,601,302.074701
-49263.489915,601,309.31888
-45658.165067,601,318.723403
-47176.13203,601,325.72032
-46123.14652,601,334.339143
-45754.123547,601,341.450421
-52635.490212,601,350.608206
-47932.372594,601,358.234197
-50668.757537,601,367.058555
-52199.973375,601,373.868287
-50714.7957,601,382.647693
-49643.610285,601,390.347211
-46499.031757,601,398.815263
-47805.627113,601,405.630435
-50661.480326,601,412.327678
-45314.164903,601,421.438438
-45411.045683,601,428.145328
-46414.824623,601,436.540732
-42465.48082,601,443.162585
-43615.817965,601,452.398486
-40325.140888,601,459.145807
-38907.062856,601,467.563709
-43063.873549,601,474.18789
-40152.451597,601,483.294788
-43330.22711,601,489.97033
-38709.557093,601,498.308778
-38444.055259,601,505.14872
-36773.263402,601,514.374124
-40329.608045,601,521.007182
-34428.342001,601,527.796049
-39390.250587,601,536.356115
-36494.16116,601,543.782003
-41736.660756,601,552.345863
-38283.184268,601,559.087159
-32307.605317,601,567.501387
-40232.648252,601,574.545247
-40536.177895,601,583.66357
-39932.976637,601,590.469914
-38065.918581,601,598.829485
-42409.885111,601,605.622929
-36134.257682,601,614.839839
-34824.425055,601,621.791375
-36730.422327,601,630.51104
-34421.666645,601,637.365041
-37594.626714,601,646.753261
-32552.664493,601,653.666041
-31323.176273,601,660.764397
-35282.900098,601,669.411252
-34144.790729,601,677.477542
