milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.011172297,0.056396484375,-1.7622691941261293,-0.07616949081420898,-0.007798464065417648,0.047882548859342934,0.0004744
100000,100000,0.02046005,0.1067724609375,-1.7136732995510102,0.8696233630180359,-0.012195978343952448,0.009767654011957347,0.0004488
150000,150000,0.017775234,0.1217919921875,-1.6342957258224486,0.9735958576202393,-0.019078902439214288,0.005120661836117506,0.0004104
200000,200000,0.015918631,0.118427734375,-1.5430237936973572,0.9855573773384094,-0.015456524265464395,0.00415792141109705,0.00038480000000000003
250000,250000,0.021320837,0.1245458984375,-1.4652171802520753,0.9903929829597473,-0.017839911244809627,0.004084408790804446,0.00034640000000000007
300000,300000,0.01582851,0.10130859375,-1.4414631462097167,0.9931202530860901,-0.01926234513055533,0.00428907377179712,0.0003208
350000,350000,0.015395949,0.10427734375,-1.3877752244472503,0.9954594373703003,-0.01981729599647224,0.0029627923551015555,0.0002824
400000,400000,0.015055127,0.105009765625,-1.3761879706382751,0.9954758286476135,-0.02066232007695362,0.0025069934315979482,0.0002568
450000,450000,0.013014701,0.09044921875,-1.3555871725082398,0.9955974817276001,-0.01851002234732732,0.0027432095422409474,0.0002312
500000,500000,0.01366777,0.0873974609375,-1.268131604194641,0.9955488443374634,-0.015275185420177877,0.0030022389232181013,0.00019280000000000002
550000,550000,0.017351877,0.0917236328125,-1.3388037502765655,0.9920345544815063,-0.015327498456463218,0.00271530099445954,0.00016720000000000003
600000,600000,0.017975934,0.0983984375,-1.4196988308429719,0.9867714047431946,-0.015607055344153195,0.0030372351827099918,0.00012880000000000004
650000,650000,0.020019894,0.0786669921875,-1.337606933116913,0.9837198853492737,-0.011634844670770689,0.0033100608619861306,0.00010320000000000001
700000,700000,0.009299711,0.037998046875,-1.3020223355293274,0.9868937730789185,-0.009190543410368264,0.0020141033490654082,6.480000000000003e-05
750000,750000,0.012475562,0.065830078125,-1.308318008184433,0.9852613210678101,-0.009422846180386841,0.002393485815264285,3.920000000000001e-05
800000,800000,0.00050823216,0.0,-1.2989473807811738,0.985784113407135,-0.0005730656604282558,0.0029177977330982685,8.000000000000229e-07
