#{"t_start": 1789930558.6271093, "env_id": "None"}
r,l,t
-34217.755733,601,33.732516
-34710.787767,601,40.646828
-32642.560571,601,48.863661
-32398.923211,601,56.045331
-33743.719519,601,64.440959
-36187.02615,601,71.555132
-34524.804458,601,79.524301
-33117.928127,601,86.31777
-34379.666558,601,94.555802
-37182.934067,601,102.513705
-40072.60443,601,110.786091
-34843.211206,601,118.518424
-34593.393542,601,127.200886
-38977.288683,601,134.036418
-39154.425605,601,143.306962
-40358.90258,601,151.643139
-34466.815402,601,158.799863
-37072.103607,601,167.212552
-40142.211115,601,174.884892
-42569.537349,601,184.185068
-37536.120648,601,191.094884
-37949.426969,601,200.098711
-38466.214829,601,207.738701
-36051.390266,601,216.728394
-38642.455932,601,223.728959
-39650.71786,601,232.359563
-41032.072137,601,240.155411
-42598.733217,601,248.900487
-39572.982715,601,256.681621
-39666.383434,601,265.894767
-37949.629257,601,275.377886
-40602.072264,601,287.854641
-38453.759731,601,298.116549
-41043.960394,601,307.87427
-38400.024086,601,318.611036
-42076.391158,601,329.570931
-39936.575542,601,340.94034
-44715.493404,601,348.507136
-41257.06868,601,356.717661
-39631.956768,601,364.370999
-43897.447993,601,373.20316
-40571.994458,601,381.260927
-41201.130479,601,390.010534
-44004.657292,601,398.497284
-42707.839048,601,407.504266
-42746.524025,601,414.801168
-47826.132256,601,424.233213
-45507.007683,601,431.882757
-42462.504721,601,440.388133
-38960.637524,601,447.521186
-45541.130957,601,454.710428
-46156.349415,601,463.532495
-48887.214505,601,471.031301
-47763.935143,601,479.614666
-51958.761844,601,486.782065
-47145.358949,601,495.165406
-49666.082571,601,502.613975
-53934.821665,601,510.878743
-51206.302819,601,518.239214
-51621.663296,601,526.790034
-57806.965371,601,534.584546
-57446.885928,601,542.98905
-60850.33284,601,550.29566
-48646.608029,601,558.826777
-56280.502911,601,566.155185
-55086.770498,601,573.06719
-61799.461762,601,581.476874
-57460.731454,601,588.445524
-59998.971949,601,597.236356
-58808.145264,601,604.383531
-60103.069411,601,612.624826
-61386.546348,601,619.63152
-60418.833093,601,628.520652
-54545.866265,601,636.174498
-60889.539402,601,645.165946
-65170.513183,601,651.777708
-63966.345393,601,660.625645
-63991.872803,601,668.508016
-63766.955819,601,677.340747
-59354.179833,601,684.66588
-62098.289634,601,693.173736
-63224.093041,601,701.081466
-57439.44911,601,708.209442
-60332.101024,601,716.799241
-63626.1312,601,723.799883
