#{"t_start": 1789928959.244385, "env_id": "None"}
r,l,t
-34556.72078,601,21.11569
-35317.739553,601,28.342702
-33423.047243,601,36.672177
-33601.534906,601,43.99436
-33297.436301,601,52.731343
-33679.943195,601,60.765553
-30338.199431,601,69.688722
-38108.530244,601,76.914743
-37133.401218,601,85.346639
-40286.332299,601,92.677554
-36777.766468,601,100.883832
-34922.377146,601,107.868218
-35746.842654,601,116.377971
-37327.898194,601,123.272048
-34879.6935,601,132.292565
-37951.394411,601,139.413753
-39807.434138,601,146.490738
-40124.457754,601,154.992466
-37942.045727,601,162.337146
-36498.679206,601,170.472331
-40141.873432,601,177.115434
-39913.761267,601,185.350182
-40691.066503,601,192.482316
-40945.880429,601,200.872358
-45304.893023,601,207.482176
-44572.964006,601,216.218401
-42518.027216,601,223.271307
-40677.173991,601,231.325153
-46607.060916,601,238.0739
-44378.513043,601,245.912018
-43465.770991,601,252.705589
-43149.131308,601,261.337386
-46187.313509,601,267.852496
-44533.153264,601,274.58339
-43637.014559,601,282.384497
-44325.32653,601,289.563083
-44026.95357,601,298.043682
-46512.215142,601,304.763958
-48056.100987,601,312.894454
-46950.57879,601,320.389957
-45986.49376,601,328.663444
-43745.029779,601,335.713375
-46940.647083,601,343.677367
-44360.461711,601,350.753903
-43350.817736,601,358.728179
-46000.61256,601,365.382842
-43051.953133,601,373.536124
-43752.776549,601,380.788432
-44190.721188,601,389.567094
-40669.38655,601,396.063759
-41887.024954,601,402.777777
-42795.831457,601,410.915494
-42588.928312,601,418.297462
-41079.10912,601,426.901546
-41186.761307,601,433.825537
-42816.331491,601,442.5928
-42200.897253,601,449.984829
-42302.299988,601,458.942708
-37771.945418,601,465.709745
-40157.898714,601,474.111826
-40870.499497,601,481.493114
-39363.818977,601,489.456196
-38640.995104,601,495.978933
-37988.05411,601,504.533749
-40590.018616,601,511.987134
-38669.576386,601,518.947458
-38249.618913,601,527.333719
-40161.013866,601,534.765502
-38911.276131,601,543.667524
-38205.665168,601,552.609168
-37587.027865,601,560.937454
-38812.281858,601,567.867122
-37154.625496,601,576.119127
-36523.509678,601,583.456044
-38768.064107,601,591.876969
-38238.517998,601,599.271339
-37999.517441,601,607.551538
-38837.242458,601,614.931769
-38794.430813,601,623.245964
-38424.794507,601,630.300944
-38969.432667,601,639.516027
-38183.929559,601,647.309217
-38397.256786,601,653.887124
-38050.724714,601,662.631818
-37297.060142,601,669.430747
