#{"t_start": 1789928957.3331738, "env_id": "None"}
r,l,t
-32870.391597,601,23.025903
-33802.626676,601,30.254421
-32576.461575,601,38.583388
-31290.964613,601,45.906575
-37639.406971,601,54.642554
-38542.103678,601,62.676764
-33956.957338,601,71.599933
-39422.778205,601,78.825955
-36642.349386,601,87.257851
-37311.322558,601,94.588765
-36995.485652,601,102.795043
-34668.904632,601,109.780427
-35513.475011,601,118.289183
-39540.101201,601,125.183259
-36213.36996,601,134.203777
-33291.473841,601,141.323818
-37711.359736,601,148.401949
-40744.436173,601,156.904678
-38343.078918,601,164.247274
-39347.717807,601,172.383543
-37568.100526,601,179.026646
-38976.772538,601,187.262393
-40566.389771,601,194.392528
-40513.355145,601,202.782568
-41533.882791,601,209.393387
-41663.500001,601,218.128615
-42594.054141,601,225.182518
-44157.645843,601,233.23529
-45156.375181,601,239.985112
-42687.526664,601,247.822131
-41545.227552,601,254.6168
-43688.571696,601,263.248598
-46147.790124,601,269.762709
-42108.058183,601,276.493601
-42655.457481,601,284.295708
-43832.34882,601,291.474294
-43247.636131,601,299.954893
-44023.028837,601,306.675169
-43137.964961,601,314.805665
-45276.802601,601,322.299965
-45135.607232,601,330.574655
-47520.708268,601,337.624587
-45796.891294,601,345.588578
-43409.900995,601,352.665115
-42890.399904,601,360.63939
-43245.38893,601,367.293051
-46189.074327,601,375.447335
-45000.621772,601,382.699643
-43871.465502,601,391.479309
-42450.689459,601,397.97497
-42245.304249,601,404.688988
-41938.301297,601,412.826705
-40710.239054,601,420.209681
-42275.569057,601,428.812758
-41089.992353,601,435.735746
-42109.19413,601,444.504011
-41072.838254,601,451.89604
-41247.39167,601,460.85492
-39453.182144,601,467.620956
-41617.016103,601,476.024038
-40151.602291,601,483.404325
-36326.038027,601,491.368408
-37105.518205,601,497.890144
-38980.921681,601,506.44496
-38671.972517,601,513.898345
-38599.875406,601,520.858669
-38435.889592,601,529.244931
-40487.351251,601,536.675714
-40463.783836,601,545.578736
-39591.986115,601,554.520379
-37650.414934,601,562.847665
-37745.602181,601,569.778334
-38094.46058,601,578.030338
-37630.281904,601,585.367255
-37304.241327,601,593.78818
-37771.379728,601,601.18255
-36992.514235,601,609.462749
-37701.076418,601,616.842068
-38311.593248,601,625.157176
-38918.19766,601,632.212155
-34259.774516,601,641.427239
-38679.862113,601,649.221429
-37519.215972,601,655.798335
-38495.400369,601,664.543029
-37526.362423,601,671.339958
