#{"t_start": 1789928949.7229524, "env_id": "None"}
r,l,t
-34697.992971,601,30.636125
-34487.88643,601,37.864643
-33123.889415,601,46.19261
-34458.780217,601,53.515793
-37501.206301,601,62.252776
-33546.138017,601,70.285987
-35564.672738,601,79.209155
-39911.260452,601,86.435225
-33511.427319,601,94.868072
-36740.525453,601,102.197989
-33400.657654,601,110.404267
-31582.240589,601,117.38965
-35045.177398,601,125.898404
-37206.808592,601,132.791485
-39769.809214,601,141.812992
-39584.952316,601,148.93304
-38385.00922,601,156.00725
-37168.324621,601,164.513899
-39884.187151,601,171.858578
-37207.162851,601,179.992764
-38570.823175,601,186.635868
-39187.63447,601,194.871615
-37123.118372,601,202.001752
-43117.169376,601,210.39279
-43486.413876,601,217.003609
-41311.928161,601,225.738836
-43136.530719,601,232.791742
-41951.859826,601,240.845511
-40865.559788,601,247.595333
-48408.321033,601,255.432352
-42627.271075,601,262.222476
-40975.091313,601,270.857816
-45909.233534,601,277.373929
-43479.783401,601,284.104822
-43546.868388,601,291.90593
-43768.914638,601,299.083515
-45044.439151,601,307.563113
-44579.942002,601,314.2842
-46891.793019,601,322.415887
-45397.070515,601,329.910187
-45638.683815,601,338.183786
-45800.600378,601,345.233808
-48849.807619,601,353.197538
-43913.326209,601,360.275336
-44140.555718,601,368.250622
-45563.728792,601,374.902273
-44914.118447,601,383.055308
-43230.031278,601,390.308865
-42898.227387,601,399.08953
-43489.198251,601,405.584189
-43368.696118,601,412.298212
-42642.847099,601,420.436927
-41356.155938,601,427.818289
-42101.856155,601,436.421978
-38129.78558,601,443.344881
-40890.800688,601,452.113137
-43759.764406,601,459.505264
-41494.057585,601,468.463142
-40092.990772,601,475.222754
-38477.680857,601,483.633258
-36908.31824,601,491.014547
-38619.028921,601,498.976538
-36493.245636,601,505.499364
-41943.625519,601,514.054179
-40029.259795,601,521.506563
-39970.75495,601,528.467891
-38009.496593,601,536.856142
-38766.507214,601,544.285935
-38801.157839,601,553.188957
-40231.58828,601,562.1296
-38281.083657,601,570.457886
-37738.827787,601,577.387558
-37962.732106,601,585.639558
-38382.711476,601,592.977476
-37962.73374,601,601.391488
-38519.973984,601,608.793771
-39811.879628,601,617.071973
-38522.791387,601,624.452289
-39107.433506,601,632.766307
-39459.690039,601,639.820377
-37139.284297,601,649.03746
-37243.963368,601,656.83065
-37919.527527,601,663.407388
-38625.209502,601,672.152077
-38121.885599,601,678.950179
