#{"t_start": 1789928961.1533992, "env_id": "None"}
r,l,t
-34357.11923,601,19.206676
-35090.064707,601,26.433687
-32645.916702,601,34.763163
-33977.656349,601,42.085346
-32809.381303,601,50.822329
-35759.032261,601,58.856539
-32377.829008,601,67.779708
-37483.469491,601,75.005729
-38372.432921,601,83.437625
-36364.361826,601,90.768539
-37779.466273,601,98.974818
-42262.007861,601,105.960202
-35121.603399,601,114.468957
-42785.485437,601,121.363034
-39532.877598,601,130.383551
-40543.248981,601,137.504739
-38935.699224,601,144.581724
-41020.763218,601,153.083452
-38592.394804,601,160.428131
-40375.485745,601,168.563317
-40819.30408,601,175.20642
-39214.794953,601,183.442167
-38962.882486,601,190.573302
-45180.855369,601,198.962343
-42983.35951,601,205.573162
-43527.863278,601,214.308389
-42433.387138,601,221.362293
-42410.449556,601,229.416139
-39958.890606,601,236.164886
-43872.90241,601,244.003004
-44984.507082,601,250.796574
-44243.556129,601,259.428372
-44599.138012,601,265.942483
-47183.018681,601,272.674376
-44176.868282,601,280.475483
-44552.694648,601,287.653068
-43103.813525,601,296.134667
-46742.536674,601,302.854944
-46275.444,601,310.98544
-45472.617124,601,318.47974
-47022.831962,601,326.75443
-43604.465054,601,333.804361
-46145.04951,601,341.768353
-46598.501112,601,348.84389
-42647.722419,601,356.819165
-44745.852886,601,363.472825
-44606.938331,601,371.62711
-42702.368423,601,378.879418
-42756.625599,601,387.659084
-40671.276224,601,394.154745
-42726.929674,601,400.869765
-42932.072868,601,409.014692
-42410.402743,601,416.390163
-41827.744822,601,424.992532
-41778.021926,601,431.91552
-41375.400166,601,440.683785
-43517.314616,601,448.075814
-40980.217426,601,457.034694
-43231.584349,601,463.80073
-40531.21186,601,472.203812
-41451.573631,601,479.5841
-35398.679188,601,487.547182
-36720.787961,601,494.069919
-40603.029516,601,502.624735
-40541.372271,601,510.07812
-37494.182002,601,517.038443
-37721.818094,601,525.424705
-38534.047527,601,532.856488
-33522.575428,601,541.75851
-38313.711275,601,550.700154
-39006.122763,601,559.02844
-38649.828122,601,565.958108
-39322.504221,601,574.211115
-39999.278726,601,581.547029
-37968.372509,601,589.967954
-39058.447467,601,597.362324
-37682.741744,601,605.642524
-36451.409315,601,613.021842
-38455.738158,601,621.33695
-38491.417224,601,628.39193
-37842.828539,601,637.607013
-37595.410474,601,645.400203
-37525.160018,601,651.97911
-38438.887867,601,660.722803
-38610.29668,601,667.520731
