sim_time,action,chosen_vid,score_v0,score_v1
114,0,0,276.0,336.0
115,0,0,145.0,336.0
116,0,0,309.0,333.0
117,0,0,308.0,335.0
118,0,0,308.0,336.0
119,0,0,40.0,332.0
120,0,0,297.0,334.0
121,0,0,150.0,339.0
122,0,0,54.333333333333336,335.0
123,0,0,163.0,336.0
124,0,0,113.66666666666667,337.0
125,0,0,114.66666666666667,336.0
126,0,0,164.0,333.0
127,0,0,32.84615384615385,333.0
128,0,0,70.0,337.0
129,0,0,40.0,332.0
130,0,0,31.384615384615383,338.0
131,0,0,36.09090909090909,335.0
132,0,0,36.0,338.0
133,0,0,47.0,337.0
134,0,0,59.0,333.0
135,0,0,66.0,338.0
136,0,0,150.0,332.0
137,0,0,102.66666666666667,335.0
138,0,0,100.66666666666667,339.0
139,0,0,162.0,335.0
140,0,0,171.0,331.0
141,0,0,168.0,335.0
142,0,0,165.0,337.0
143,0,0,177.0,335.0
144,0,0,188.0,335.0
145,1,1,368.0,333.0
146,0,0,185.0,349.0
147,1,1,379.0,343.0
148,1,1,377.0,354.0
149,1,1,378.0,367.0
150,1,1,379.0,364.0
151,0,0,377.0,386.0
152,1,1,387.0,385.0
153,0,0,374.0,399.0
154,1,1,399.0,394.0
155,0,0,398.0,404.0
156,0,0,396.0,406.0
157,1,1,416.0,406.0
158,1,1,418.0,404.0
159,0,0,418.0,424.0
160,0,0,415.0,428.0
161,1,1,438.0,424.0
162,1,1,439.0,435.0
163,0,0,437.0,445.0
164,1,1,449.0,443.0
165,0,0,450.0,452.0
166,1,1,460.0,453.0
167,0,0,445.0,467.0
168,0,0,467.0,467.0
169,1,1,476.0,467.0
170,1,1,479.0,463.0
171,0,0,476.0,487.0
172,1,1,487.0,486.0
173,0,0,487.0,495.0
174,1,1,497.0,495.0
175,0,0,498.0,505.0
176,0,0,495.0,509.0
177,1,1,519.0,504.0
178,0,0,515.0,516.0
179,1,1,539.8578295227073,517.0
181,1,1,537.8578295227073,525.0
182,1,1,536.8578295227073,512.0
183,0,0,535.8578295227073,544.0
184,0,0,544.8578295227073,545.0
185,1,1,553.8578295227073,545.0
186,0,0,552.8578295227073,556.0
187,0,0,551.8578295227073,557.0
188,1,1,570.8578295227073,556.0
189,1,1,569.8578295227073,554.0
190,1,1,568.8578295227073,563.0
191,0,0,567.8578295227073,588.0
192,0,0,567.0,585.0
193,0,0,576.0,588.0
194,0,0,586.0,587.0
195,1,1,597.0,584.0
196,1,1,599.0,594.0
197,0,0,596.0,608.0
198,0,0,605.0,609.0
199,1,1,678.0,607.0
200,1,1,679.0,603.0
201,1,1,680.0,613.0
202,1,1,677.0,636.0
203,0,0,639.8578295227073,646.0
204,1,1,648.8578295227073,647.0
205,0,0,647.8578295227073,658.0
206,1,1,656.8578295227073,655.0
207,0,0,655.8578295227073,667.0
208,1,1,664.8578295227073,642.0
209,0,0,663.8578295227073,676.0
210,0,0,672.8578295227073,676.0
211,1,1,682.4102597104442,672.0
212,0,0,682.4102597104442,685.0
213,1,1,692.4102597104442,685.0
214,0,0,692.4102597104442,696.0
215,1,1,702.4102597104442,694.0
216,0,0,702.4102597104442,703.0
217,0,0,702.4102597104442,706.0
218,1,1,712.4102597104442,705.0
219,1,1,722.4102597104442,715.0
220,0,0,722.4102597104442,724.0
221,0,0,722.4102597104442,728.0
222,1,1,741.4102597104442,725.0
223,1,1,742.4102597104442,734.0
224,0,0,742.4102597104442,748.0
225,1,1,752.4102597104442,746.0
226,0,0,726.0,757.0
227,0,0,728.0,755.0
228,0,0,729.0,753.0
229,0,0,360.0,759.0
230,0,0,730.0,753.0
231,0,0,718.0,756.0
232,0,0,717.0,755.0
233,0,0,728.0,755.0
234,0,0,727.0,757.0
235,0,0,728.0,753.0
236,0,0,729.0,754.0
237,0,0,716.0,755.0
238,0,0,728.0,754.0
239,0,0,730.0,753.0
240,0,0,717.0,757.0
241,0,0,717.0,756.0
242,0,0,730.0,753.0
243,0,0,730.0,752.0
244,0,0,360.0,757.0
245,0,0,727.0,754.0
246,0,0,738.0,758.0
247,0,0,737.0,756.0
248,0,0,99.25,757.0
249,0,0,99.25,756.0
250,0,0,89.11111111111111,754.0
251,0,0,75.27272727272727,758.0
252,0,0,65.6923076923077,754.0
253,0,0,65.46153846153845,755.0
254,0,0,65.23076923076923,758.0
255,0,0,65.0,759.0
256,0,0,61.28571428571429,755.0
257,0,0,70.5,757.0
258,0,0,112.42857142857143,751.0
259,0,0,69.33333333333334,755.0
260,0,0,82.0,754.0
261,0,0,186.5,754.0
262,0,0,73.09090909090908,758.0
263,0,0,110.71428571428572,759.0
264,0,0,249.33333333333334,758.0
265,0,0,371.0,757.0
266,0,0,739.0,754.0
267,0,0,749.0,753.0
268,1,1,758.0,753.0
269,0,0,759.0,763.0
270,1,1,768.0,764.0
271,0,0,768.0,776.0
272,1,1,779.0,774.0
273,1,1,780.0,772.0
274,0,0,778.0,795.0
275,0,0,774.0,798.0
276,1,1,800.0,792.0
277,0,0,784.0,809.0
278,1,1,810.0,803.0
279,0,0,810.0,813.0
280,0,0,807.0,816.0
281,1,1,830.0,812.0
282,1,1,829.0,824.0
283,0,0,827.0,836.0
284,0,0,825.0,838.0
285,1,1,846.0,838.0
286,0,0,846.0,847.0
287,0,0,431.0,846.0
288,0,0,436.0,848.0
289,0,0,442.0,845.0
290,0,0,448.0,845.0
291,0,0,446.0,846.0
292,0,0,458.0,843.0
293,0,0,456.0,847.0
294,1,1,919.0,844.0
295,1,1,918.0,853.0
296,1,1,920.0,862.0
297,1,1,918.0,874.0
298,1,1,920.0,883.0
299,1,1,919.0,893.0
300,1,1,916.0,908.0
301,1,1,916.0,905.0
