#{"t_start": 1789928199.3941872, "env_id": "None"}
r,l,t
-33128.427115,601,35.00146
-37730.163287,601,41.067022
-32349.54604,601,48.519787
-38200.427067,601,54.339803
-37284.123745,601,61.238764
-33902.526796,601,67.7252
-34784.959638,601,75.240645
-32951.971463,601,81.510562
-36211.417676,601,89.153655
-35125.970946,601,95.432636
-39857.386441,601,102.846173
-41168.763752,601,108.723391
-43093.950581,601,116.185807
-37791.386948,601,122.115956
-42136.254547,601,130.179881
-43692.402883,601,136.193236
-46998.396156,601,142.219244
-38149.051325,601,149.598822
-36843.579012,601,155.981145
-38443.338833,601,163.626868
-42691.70856,601,169.789938
-38605.408473,601,177.571787
-43830.259754,601,183.93305
-41580.956311,601,191.384397
-45440.277338,601,197.557484
-41057.930166,601,204.862717
-39079.543438,601,211.591134
-41056.312703,601,219.348908
-41009.666883,601,225.585526
-41562.729998,601,232.941459
-41550.250657,601,239.483218
-40186.646679,601,247.386761
-40925.310952,601,253.369373
-42525.243677,601,259.610198
-40355.183288,601,266.999769
-39433.745973,601,273.489614
-40082.849207,601,280.900658
-41394.177781,601,287.123183
-39297.009644,601,294.877894
-37101.174125,601,302.222702
-40461.203905,601,310.901514
-41515.83222,601,318.121165
-38838.846963,601,326.154529
-40265.596134,601,332.92392
-39690.727469,601,340.813947
-37425.346184,601,347.222238
-37232.160774,601,354.921725
-38523.482437,601,361.61596
-39673.990858,601,369.724028
-37044.76888,601,375.411311
-39547.104303,601,381.451521
-39455.536547,601,389.606132
-36707.025284,601,396.427632
-38369.563316,601,404.259373
-38771.77229,601,410.563577
-38049.729122,601,418.139302
-37558.363132,601,424.762476
-36893.976444,601,432.17613
-36305.793907,601,437.848343
-37737.36636,601,445.209719
-39410.773604,601,451.690306
-35779.048277,601,459.300307
-38899.269507,601,464.801837
-37785.611027,601,471.971725
-36107.626807,601,478.517657
-37579.750129,601,484.714188
-37002.218306,601,492.29384
-37016.682027,601,498.088664
-35692.811556,601,505.847251
-36413.244589,601,512.015716
-38916.054567,601,519.531916
-35662.3784,601,525.535461
-37493.235663,601,533.323328
-35321.24525,601,539.891732
-36256.272068,601,547.265547
-35473.266236,601,553.054961
-37093.037696,601,559.947464
-37157.559146,601,566.162435
-34786.737858,601,573.836334
-35419.052086,601,579.655101
-34231.007993,601,586.986723
-34518.618403,601,593.115703
-37097.446984,601,599.880835
-33955.655807,601,607.336657
-33368.099964,601,614.245968
