#{"t_start": 1789928218.1627264, "env_id": "None"}
r,l,t
-35360.950235,601,16.231922
-36245.84745,601,22.299481
-32696.332656,601,29.752246
-34266.04189,601,35.570265
-35125.592157,601,42.471223
-40173.669807,601,48.95766
-34592.833249,601,56.472106
-39149.769932,601,62.743021
-36072.419292,601,70.386115
-32511.264333,601,76.665095
-37392.613179,601,84.079635
-31406.567596,601,89.954852
-35965.887403,601,97.41627
-44143.907205,601,103.348418
-34206.648615,601,111.412343
-34709.902704,601,117.424697
-47607.236862,601,123.451703
-45157.276654,601,130.830282
-40141.307292,601,137.212605
-32450.640598,601,144.859327
-39540.335079,601,151.021399
-38932.76655,601,158.804248
-43903.06659,601,165.166511
-40444.586774,601,172.616857
-42657.448598,601,178.789948
-37790.0838,601,186.095175
-42483.770605,601,192.824594
-38787.131375,601,200.580369
-41840.075047,601,206.817987
-43071.674587,601,214.174927
-40866.513212,601,220.716679
-39883.604122,601,228.619226
-44043.134707,601,234.600834
-41568.989214,601,240.842659
-40254.848882,601,248.23123
-42590.508,601,254.723079
-39350.467448,601,262.133116
-40403.698263,601,268.355642
-41611.595387,601,276.109355
-41494.527131,601,283.454163
-39721.984333,601,292.133974
-38478.422884,601,299.354627
-38455.11906,601,307.388003
-37958.298077,601,314.15638
-42193.112877,601,322.045408
-38461.607675,601,328.454782
-37011.561606,601,336.15419
-38517.973287,601,342.848419
-39043.536772,601,350.955489
-39330.458871,601,356.643771
-38442.269454,601,362.684983
-38266.068265,601,370.838592
-39010.787697,601,377.659093
-38080.283029,601,385.490834
-37246.636573,601,391.796037
-39350.116015,601,399.372761
-39282.393927,601,405.994941
-39645.466916,601,413.406503
-36995.618239,601,419.081804
-35282.229716,601,426.44118
-37115.884609,601,432.922766
-37833.752148,601,440.532772
-37491.883741,601,446.034297
-36498.122943,601,453.203186
-37502.94549,601,459.750123
-37688.8612,601,465.946652
-38290.404507,601,473.526299
-36696.771103,601,479.321864
-37775.094725,601,487.040284
-35216.483213,601,493.248175
-36911.218653,601,500.764589
-36917.181911,601,506.766922
-35657.969514,601,514.554789
-36766.873616,601,521.124193
-36153.063766,601,528.498005
-34359.436522,601,534.28855
-35633.679672,601,541.179925
-35548.725376,601,547.393895
-34944.114143,601,555.068797
-35380.172696,601,560.888168
-36344.573658,601,568.220183
-34911.149879,601,574.349164
-35144.506146,601,581.113295
-34519.088285,601,588.568118
-32855.398927,601,595.479666
