#{"t_start": 1789928208.7978683, "env_id": "None"}
r,l,t
-33497.639104,601,25.597779
-32906.763339,601,31.66434
-33249.048688,601,39.118104
-38490.00887,601,44.936122
-34621.235833,601,51.836082
-32670.266443,601,58.323519
-36801.932703,601,65.836964
-37087.870133,601,72.107879
-32930.931011,601,79.750973
-32691.13297,601,86.029953
-34787.963446,601,93.44349
-36675.42737,601,99.31971
-46483.243271,601,106.782126
-41450.318517,601,112.713276
-43319.892266,601,120.777201
-37968.568313,601,126.790641
-38568.508366,601,132.815563
-36809.084391,601,140.194144
-45632.607124,601,146.577464
-41804.542288,601,154.224185
-42044.282121,601,160.38726
-39874.541228,601,168.168106
-42698.316123,601,174.530369
-40419.779163,601,181.981715
-41435.587726,601,188.154807
-36782.379129,601,195.459036
-45418.206707,601,202.188453
-41437.658589,601,209.945227
-41553.347652,601,216.182845
-39933.602566,601,223.537778
-39946.981466,601,230.080629
-45349.742015,601,237.98308
-41608.440281,601,243.966692
-40822.014181,601,250.206517
-41396.787402,601,257.596088
-39703.025576,601,264.087937
-41411.936159,601,271.497974
-40239.380739,601,277.7205
-40688.980741,601,285.475215
-39380.542721,601,292.820249
-38621.93135,601,301.498832
-39562.037843,601,308.719485
-42470.653125,601,316.752861
-40054.440064,601,323.521238
-38671.966965,601,331.410266
-37069.013582,601,337.81964
-36612.737204,601,345.518044
-38000.179801,601,352.213277
-37824.311553,601,360.319348
-38380.263184,601,366.008629
-39280.949683,601,372.049841
-38013.728621,601,380.20345
-37601.374822,601,387.02495
-38819.106808,601,394.854681
-37799.319546,601,401.160895
-38026.841769,601,408.736619
-36786.538452,601,415.3598
-37056.555685,601,422.771361
-36729.123476,601,428.44566
-36488.39819,601,435.806038
-38577.512676,601,442.287625
-35744.244157,601,449.896626
-35941.747148,601,455.400156
-36666.826296,601,462.567043
-37550.984356,601,469.114981
-37854.767071,601,475.311511
-37696.366452,601,482.891157
-37249.92567,601,488.685983
-36217.168526,601,496.405143
-38428.107399,601,502.613033
-37245.456979,601,510.128235
-37943.964536,601,516.13178
-36802.837871,601,523.919647
-36683.425857,601,530.489051
-38042.998233,601,537.862864
-36859.982483,601,543.652279
-35116.122065,601,550.544783
-35059.323543,601,556.757756
-34400.596922,601,564.432653
-35235.439357,601,570.252017
-35169.423721,601,577.583042
-34586.059437,601,583.713022
-35353.766078,601,590.477154
-35068.944601,601,597.932976
-35761.777172,601,604.843527
