#{"t_start": 1789928223.8668573, "env_id": "None"}
r,l,t
-33574.799403,601,10.527791
-34894.165907,601,16.595351
-31983.658996,601,24.048115
-35512.856351,601,29.866134
-34818.452382,601,36.766094
-38242.623012,601,43.25253
-33572.57104,601,50.767975
-33845.952078,601,57.037892
-35080.95506,601,64.681984
-37714.801153,601,70.959965
-33955.654615,601,78.375504
-37568.31162,601,84.250721
-39506.436829,601,91.712139
-46040.635231,601,97.643286
-40366.961092,601,105.708212
-43142.044479,601,111.720566
-41494.712566,601,117.746574
-41038.880497,601,125.126152
-42462.911161,601,131.508475
-37626.130792,601,139.154198
-41789.625444,601,145.317268
-40868.670795,601,153.100117
-42279.467365,601,159.46138
-41366.368099,601,166.911727
-42418.390991,601,173.084814
-40455.906291,601,180.390047
-45119.163014,601,187.119464
-42068.362504,601,194.876238
-41186.505667,601,201.112856
-42878.225048,601,208.470796
-42717.063675,601,215.01164
-42299.714776,601,222.914091
-38428.123843,601,228.897703
-39962.312351,601,235.137528
-40766.013021,601,242.528099
-39844.865507,601,249.017945
-41358.59978,601,256.427988
-40464.984562,601,262.650512
-38256.269015,601,270.405224
-38699.44056,601,277.750032
-39956.8054,601,286.428844
-37626.338146,601,293.648495
-38697.902982,601,301.683872
-40283.623166,601,308.452249
-39003.598497,601,316.341277
-37120.007755,601,322.750651
-38024.543986,601,330.449055
-39637.196437,601,337.14329
-38451.031098,601,345.250359
-38991.673347,601,350.938641
-36916.500997,601,356.979854
-37887.798972,601,365.134461
-39090.669508,601,371.954962
-38822.660155,601,379.785692
-37145.691947,601,386.091906
-38572.079964,601,393.66863
-38158.69602,601,400.290811
-36311.646535,601,407.70346
-36061.070097,601,413.377673
-37480.045549,601,420.737049
-36935.778217,601,427.217636
-37818.069935,601,434.828641
-38590.995512,601,440.330166
-37499.354309,601,447.499055
-36755.589048,601,454.044987
-37323.335538,601,460.241518
-37721.975862,601,467.82117
-37456.518108,601,473.617733
-36034.76844,601,481.333568
-37722.047425,601,487.543046
-37995.276272,601,495.060458
-37608.835827,601,501.062791
-36745.462764,601,508.851666
-35269.681819,601,515.420062
-36360.795263,601,522.792877
-36956.0658,601,528.584419
-35537.004351,601,535.474794
-35266.461473,601,541.689764
-36143.348268,601,549.364666
-36101.15337,601,555.183028
-35967.17472,601,562.516052
-36091.418603,601,568.644033
-36024.351937,601,575.409164
-34646.077177,601,582.872142
-35465.572946,601,589.774538
