#{"t_start": 1789986503.717927, "env_id": "None"}
r,l,t
-42999.567116,601,8.869464
-41766.092218,601,15.638381
-39683.906761,601,23.788618
-43980.752808,601,30.552503
-43990.006635,601,39.081005
-46335.00946,601,46.478226
-41256.160454,601,55.081723
-42695.666983,601,61.980816
-47775.381073,601,70.448583
-45590.866106,601,78.182259
-39307.961838,601,86.531214
-43785.09606,601,93.548699
-46068.352205,601,102.216827
-46563.548753,601,109.969054
-44350.1933,601,118.670306
-40899.474365,601,125.631005
-42606.986383,601,132.396785
-46608.797544,601,141.284007
-48149.360513,601,148.669854
-42471.070664,601,157.331902
-47182.602938,601,164.310815
-46778.592256,601,172.922158
-52287.272067,601,180.300601
-50509.136968,601,188.713296
-46930.133639,601,195.426903
-48883.242556,601,204.110415
-51323.131012,601,211.912553
-41498.948278,601,220.315408
-44498.426049,601,226.895627
-44949.525764,601,235.277563
-51340.737117,601,242.820591
-49678.751123,601,250.979094
-56241.915419,601,257.54458
-48955.432416,601,264.257761
-50530.972104,601,273.194389
-45969.250415,601,279.541847
-49606.670317,601,287.707469
-45353.555104,601,294.286665
-46643.960125,601,303.19116
-51596.966613,601,309.371246
-49128.073421,601,317.183151
-46906.365417,601,323.441697
-46684.255132,601,331.558603
-48963.679842,601,338.426247
-41985.254457,601,346.236571
-46584.526581,601,352.443108
-47103.1915,601,360.343614
-44584.418212,601,367.277707
-43439.941156,601,375.379073
-42388.384653,601,381.640072
-42578.980571,601,387.979372
-44512.981708,601,396.788694
-41617.095953,601,403.042389
-44816.526869,601,411.292799
-42346.812956,601,417.749284
-45498.748191,601,426.476896
-43245.704771,601,432.906908
-40173.953357,601,441.078606
-37673.263152,601,447.387674
-37752.883523,601,456.235986
-42838.167342,601,462.872939
-41657.212607,601,471.096088
-43410.161838,601,477.986428
-36450.99097,601,486.971791
-40722.316887,601,493.863086
-39636.419811,601,500.734382
-44405.100042,601,509.036229
-42480.842158,601,516.176238
-38271.040609,601,525.32343
-37541.184435,601,532.429424
-41105.471989,601,541.039535
-41468.305686,601,547.998727
-42908.593728,601,557.498037
-37270.90507,601,564.655574
-41031.749413,601,573.219439
-43139.019057,601,579.957345
-44062.851567,601,589.366507
-40101.010618,601,596.234401
-43083.511724,601,605.025529
-41754.822926,601,612.010788
-43351.987109,601,621.568412
-42139.529839,601,628.673507
-38426.250022,601,635.636142
-43531.075797,601,644.397915
-38505.139301,601,652.211382
