milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.016940672,0.0763623046875,-0.6436274176836014,0.776735782623291,-0.006901299690362066,0.018706446648575365,0.0004744
100000,100000,0.01452868,0.0877880859375,-0.6236310470104217,0.9697640538215637,-0.005761041606310755,0.007063986815046519,0.0004488
150000,150000,0.011341421,0.062919921875,-0.4941562175750732,0.9860491752624512,-0.008433646264020354,0.0036325062066316603,0.0004104
200000,200000,0.011716409,0.0637451171875,-0.4777830535173416,0.9948253631591797,-0.007502792755840346,0.0029535564803518355,0.00038480000000000003
250000,250000,0.010139933,0.0688037109375,-0.47667888075113296,0.9965276122093201,-0.010829394645988942,0.0018454949278384448,0.00034640000000000007
300000,300000,0.013834147,0.0762255859375,-0.477713126540184,0.9972879886627197,-0.011250130580738187,0.001588657844113186,0.0003208
350000,350000,0.012202593,0.0720849609375,-0.42530847281217576,0.9978365302085876,-0.012793799003120512,0.0012694010825362056,0.0002824
400000,400000,0.009365881,0.0631689453125,-0.4218986067175865,0.9977633953094482,-0.012632061715703458,0.001072027349146083,0.0002568
450000,450000,0.009554193,0.0642138671875,-0.40413384020328524,0.9982536435127258,-0.012694254524540156,0.0008743033034261317,0.0002312
500000,500000,0.011058092,0.063271484375,-0.3656235706806183,0.998299241065979,-0.013223529951646924,0.0009340228367364034,0.00019280000000000002
550000,550000,0.008324369,0.0576904296875,-0.36237673968076706,0.9984897971153259,-0.012030210943194106,0.0007421821012394503,0.00016720000000000003
600000,600000,0.0074450327,0.0517578125,-0.36985393196344374,0.998469889163971,-0.011433943149168044,0.0007344197481870651,0.00012880000000000004
650000,650000,0.006956438,0.0452880859375,-0.3518863520026207,0.998676061630249,-0.00939399672904983,0.0007100146455923096,0.00010320000000000001
700000,700000,0.005935121,0.03197265625,-0.3212443959712982,0.9986839294433594,-0.008196636149659754,0.000706306416541338,6.480000000000003e-05
750000,750000,0.0039437856,0.0253857421875,-0.3309580382704735,0.9987280964851379,-0.00703773854766041,0.0006933696800842881,3.920000000000001e-05
800000,800000,0.00070610456,0.0,-0.3058247599005699,0.9988088607788086,-0.0006102490075863897,0.0007588230317924172,8.000000000000229e-07
