#{"t_start": 1789956816.1950247, "env_id": "None"}
r,l,t
-38640.096745,601,35.927931
-38242.0137,601,54.586388
-42472.750552,601,78.686646
-40670.760176,601,96.91413
-37646.226654,601,120.692786
-36935.343788,601,139.905343
-37753.774777,601,163.493999
-37881.75057,601,181.303621
-39211.708831,601,205.163543
-34156.639798,601,224.502865
-40755.943698,601,248.395339
-38846.821339,601,266.549567
-40897.700625,601,290.283028
-41079.396588,601,309.891407
-36716.082086,601,333.52382
-37303.573724,601,351.722939
-38710.871191,601,369.740445
-40731.411677,601,393.749694
-42366.281634,601,413.440442
-37612.97549,601,437.526512
-40217.317702,601,456.097925
-37527.061886,601,480.171514
-38228.594497,601,499.856258
-42380.174268,601,523.828529
-42402.662256,601,542.290568
-39335.197483,601,566.289434
-41575.860961,601,586.086828
-42561.629787,601,609.988874
-40100.102844,601,628.171673
-39337.261897,601,651.745046
-40768.155926,601,671.225012
-42612.897389,601,695.009283
-41231.519615,601,713.013783
-40830.144916,601,730.983821
-39180.521683,601,755.32576
-42948.665385,601,774.661967
-40499.610237,601,798.437377
-39710.588271,601,816.616287
-42166.131982,601,840.427326
-40701.974089,601,860.335518
-40508.940916,601,884.343718
-40685.827491,601,902.638101
-41159.579336,601,926.715349
-38955.968211,601,947.038963
-40600.461828,601,971.074805
-39289.596428,601,989.402827
-40203.348931,601,1013.765502
-40987.64847,601,1034.319218
-41524.350029,601,1058.36946
-39667.336316,601,1076.641284
-41138.588272,601,1094.995462
-40003.226694,601,1120.940328
-39251.166655,601,1139.228417
-39979.838877,601,1162.925155
-39301.768514,601,1180.674737
-37803.803405,601,1204.389898
-41140.115645,601,1224.063892
-37819.637511,601,1247.917628
-40283.464272,601,1266.061015
-39532.93412,601,1289.824826
-39753.120914,601,1309.784008
-39569.405162,601,1333.646795
-39444.184496,601,1351.936334
-40480.473831,601,1375.791466
-40478.416971,601,1396.075656
-39714.292043,601,1414.474663
-39506.642513,601,1438.629456
-39837.343695,601,1457.214437
-38594.051935,601,1483.194779
-38924.826487,601,1501.531244
-40247.064897,601,1525.64145
-38568.724828,601,1543.840806
-40712.212792,601,1568.688111
-38067.83284,601,1588.512527
-39891.770736,601,1612.164447
-39530.092659,601,1630.250929
-40920.711686,601,1654.144533
-38104.418017,601,1674.336045
-40361.192775,601,1697.99044
-40340.79104,601,1715.96562
-39124.380774,601,1739.68218
-39857.224484,601,1759.925527
-40527.719547,601,1778.052305
-39269.536725,601,1801.960519
-40090.788838,601,1819.932908
