#{"t_start": 1789956812.2373557, "env_id": "None"}
r,l,t
-37837.792345,601,39.8856
-37182.712652,601,58.544057
-38760.485848,601,82.643311
-34058.781954,601,100.870798
-37680.209998,601,124.651446
-41893.780513,601,143.862103
-39820.466135,601,167.45066
-38271.483946,601,185.262392
-35843.406884,601,209.121212
-38532.899353,601,228.461527
-38677.739677,601,252.353008
-38095.412178,601,270.506236
-36077.420114,601,294.240697
-39441.513527,601,313.849076
-42462.795255,601,337.481489
-37932.723833,601,355.680608
-41265.482049,601,373.698114
-38410.420774,601,397.707363
-41779.229263,601,417.398111
-39027.253879,601,441.484181
-40281.70652,601,460.058683
-40076.975731,601,484.129183
-41489.858775,601,503.813927
-41399.199706,601,527.786198
-40541.933269,601,546.248237
-42432.57237,601,570.245105
-42741.845558,601,590.044497
-41375.293027,601,613.946543
-41199.750498,601,632.129342
-42335.010982,601,655.702715
-41682.803606,601,675.182681
-41407.199435,601,698.966952
-40761.629004,601,716.971452
-39501.3329,601,734.942598
-41058.590502,601,759.283429
-40327.845304,601,778.619636
-42821.829798,601,802.393982
-42904.396147,601,820.573956
-42985.465876,601,844.384995
-39509.31326,601,864.294188
-40854.431362,601,888.301387
-40128.92993,601,906.59477
-40415.511242,601,930.673018
-40507.997175,601,950.996632
-40862.496653,601,975.031466
-41134.596644,601,993.359503
-39552.578108,601,1017.723171
-40716.462817,601,1038.276887
-41966.978395,601,1062.327129
-42205.90913,601,1080.598953
-41596.051632,601,1098.953131
-39760.731613,601,1124.897997
-42135.579981,601,1143.186086
-40711.231217,601,1166.882824
-41088.485202,601,1184.632406
-40585.614872,601,1208.347567
-40106.3602,601,1228.021561
-39954.953118,601,1251.877301
-38537.579659,601,1270.018684
-41011.276013,601,1293.781391
-40346.507046,601,1313.741677
-39914.453569,601,1337.604464
-38344.963069,601,1355.891992
-38564.549349,601,1379.749135
-40305.343855,601,1400.033325
-38161.975908,601,1418.431316
-39932.007904,601,1442.586603
-41299.960592,601,1461.172106
-41311.132606,601,1487.152448
-37231.209255,601,1505.488913
-39701.968308,601,1529.598124
-38314.84181,601,1547.798475
-41373.352858,601,1572.644782
-40458.58057,601,1592.471199
-38062.193747,601,1616.122116
-39845.414737,601,1634.208598
-39016.827289,601,1658.102202
-39528.218054,601,1678.293714
-39864.884725,601,1701.949156
-40107.466408,601,1719.923289
-39439.065242,601,1743.639849
-40290.57055,601,1763.883196
-40417.041907,601,1782.009974
-40474.117909,601,1805.918188
-39631.984984,601,1823.890577
