milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.012800187,0.0745849609375,-1.7589047503471376,0.0215340256690979,-0.008527264695148916,0.04161872559227049,0.0004744
100000,100000,0.014360676,0.1104541015625,-1.7060171222686769,0.8790233135223389,-0.012691778214648366,0.010574156972579659,0.0004488
150000,150000,0.015904171,0.108212890625,-1.6676760804653168,0.9771071076393127,-0.016412105716299266,0.004634309897664934,0.0004104
200000,200000,0.016083311,0.1053857421875,-1.589624811410904,0.9862980246543884,-0.017448843016754836,0.004072025823406875,0.00038480000000000003
250000,250000,0.017346717,0.1099365234375,-1.5159382009506226,0.9896439909934998,-0.02094332354143262,0.0031900445651263,0.00034640000000000007
300000,300000,0.015687402,0.1175830078125,-1.4956555080413818,0.9911490082740784,-0.02088067274307832,0.0029488833621144294,0.0003208
350000,350000,0.01792413,0.11685546875,-1.437049037218094,0.9936215281486511,-0.020725780543871225,0.0031705938489176334,0.0002824
400000,400000,0.01761283,0.1230029296875,-1.4052897369861603,0.9917492866516113,-0.021412012865766883,0.003916503004729748,0.0002568
450000,450000,0.017233659,0.112890625,-1.4036082327365875,0.9885108470916748,-0.022401407356373967,0.00415518872672692,0.0002312
500000,500000,0.017219093,0.1125,-1.3325826132297516,0.988389790058136,-0.020314272837713362,0.005673117809928954,0.00019280000000000002
550000,550000,0.016683128,0.1025146484375,-1.3110037338733673,0.989863932132721,-0.02010863243835047,0.003749116051476449,0.00016720000000000003
600000,600000,0.013494347,0.0865234375,-1.312745510339737,0.9904356002807617,-0.018975059741642326,0.003357102780137211,0.00012880000000000004
650000,650000,0.014053884,0.0780419921875,-1.2009264409542084,0.9897539615631104,-0.016995763941667973,0.002338522510835901,0.00010320000000000001
700000,700000,0.010523915,0.050517578125,-1.1900262928009033,0.9867759943008423,-0.013569490973604843,0.0019467580050695687,6.480000000000003e-05
750000,750000,0.0074838153,0.04689453125,-1.1435994815826416,0.9868931770324707,-0.010777740676421671,0.0016427428263705223,3.920000000000001e-05
800000,800000,0.00025690443,0.0,-1.1931919836997986,0.9851515889167786,-0.00041464649490080774,0.0017543044837657362,8.000000000000229e-07
