#{"t_start": 1789966352.5186536, "env_id": "None"}
r,l,t
-68823.041115,601,38.054661
-66553.508404,601,57.905932
-66059.884719,601,82.309556
-65785.176067,601,100.979221
-65645.110876,601,125.406394
-66323.337095,601,145.60834
-66676.134891,601,170.297738
-66641.528248,601,189.244148
-67296.039207,601,213.961682
-66800.291182,601,234.211205
-71563.181986,601,258.913309
-65968.356147,601,277.691426
-66397.273455,601,302.165059
-66858.545144,601,322.425928
-66622.612513,601,347.048106
-66358.732797,601,366.086058
-67196.0165,601,385.021564
-66665.44892,601,411.179844
-65301.286989,601,430.268375
-65818.973872,601,455.122437
-66000.74712,601,474.441919
-66004.448652,601,500.185087
-67091.619641,601,520.323332
-66828.83645,601,545.202778
-66436.015129,601,564.376352
-67631.687569,601,589.308662
-66864.088116,601,602.262337
-65988.658035,601,609.479155
-66916.295999,601,615.055128
-65780.294511,601,622.148933
-66336.117267,601,628.343038
-65951.95438,601,635.569552
-64863.629564,601,641.074151
-64527.91182,601,651.091115
-64743.318249,601,666.461024
-66582.971364,601,685.569063
-63123.049763,601,709.89064
-63723.219988,601,728.974283
-64443.721807,601,755.08914
-64899.952019,601,773.852911
-64634.663484,601,785.6835
-76261.344208,601,794.886412
-65830.915891,601,803.838353
-62976.258921,601,809.873762
-65751.427621,601,817.18891
-65518.913136,601,822.799134
-66544.359073,601,830.767228
-65416.403056,601,836.617244
-72176.652957,601,843.802637
-67760.12783,601,849.349246
-73026.520839,601,855.219695
-66488.239562,601,862.752188
-65510.928095,601,878.806809
-63979.317975,601,903.290556
-71861.095841,601,922.494618
-64338.312624,601,948.900818
-73732.162421,601,967.947229
-64340.04438,601,991.985538
-64972.291788,601,1011.496684
-63952.589415,601,1039.687201
-63301.992925,601,1059.310609
-73147.484091,601,1083.410779
-63698.557301,601,1103.235497
-62366.706181,601,1127.531396
-64036.110329,601,1147.448156
-63721.737714,601,1166.180139
-72924.415312,601,1189.596134
-67246.097682,601,1205.595773
-74310.38366,601,1232.361666
-65272.781031,601,1251.1248
-71766.208336,601,1273.844609
-73156.924429,601,1288.219328
-70192.066133,601,1300.399495
-64074.906379,601,1306.115713
-72288.148208,601,1313.46494
-71575.609714,601,1319.289709
-65969.330852,601,1327.209931
-71034.299611,601,1332.860484
-72936.687543,601,1349.341096
-70100.363368,601,1368.89907
-65254.765767,601,1395.699974
-71357.103949,601,1415.18363
-71840.161466,601,1430.149255
-70677.678237,601,1456.285014
-63054.036264,601,1478.306495
