stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E1,M0,RESIDUAL,T2,50000,3,245.96363636363637,0.0,221.0090909090909,0.0,5.954545454545454,0.0,19.0,0.0,0.36666666666666664,0.0,190.0,0.0,339.64666666666665,0.0,416.0,0.0,0.9671165664960246,0.0,0.6001241048441552,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,100000,3,215.9360465116279,0.0,190.61627906976744,0.0,6.209302325581395,8.881784197001252e-16,19.11627906976744,0.0,0.5733333333333334,0.0,128.0,0.0,278.49333333333334,0.0,365.0,0.0,0.9151399870966928,0.0,0.6508051587420574,0.0,0.009983361064891847,0.9900166389351082,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,150000,3,126.54,0.0,99.58333333333333,0.0,6.846666666666667,0.0,20.2,0.0,1.0,0.0,0.0,0.0,126.54,0.0,178.0,0.0,0.8450912911762086,0.0,0.6866989871626488,0.0,0.5457570715474209,0.454242928452579,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,200000,3,108.41666666666667,0.0,82.06,0.0,6.656666666666666,0.0,19.786666666666665,0.0,1.0,0.0,0.0,0.0,108.41666666666667,0.0,164.5000000000001,0.0,0.8498911331793889,0.0,0.6687451559374614,0.0,0.24292845257903495,0.7570715474209649,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,250000,3,89.05666666666667,0.0,62.24,0.0,6.926666666666667,0.0,19.973333333333333,0.0,1.0,0.0,0.0,0.0,89.05666666666667,0.0,143.0,0.0,0.8338821599007445,0.0,0.6735275678349018,0.0,0.23460898502495842,0.7653910149750415,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,300000,3,81.31,0.0,54.81666666666667,0.0,6.586666666666667,0.0,19.986666666666668,0.0,1.0,0.0,0.0,0.0,81.31,0.0,116.10000000000002,0.0,0.833107796942269,0.0,0.6629072120304711,0.0,0.4858569051580699,0.5141430948419301,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,350000,3,79.21,0.0,52.29333333333333,7.105427357601002e-15,6.94,0.0,20.053333333333335,0.0,1.0,0.0,0.0,0.0,79.21,0.0,119.0,0.0,0.8551646565618184,0.0,0.6565582077832468,0.0,0.22795341098169716,0.7720465890183027,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,400000,3,72.66,0.0,45.66,0.0,7.133333333333334,0.0,19.946666666666665,0.0,1.0,0.0,0.0,0.0,72.66,0.0,136.30000000000007,0.0,0.6593988909789383,0.0,0.7802983355799848,0.0,0.5474209650582362,0.4525790349417637,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,450000,3,69.16333333333333,0.0,42.0,0.0,7.243333333333333,0.0,20.013333333333332,0.0,1.0,0.0,0.0,0.0,69.16333333333333,0.0,125.0,0.0,0.792293024054611,1.1102230246251565e-16,0.7220631236839612,0.0,0.5108153078202995,0.4891846921797005,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,500000,3,64.83666666666667,0.0,37.656666666666666,0.0,7.176666666666667,0.0,20.093333333333334,0.0,1.0,0.0,0.0,0.0,64.83666666666667,0.0,117.10000000000002,0.0,0.7396998824264002,0.0,0.7527239659860011,0.0,0.519134775374376,0.480865224625624,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,550000,3,65.57,0.0,38.09,0.0,7.283333333333334,8.881784197001252e-16,20.266666666666666,0.0,1.0,0.0,0.0,0.0,65.57,0.0,113.0,0.0,0.7042672877009374,0.0,0.7693939056253671,0.0,0.23793677204658903,0.7620632279534109,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,600000,3,69.11,0.0,41.04,0.0,7.46,0.0,20.68,0.0,1.0,0.0,0.0,0.0,69.11,0.0,111.10000000000002,0.0,0.6143808576093922,0.0,0.8071909395113166,0.0,0.5873544093178037,0.41264559068219636,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,650000,3,64.26333333333334,0.0,36.64,0.0,7.396666666666666,8.881784197001252e-16,20.30666666666667,0.0,1.0,0.0,0.0,0.0,64.26333333333334,0.0,100.20000000000005,0.0,0.5446726566032452,0.0,0.8301257745001757,0.0,0.5757071547420965,0.4242928452579035,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,700000,3,67.38333333333334,0.0,39.19,0.0,7.576666666666667,0.0,20.706666666666667,0.0,1.0,0.0,0.0,0.0,67.38333333333334,0.0,114.10000000000002,0.0,0.7179741975392439,0.0,0.7207502597778689,0.0,0.562396006655574,0.43760399334442596,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,750000,3,64.08666666666667,0.0,36.13666666666666,0.0,7.650000000000001,8.881784197001252e-16,20.386666666666667,0.0,1.0,0.0,0.0,0.0,64.08666666666667,0.0,109.0,0.0,0.6360434229945342,0.0,0.7842459610218612,1.1102230246251565e-16,0.562396006655574,0.43760399334442596,nan,nan,nan,nan,nan,nan,,nan,nan
E1,M0,RESIDUAL,T2,800000,3,62.78333333333333,0.0,34.89,0.0,7.63,0.0,20.333333333333332,0.0,1.0,0.0,0.0,0.0,62.78333333333333,0.0,103.0,0.0,0.5865771052680566,0.0,0.8271074731417385,0.0,0.5707154742096506,0.4292845257903494,nan,nan,nan,nan,nan,nan,,nan,nan
