stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J1,M4,SHARED_UQ_AC,T2,50000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.9899461718879902,0.0,0.21327435717408152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,100000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.9526781173721653,1.1102230246251565e-16,0.28518378898228663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,150000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.96486960939102,0.0,0.2719933974514785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,200000,3,151.0,0.0,126.15000000000002,1.4210854715202004e-14,5.849999999999999,8.881784197001252e-16,19.0,0.0,0.20000000000000004,2.7755575615628914e-17,240.0,0.0,365.3966666666667,5.684341886080802e-14,265.1,0.0,0.9442299846675096,0.0,0.28513308201673226,0.0,0.0,0.46256239600665555,0.0,0.0,0.028286189683860232,0.5091514143094842,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,250000,3,112.44117647058823,0.0,86.67647058823529,0.0,6.102941176470588,0.0,19.88235294117647,0.0,0.22666666666666666,0.0,232.0,0.0,357.5366666666667,0.0,221.0,0.0,0.878205444292535,1.1102230246251565e-16,0.3762301862140662,0.0,0.0,0.5224625623960066,0.0,0.0,0.016638935108153077,0.46089850249584025,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,300000,3,118.56944444444444,0.0,92.77777777777777,0.0,6.111111111111111,0.0,19.88888888888889,0.0,0.24,0.0,228.0,0.0,353.3666666666666,5.684341886080802e-14,220.0,0.0,0.8736148375120005,0.0,0.36568522738438486,5.551115123125783e-17,0.0016638935108153079,0.4875207986688852,0.0,0.029950083194675542,0.033277870216306155,0.4475873544093178,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,350000,3,117.67676767676768,0.0,90.81818181818181,0.0,6.717171717171717,0.0,20.454545454545453,0.0,0.33,0.0,201.0,0.0,326.1433333333333,0.0,280.2,0.0,0.8824469811698142,1.1102230246251565e-16,0.3639922571955822,0.0,0.0,0.480865224625624,0.0,0.0033277870216306157,0.10149750415973376,0.41430948419301167,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,400000,3,141.73076923076923,0.0,115.41346153846153,0.0,6.5576923076923075,0.0,19.96153846153846,0.0,0.3466666666666667,0.0,196.0,0.0,321.1566666666667,0.0,271.0,0.0,0.8732536070275684,0.0,0.3634715901188763,0.0,0.0,0.4509151414309484,0.0,0.028286189683860232,0.07820299500831947,0.4425956738768719,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,450000,3,121.19565217391305,0.0,94.69565217391305,0.0,6.58695652173913,8.881784197001252e-16,20.17391304347826,0.0,0.30666666666666664,0.0,208.0,0.0,331.00666666666666,0.0,260.6000000000001,0.0,0.8736336334473364,0.0,0.35451542460878754,0.0,0.0,0.4925124792013311,0.0,0.033277870216306155,0.07487520798668885,0.3993344425956738,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,500000,3,113.90243902439026,1.4210854715202004e-14,87.34146341463413,1.4210854715202004e-14,6.597560975609756,0.0,20.21951219512195,0.0,0.2733333333333333,0.0,218.0,0.0,343.6033333333333,5.684341886080802e-14,261.1,0.0,0.8515550974892346,0.0,0.3580962539264643,5.551115123125783e-17,0.36272878535773706,0.1064891846921797,0.0,0.09816971713810314,0.029950083194675542,0.4026622296173044,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,550000,3,122.19090909090909,0.0,95.7909090909091,0.0,6.572727272727273,8.881784197001252e-16,20.09090909090909,0.0,0.36666666666666664,0.0,190.0,0.0,305.91333333333336,0.0,248.30000000000004,2.842170943040401e-14,0.8374752151501803,0.0,0.3758298810478455,0.0,0.35773710482529114,0.09650582362728784,0.0,0.10316139767054909,0.056572379367720464,0.38602329450915135,nan,nan,nan,nan,nan,nan,,nan,nan
J1,M4,SHARED_UQ_AC,T2,600000,3,170.43783783783783,0.0,144.12432432432433,0.0,6.724324324324324,0.0,19.778378378378378,0.0,0.6166666666666667,0.0,115.0,0.0,244.62,0.0,331.6,0.0,0.8162081878284863,0.0,0.39831355977772476,0.0,0.11480865224625623,0.1480865224625624,0.0,0.19467554076539098,0.07487520798668885,0.46755407653910147,nan,nan,nan,nan,nan,nan,,nan,nan
