stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J2,M2,SHARED_UQ,T2,50000,3,45.61538461538461,0.0,18.423076923076923,0.0,6.576923076923077,0.0,21.153846153846153,0.0,0.08666666666666667,0.0,274.0,0.0,409.97333333333336,0.0,39.0,0.0,0.9867939519987469,0.0,0.2185715854713405,0.0,0.4841930116472546,0.0,0.024958402662229612,0.08485856905158069,0.3976705490848585,0.008319467554076539,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,100000,3,37.403225806451616,0.0,8.32258064516129,0.0,7.693548387096773,8.881784197001252e-16,22.161290322580644,0.0,0.20666666666666667,0.0,238.0,0.0,368.84,0.0,36.0,0.0,0.96043135120459,1.1102230246251565e-16,0.2749448956149985,0.0,0.5091514143094842,0.05823627287853577,0.0,0.0016638935108153079,0.33943427620632277,0.09151414309484192,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,150000,3,80.60185185185185,0.0,51.97222222222222,0.0,7.611111111111111,0.0,21.59259259259259,0.0,0.36000000000000004,5.551115123125783e-17,192.0,0.0,310.8,0.0,271.6,0.0,0.8952832708338013,1.1102230246251565e-16,0.3516666349922361,0.0,0.04658901830282861,0.10815307820299501,0.008319467554076539,0.033277870216306155,0.627287853577371,0.1763727121464226,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,200000,3,98.06172839506173,0.0,69.66666666666667,0.0,7.567901234567901,0.0,21.320987654320987,0.0,0.27,0.0,219.0,0.0,351.6666666666667,0.0,321.0,0.0,0.8572258006463432,0.0,0.3718292183814549,0.0,0.38935108153078196,0.07986688851913477,0.024958402662229612,0.024958402662229612,0.2562396006655574,0.22462562396006655,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,250000,3,127.27631578947368,0.0,99.84210526315788,1.4210854715202004e-14,7.078947368421052,0.0,20.68421052631579,0.0,0.25333333333333335,0.0,224.0,0.0,358.0833333333333,0.0,333.0,0.0,0.814799251950772,0.0,0.4043305291361896,0.0,0.014975041597337771,0.04825291181364392,0.06156405990016639,0.043261231281198,0.5557404326123128,0.2762063227953411,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,300000,3,102.71604938271605,0.0,75.35802469135803,0.0,7.037037037037037,0.0,20.728395061728396,0.0,0.27,0.0,219.0,0.0,341.94,0.0,247.0,0.0,0.807337446505762,1.1102230246251565e-16,0.41397226801430326,0.0,0.028286189683860232,0.021630615640599,0.05823627287853577,0.021630615640599,0.5940099833610649,0.2762063227953411,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,350000,3,93.52564102564104,1.4210854715202004e-14,65.82051282051282,0.0,7.115384615384616,8.881784197001252e-16,21.0,0.0,0.26,0.0,222.0,0.0,349.1933333333333,0.0,283.69999999999993,0.0,0.7986634493104896,0.0,0.41062744256859024,5.551115123125783e-17,0.04825291181364392,0.036605657237936774,0.051580698835274545,0.08985024958402661,0.4908485856905158,0.28286189683860236,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,400000,3,147.04166666666666,0.0,120.09375,0.0,6.875,0.0,20.333333333333332,0.0,0.32,0.0,204.0,0.0,335.49666666666667,0.0,327.5,0.0,0.7628021344840166,0.0,0.4462707623864172,0.0,0.029950083194675542,0.05490848585690516,0.05490848585690516,0.3161397670549085,0.20465890183028287,0.33943427620632277,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,450000,3,111.8846153846154,1.4210854715202004e-14,85.5,0.0,6.5576923076923075,0.0,20.076923076923077,0.0,0.17333333333333334,0.0,248.0,0.0,375.54,0.0,246.6,0.0,0.7564452769068365,0.0,0.42641610978248706,5.551115123125783e-17,0.023294509151414306,0.023294509151414306,0.018302828618968387,0.086522462562396,0.5391014975041597,0.30948419301164726,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M2,SHARED_UQ,T2,500000,3,118.25396825396825,0.0,91.44444444444444,0.0,6.746031746031746,0.0,20.396825396825395,0.0,0.21,0.0,237.0,0.0,363.69666666666666,0.0,297.6,0.0,0.7450053661916539,0.0,0.44497309473905705,0.0,0.03161397670549085,0.033277870216306155,0.036605657237936774,0.09650582362728784,0.5108153078202995,0.2911813643926789,nan,nan,nan,nan,nan,nan,,nan,nan
