#{"t_start": 1789992946.1218765, "env_id": "None"}
r,l,t
-41231.766575,601,12.86333
-41254.050268,601,21.316811
-42628.241304,601,31.958873
-43642.389308,601,40.162615
-40394.638197,601,50.583363
-43641.706977,601,59.284671
-46207.891049,601,69.90292
-42935.527039,601,78.056759
-43452.383894,601,88.708552
-47380.921489,601,97.497124
-47521.551537,601,108.057322
-46389.433628,601,116.282001
-45356.426745,601,126.526732
-42820.269258,601,135.324865
-40335.6502,601,145.63484
-42928.566146,601,153.836397
-46708.734269,601,162.025797
-43733.505807,601,172.87436
-44825.68904,601,181.565806
-47891.96138,601,192.179888
-46985.872719,601,200.555277
-39305.437164,601,211.354007
-42016.13444,601,220.431045
-44160.254998,601,231.034014
-43736.257556,601,239.392611
-41091.602481,601,250.088121
-37232.294943,601,259.49044
-33761.538811,601,270.345541
-32221.595787,601,278.880819
-34625.308574,601,289.859939
-32997.228591,601,299.228099
-34357.428323,601,310.25378
-33496.188001,601,318.997713
-36734.731315,601,327.691737
-31671.152866,601,339.658391
-34669.7316,601,348.45921
-34757.617512,601,359.764748
-32405.667983,601,368.618314
-31175.586535,601,380.593938
-30434.500528,601,389.431732
-31435.74129,601,400.675658
-27272.965676,601,409.502002
-30449.820044,601,421.108492
-33972.368726,601,430.345727
-33896.152648,601,441.24653
-30732.446559,601,449.932884
-31240.632301,601,461.239416
-30057.687202,601,470.528304
-29232.904509,601,481.565414
-26633.659352,601,490.191851
-31639.118464,601,498.649118
-26878.629207,601,510.219265
-28119.607648,601,518.81995
-27143.084304,601,529.577394
-28323.483673,601,537.866739
-26432.341818,601,549.509165
-29288.705757,601,557.691489
-28588.209655,601,568.202042
-27562.998368,601,576.309872
-28492.139074,601,587.38914
-24899.156813,601,595.566182
-29868.376303,601,605.679641
-26980.148508,601,613.808813
-24997.217305,601,624.844409
-25033.653064,601,633.462725
-28460.383979,601,641.602566
-24864.69347,601,652.365524
-23726.661471,601,660.882247
-26865.797573,601,672.202154
-24837.023774,601,680.520683
-23846.031418,601,691.268472
-26752.422434,601,699.731661
-22754.890751,601,711.049694
-24194.502465,601,719.461665
-22522.007725,601,730.161352
-26663.976423,601,738.517926
-25352.223786,601,750.31933
-27114.975411,601,758.817545
-27324.820076,601,769.621749
-29260.554682,601,778.288672
-25376.120084,601,790.182162
-24753.177191,601,799.040948
-27388.383483,601,807.786725
-25906.163426,601,818.89103
-25561.602397,601,828.331539
