milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.015711611,0.1008349609375,-0.6435818821191788,0.7542658448219299,-0.007886500714812427,0.014513700962997972,0.0004744
100000,100000,0.010709902,0.0439306640625,-0.6263453108072281,0.9712828397750854,-0.005260627870447934,0.004990693847648799,0.0004488
150000,150000,0.013200087,0.0764208984375,-0.5747346842288971,0.9924545884132385,-0.009880018839612602,0.003505552397109568,0.0004104
200000,200000,0.0111728255,0.071455078125,-0.5056167352199554,0.9956376552581787,-0.009268792765215039,0.002377654433948919,0.00038480000000000003
250000,250000,0.008129217,0.071806640625,-0.4726880753040314,0.9967889189720154,-0.008937484005000442,0.0019927051721606403,0.00034640000000000007
300000,300000,0.010662834,0.0883642578125,-0.4567779579758644,0.9975273609161377,-0.008301732356194406,0.0016397746501024813,0.0003208
350000,350000,0.010656912,0.0673486328125,-0.41933658957481384,0.9981319308280945,-0.011570064125116915,0.0010718527028802782,0.0002824
400000,400000,0.0109556,0.0707568359375,-0.4101808112859726,0.9978260397911072,-0.011947698413860054,0.0010162914026295767,0.0002568
450000,450000,0.00921463,0.06833984375,-0.3994986948370933,0.9983651041984558,-0.010774452113546431,0.0008678508759476244,0.0002312
500000,500000,0.008097748,0.047578125,-0.35944428384304045,0.9984906315803528,-0.010302409301511944,0.0008537770982366055,0.00019280000000000002
550000,550000,0.008437157,0.05125,-0.3654656705260277,0.9983606934547424,-0.01035913052270189,0.0007944335514912382,0.00016720000000000003
600000,600000,0.0069751693,0.044482421875,-0.35179555356502534,0.9984779357910156,-0.009946628918405621,0.0007576064817840233,0.00012880000000000004
650000,650000,0.00625481,0.0383935546875,-0.3585431405901909,0.9983155131340027,-0.00901207644958049,0.0008779335563303903,0.00010320000000000001
700000,700000,0.005388224,0.035859375,-0.30931891202926637,0.9986976981163025,-0.007362143187783658,0.0006484109949087724,6.480000000000003e-05
750000,750000,0.0033808015,0.0161083984375,-0.30174203008413314,0.9988583922386169,-0.005158055124338716,0.0005852827266789973,3.920000000000001e-05
800000,800000,0.00040231715,4.8828125e-06,-0.29137079685926437,0.9987590909004211,-0.000420311784837395,0.0006986190628958866,8.000000000000229e-07
