stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E2,M3,FINE_FUTURE_DEEPSET,T2,50000,3,66.21666666666667,0.0,41.07666666666667,0.0,6.163333333333333,0.0,19.0,0.0,1.0,0.0,0.0,0.0,66.21666666666667,0.0,100.10000000000002,0.0,0.9546917968185881,0.0,0.6131631897610554,0.0,0.0,1.0,33.51888888888889,97.55030331156563,32.32333333333333,104.85717232133652,32.62111111111111,102.98715896317995,STTF,32.32333333333333,104.85717232133652
E2,M3,FINE_FUTURE_DEEPSET,T2,100000,3,48.32333333333333,0.0,23.113333333333333,0.0,6.19,0.0,19.053333333333335,0.0,1.0,0.0,0.0,0.0,48.32333333333333,0.0,68.0,0.0,0.8515139346333284,0.0,0.7029995782403105,0.0,0.43760399334442596,0.562396006655574,33.51888888888889,44.16746776278715,32.32333333333333,49.4998453129834,32.62111111111111,48.135154467113985,STTF,32.32333333333333,49.4998453129834
E2,M3,FINE_FUTURE_DEEPSET,T2,150000,3,65.52027027027027,0.0,40.402027027027025,0.0,6.148648648648648,0.0,19.0,0.0,0.9866666666666667,0.0,4.0,0.0,69.64333333333333,0.0,99.0,0.0,0.9249175163158747,0.0,0.6140908773449217,0.0,0.11813643926788686,0.8818635607321131,33.51888888888889,107.77339476911857,32.32333333333333,115.45838919253379,32.62111111111111,113.4916039374638,STTF,32.32333333333333,115.45838919253379
E2,M3,FINE_FUTURE_DEEPSET,T2,200000,3,65.52027027027027,0.0,40.402027027027025,0.0,6.148648648648648,0.0,19.0,0.0,0.9866666666666667,0.0,4.0,0.0,69.64333333333333,0.0,99.0,0.0,0.8223695913573454,0.0,0.6808093882440133,0.0,0.07321131447587355,0.9267886855241264,33.51888888888889,107.77339476911857,32.32333333333333,115.45838919253379,32.62111111111111,113.4916039374638,STTF,32.32333333333333,115.45838919253379
E2,M3,FINE_FUTURE_DEEPSET,T2,250000,3,33.403333333333336,0.0,7.913333333333333,0.0,6.276666666666666,0.0,19.32,0.0,1.0,0.0,0.0,0.0,33.403333333333336,0.0,40.0,0.0,0.8281446479032081,1.1102230246251565e-16,0.6830634817902538,0.0,0.5224625623960066,0.47753743760399336,33.51888888888889,-0.3447475718500251,32.32333333333333,3.341239558626396,32.62111111111111,2.3979018358935975,STTF,32.32333333333333,3.341239558626396
E2,M3,FINE_FUTURE_DEEPSET,T2,300000,3,33.083333333333336,0.0,3.966666666666667,0.0,7.673333333333333,0.0,21.72,0.0,1.0,0.0,0.0,0.0,33.083333333333336,0.0,41.0,0.0,0.8843538295756191,1.1102230246251565e-16,0.6497660956644575,0.0,0.8386023294509152,0.16139767054908485,33.51888888888889,-1.2994331554347378,32.32333333333333,2.3512426523667274,32.62111111111111,1.4169419939371268,STTF,32.32333333333333,2.3512426523667274
E2,M3,FINE_FUTURE_DEEPSET,T2,350000,3,29.416666666666668,0.0,3.99,0.0,6.353333333333334,8.881784197001252e-16,19.32,0.0,1.0,0.0,0.0,0.0,29.416666666666668,0.0,39.0,0.0,0.5601600013635113,0.0,0.8298372117532867,1.1102230246251565e-16,0.043261231281198,0.956738768718802,33.51888888888889,-12.238538800676231,32.32333333333333,-8.992471898525306,32.62111111111111,-9.823222861814095,STTF,32.32333333333333,-8.992471898525306
E2,M3,FINE_FUTURE_DEEPSET,T2,400000,3,30.24333333333333,3.552713678800501e-15,4.82,0.0,6.286666666666666,8.881784197001252e-16,19.32,0.0,1.0,0.0,0.0,0.0,30.24333333333333,3.552713678800501e-15,38.0,0.0,0.595174392926062,0.0,0.8037273365130243,1.1102230246251565e-16,0.04159733777038269,0.9584026622296173,33.51888888888889,-9.772267709749075,32.32333333333333,-6.434979890687847,32.62111111111111,-7.289076603426564,STTF,32.32333333333333,-6.434979890687847
E2,M3,FINE_FUTURE_DEEPSET,T2,450000,3,31.63,0.0,5.896666666666666,8.881784197001252e-16,6.4366666666666665,0.0,19.426666666666666,0.0,1.0,0.0,0.0,0.0,31.63,0.0,39.0,0.0,0.6882141050338199,0.0,0.7332037960035035,0.0,0.08319467554076539,0.9168053244592346,33.51888888888889,-5.635296847548647,32.32333333333333,-2.144993296895942,32.62111111111111,-3.0382506216151843,STTF,32.32333333333333,-2.144993296895942
E2,M3,FINE_FUTURE_DEEPSET,T2,500000,3,34.1722972972973,0.0,8.125,0.0,6.5709459459459465,8.881784197001252e-16,19.594594594594593,0.0,0.9866666666666667,0.0,4.0,0.0,37.803333333333335,0.0,43.0,0.0,0.5141538216351771,0.0,0.8479388779689389,0.0,0.08985024958402661,0.9101497504159733,33.51888888888889,12.782179202439758,32.32333333333333,16.95369701969683,32.62111111111111,15.886099662795052,STTF,32.32333333333333,16.95369701969683
