#{"t_start": 1789970311.1571088, "env_id": "None"}
r,l,t
-66863.629007,601,16.22465
-67044.408201,601,23.652523
-62932.346713,601,32.430131
-65654.318804,601,39.400308
-66040.305711,601,47.902556
-66058.113717,601,55.471145
-66163.462692,601,63.913807
-65769.34069,601,70.789337
-66217.081057,601,79.528889
-66212.333618,601,86.876702
-65317.025544,601,95.075958
-66650.404522,601,101.475167
-66890.449952,601,109.677238
-66207.266618,601,116.840142
-66189.083109,601,125.241958
-65600.843021,601,131.865075
-66350.512707,601,138.429224
-65687.840521,601,147.185407
-65942.845869,601,153.418455
-65296.439184,601,161.425718
-65789.734724,601,167.56068
-68033.301598,601,176.146649
-66723.367107,601,182.051607
-66257.323542,601,189.695885
-66101.830845,601,195.78375
-66842.091505,601,203.926689
-65607.094315,601,210.327343
-66711.713352,601,218.132466
-66524.7098,601,224.078875
-66129.020223,601,231.76177
-66742.947054,601,238.327018
-66971.480622,601,245.905074
-65981.875348,601,251.853448
-66997.781558,601,257.870346
-66919.837013,601,266.220793
-66706.344121,601,272.28406
-68145.013683,601,280.204723
-65533.714884,601,286.224456
-66108.902546,601,294.792196
-66181.665153,601,301.055162
-67516.809818,601,308.753456
-65551.814031,601,314.969755
-66144.450717,601,323.464621
-65978.496306,601,330.222402
-67150.751506,601,338.568506
-66209.601718,601,345.276079
-66251.357054,601,354.504164
-65966.028439,601,361.223652
-67263.329664,601,369.535482
-67154.730417,601,376.213835
-66624.101852,601,383.933977
-66456.32164,601,392.650647
-67458.734829,601,399.54295
-66472.663536,601,408.183384
-65509.626739,601,415.565415
-66030.13699,601,424.574045
-65767.379334,601,431.464697
-66008.656122,601,440.013224
-66819.016784,601,446.605406
-65755.908762,601,455.294669
-66697.744093,601,461.856461
-66051.301252,601,470.402904
-66282.409639,601,477.265612
-66359.919692,601,486.378628
-66327.343278,601,493.02597
-66169.374016,601,499.746388
-67012.059811,601,508.275183
-66879.965216,601,515.936576
-67272.378793,601,524.24072
-65987.307952,601,531.051289
-67154.048481,601,539.463645
-66582.214163,601,547.149931
-68713.471976,601,555.306905
-66602.370472,601,562.543336
-66942.213593,601,570.972809
-67738.733536,601,578.455647
-66515.928679,601,586.593721
-67541.392923,601,593.070596
-67606.513548,601,601.251411
-66994.191442,601,608.451368
-68001.600008,601,616.973633
-66852.135203,601,623.402747
-66935.884582,601,629.965146
-68794.175086,601,638.246326
-67713.235714,601,645.180541
