sim_time,action,chosen_vid,score_v0,score_v1
103,1,1,107.0,43.0
104,1,1,109.0,63.0
105,1,1,108.0,35.57142857142857
106,1,1,107.0,40.333333333333336
107,1,1,107.0,40.21653836554783
108,1,1,110.0,54.21653836554783
109,1,1,104.0,53.0
110,1,1,106.0,51.0
111,1,1,111.0,39.54987169888116
112,1,1,110.0,43.0
113,1,1,109.0,54.0
114,1,1,106.0,89.33333333333334
115,1,1,105.0,68.5
116,1,1,109.0,68.0
117,1,1,108.0,70.0
118,1,1,108.0,44.57142857142858
119,1,1,110.0,69.5
120,1,1,107.0,45.42857142857143
121,1,1,105.0,29.714285714285715
122,1,1,106.0,35.0
123,1,1,108.0,30.279230577249507
124,1,1,107.0,29.142857142857146
125,1,1,108.0,28.857142857142858
126,1,1,109.0,28.048461346480277
127,1,1,109.0,26.571428571428573
128,1,1,106.0,28.42857142857143
129,1,1,110.0,27.0
130,1,1,106.0,28.76923076923077
131,1,1,107.0,26.42857142857143
132,1,1,106.0,27.28571428571429
133,1,1,107.0,27.0
134,1,1,109.0,24.42857142857143
135,1,1,106.0,27.23076923076923
136,1,1,110.0,25.076923076923077
137,1,1,106.0,25.76923076923077
138,1,1,104.0,29.0
139,1,1,107.0,25.76923076923077
140,1,1,111.0,22.538461538461537
141,1,1,108.0,25.76923076923077
142,1,1,105.0,34.77777777777778
143,1,1,107.0,29.545454545454543
144,1,1,108.0,35.0
145,1,1,108.0,28.454545454545453
146,1,1,105.0,82.33333333333334
147,1,1,109.0,41.57142857142858
148,1,1,107.0,56.0
149,1,1,108.0,87.0
150,1,1,109.0,66.5
151,1,1,107.0,92.66666666666667
152,1,1,107.0,95.0
153,1,1,104.0,49.0
154,1,1,109.0,97.33333333333334
155,1,1,108.0,76.5
156,1,1,106.0,50.28571428571429
157,1,1,106.0,57.66666666666667
158,1,1,108.0,49.714285714285715
159,1,1,108.0,59.0
160,1,1,105.0,74.0
161,1,1,108.0,60.66666666666667
162,1,1,109.0,73.0
163,1,1,107.0,77.0
164,1,1,109.0,73.0
165,1,1,110.0,74.0
166,1,1,110.0,98.0
167,1,1,105.0,79.0
168,1,1,107.0,68.66666666666667
169,1,1,106.0,70.33333333333334
170,1,1,109.0,93.0
171,1,1,106.0,57.0
172,1,1,107.0,57.25
173,1,1,107.0,67.8841573888727
174,1,1,107.0,68.31272881744411
175,1,1,108.0,60.21653836554783
176,1,1,105.0,53.44444444444444
177,1,1,109.0,52.888888888888886
178,1,1,105.0,52.666666666666664
179,1,1,107.0,49.0
181,1,1,108.0,48.0
182,1,1,110.0,49.77777777777778
183,1,1,108.0,49.0
184,1,1,107.0,45.90909090909091
185,1,1,108.0,42.5
186,1,1,108.0,46.0
187,1,1,105.0,46.090909090909086
188,1,1,106.0,46.0
189,1,1,108.0,44.0
190,1,1,108.0,43.90909090909091
191,1,1,105.0,42.16666666666667
192,1,1,107.0,41.66666666666667
193,1,1,106.0,39.53846153846153
194,1,1,106.0,39.30769230769231
195,1,1,107.0,39.833333333333336
196,1,1,109.0,39.833333333333336
197,1,1,106.0,42.16666666666667
198,1,1,105.0,45.36363636363636
199,1,1,108.0,41.16666666666667
200,1,1,109.0,36.07692307692307
201,1,1,110.0,34.42857142857143
202,1,1,107.0,52.666666666666664
203,1,1,107.0,52.666666666666664
204,1,1,106.0,57.0
205,1,1,106.0,63.714285714285715
206,1,1,107.0,56.25
207,1,1,107.0,73.66666666666667
208,1,1,110.0,53.25
209,1,1,106.0,76.0
210,1,1,106.0,90.0
211,1,1,110.0,62.00000000000001
212,1,1,108.0,93.0
213,1,1,108.0,95.0
214,0,0,107.0,152.66666666666669
215,1,1,117.0,116.5
216,1,1,120.0,118.0
217,0,0,116.0,116.0
218,1,1,127.0,115.0
219,1,1,127.0,95.0
220,1,1,129.0,96.0
221,1,1,126.0,75.14285714285715
222,1,1,128.0,83.33333333333334
223,1,1,129.0,103.88415738887268
224,1,1,125.0,76.57142857142857
225,1,1,127.0,67.25
226,1,1,126.0,77.0
227,1,1,128.0,76.42857142857143
228,1,1,129.0,65.5
229,1,1,125.0,79.0
230,1,1,130.0,77.28571428571429
231,1,1,128.0,69.75
232,1,1,127.0,70.0
233,1,1,128.0,80.71428571428572
234,1,1,127.0,64.77777777777777
235,1,1,128.0,80.14285714285715
236,1,1,129.0,64.0
237,1,1,126.0,59.0
238,1,1,128.0,59.0
239,1,1,130.0,59.0
240,1,1,127.0,52.0
241,1,1,127.0,51.833333333333336
242,1,1,130.0,53.90909090909091
243,1,1,130.0,53.81818181818181
244,1,1,125.0,60.0
245,1,1,127.0,54.90909090909091
246,1,1,128.0,55.272727272727266
247,1,1,127.0,51.0
248,1,1,128.0,51.16666666666667
249,1,1,128.0,51.0
250,1,1,128.0,53.090909090909086
251,1,1,128.0,48.0
252,1,1,128.0,49.833333333333336
253,1,1,127.0,44.285714285714285
254,1,1,126.0,48.0
255,1,1,125.0,59.0
256,1,1,127.0,45.76923076923077
257,1,1,128.0,59.0
258,1,1,131.0,43.30769230769231
259,1,1,126.0,59.0
260,1,1,127.0,59.0
261,1,1,129.0,65.11111111111111
262,0,0,124.0,174.66666666666669
263,0,0,135.0,169.0
264,0,0,146.0,168.0
265,0,0,156.0,167.0
266,0,0,169.0,170.66666666666669
267,1,1,179.0,169.66666666666669
268,1,1,178.0,169.66666666666669
269,1,1,179.0,169.66666666666669
270,1,1,178.0,106.0
271,1,1,178.0,92.66666666666667
272,1,1,179.0,90.66666666666667
273,1,1,180.0,88.66666666666667
274,1,1,178.0,83.57142857142857
275,1,1,174.0,96.33333333333334
276,1,1,180.0,95.8832050322145
277,1,1,174.0,97.33333333333334
278,1,1,180.0,73.0
279,1,1,180.0,83.0
280,1,1,177.0,99.33333333333334
281,1,1,180.0,97.0
282,1,1,179.0,100.66666666666667
283,1,1,177.0,88.85714285714286
284,1,1,175.0,89.42857142857143
285,1,1,176.0,80.5
286,1,1,176.0,80.75
287,1,1,176.0,81.0
288,1,1,176.0,73.55555555555556
289,1,1,177.0,90.71428571428572
290,1,1,178.0,81.25
291,1,1,176.0,73.77777777777777
292,1,1,178.0,80.5
293,1,1,176.0,68.0
294,1,1,179.0,66.0
295,1,1,178.0,66.0
296,1,1,180.0,66.0
297,1,1,178.0,63.090909090909086
298,1,1,180.0,62.99999999999999
299,1,1,179.0,58.0
300,1,1,176.0,62.54545454545454
301,1,1,176.0,62.272727272727266
