#{"t_start": 1789973579.7207491, "env_id": "None"}
r,l,t
-66491.470755,601,17.444545
-66661.246458,601,25.013273
-66445.766726,601,33.685938
-67115.025185,601,40.840569
-73545.942983,601,49.592327
-66699.828341,601,57.526854
-66942.763231,601,66.622726
-66205.172042,601,74.011575
-66213.814702,601,82.934323
-65386.721341,601,91.005496
-66639.392224,601,100.081886
-66992.144098,601,107.409765
-66232.233614,601,116.491188
-66170.681559,601,124.621371
-67254.936199,601,133.427405
-66536.787967,601,140.873521
-65885.390627,601,148.226962
-66741.573097,601,158.010249
-66296.425521,601,165.350605
-66648.919149,601,174.385857
-66791.542717,601,181.70976
-65893.155586,601,190.952569
-66046.573636,601,198.819384
-65566.880215,601,207.525056
-66183.354277,601,214.733181
-66622.249999,601,223.854653
-66262.17188,601,231.319318
-65422.994225,601,240.101233
-65510.259706,601,246.96773
-65834.237902,601,255.634354
-66174.373606,601,263.258898
-66858.496895,601,271.737129
-66116.977686,601,278.653128
-66099.212064,601,285.625224
-65602.112067,601,294.994052
-65668.20378,601,302.028011
-66839.006961,601,310.590398
-66027.468219,601,317.683155
-65473.811423,601,326.777492
-66313.277552,601,333.79362
-65532.218629,601,342.517351
-66322.415891,601,349.614125
-65242.146858,601,359.002033
-66647.104661,601,366.185038
-65799.445694,601,374.803912
-66818.532041,601,381.965283
-65849.781762,601,391.588594
-66055.692872,601,398.725997
-65877.470951,601,407.412024
-66009.602368,601,414.491436
-65723.775618,601,422.403986
-67025.681547,601,431.190369
-66155.572716,601,438.323637
-66058.782473,601,446.923258
-65623.955945,601,455.08194
-66982.029494,601,464.121034
-66425.61996,601,471.36151
-66915.178137,601,480.334294
-64777.880695,601,488.105585
-66463.207085,601,497.354733
-66721.343404,601,504.77541
-65771.369067,601,513.714292
-66179.386249,601,521.174899
-65631.433442,601,531.001458
-65646.282601,601,538.283556
-66779.990166,601,545.622338
-65171.657959,601,554.593319
-65868.001573,601,562.876785
-65655.46601,601,571.92863
-66812.827665,601,579.183425
-66782.490085,601,588.152777
-65785.991218,601,596.225557
-65837.592382,601,605.337101
-66370.842878,601,612.783764
-65890.957972,601,621.942692
-65594.179053,601,630.007242
-65922.409965,601,638.770345
-66266.7837,601,646.135678
-66205.918636,601,655.096194
-65738.128677,601,663.154322
-66778.38619,601,672.152289
-66255.772067,601,679.401324
-66215.744048,601,686.629339
-66374.684705,601,695.937691
-65942.120879,601,703.398543
