#{"t_start": 1789973572.8197796, "env_id": "None"}
r,l,t
-66572.237455,601,24.342514
-66880.69717,601,31.914243
-67192.489095,601,40.586908
-66400.383264,601,47.739538
-66085.775378,601,56.492298
-66261.598034,601,64.427824
-67025.781098,601,73.523696
-66475.818396,601,80.912544
-66437.524465,601,89.833276
-66119.063488,601,97.906465
-66901.140202,601,106.982855
-66238.752365,601,114.310735
-66691.091423,601,123.392157
-66937.19559,601,131.52234
-66516.111145,601,140.330375
-66411.937749,601,147.77449
-66879.967525,601,155.124931
-66615.717269,601,164.911218
-65608.532747,601,172.251574
-65702.814242,601,181.286826
-65001.819227,601,188.610729
-65161.371495,601,197.851539
-65768.80694,601,205.719352
-65430.559693,601,214.422018
-67319.752781,601,221.634151
-64814.460407,601,230.755622
-65701.292967,601,238.220287
-65376.068,601,247.002202
-66112.025657,601,253.868699
-65240.803671,601,262.528332
-66158.959204,601,270.159868
-66076.000848,601,278.6371
-65770.185335,601,285.554097
-66319.257801,601,292.526193
-65328.04854,601,301.894004
-66427.987751,601,308.92798
-65862.27302,601,317.491368
-65621.918825,601,324.583127
-64862.747065,601,333.678462
-66091.853426,601,340.69459
-66812.606459,601,349.418321
-64881.910226,601,356.514086
-65809.059825,601,365.903002
-67223.677905,601,373.082005
-66294.20762,601,381.704881
-65694.709303,601,388.866253
-65335.91889,601,398.489564
-66075.854733,601,405.626967
-65911.026965,601,414.31199
-66273.400004,601,421.392406
-65632.091752,601,429.304955
-65759.245126,601,438.090339
-66398.880886,601,445.224607
-65495.109344,601,453.824228
-65339.108352,601,461.980909
-65867.876876,601,471.022004
-66387.91071,601,478.262479
-66438.406839,601,487.236262
-66517.873788,601,495.006555
-66196.150075,601,504.255703
-66329.784139,601,511.67638
-65593.64882,601,520.615262
-66451.439164,601,528.075869
-66213.752102,601,537.902428
-66557.676402,601,545.183517
-66347.799583,601,552.523308
-65360.792585,601,561.493289
-66488.43627,601,569.777755
-66135.283404,601,578.828591
-66841.374926,601,586.084394
-66162.525644,601,595.053746
-66413.480241,601,603.126526
-65652.673418,601,612.23807
-65836.353767,601,619.684733
-65977.504431,601,628.842659
-65747.015053,601,636.907876
-65780.699653,601,645.670315
-65284.941056,601,653.036648
-65474.140148,601,661.997164
-66585.031296,601,670.055292
-66562.6766,601,679.053258
-65596.060104,601,686.301286
-66416.389704,601,693.529308
-65386.171038,601,702.838661
-66802.768329,601,710.298513
