sim_time,action,chosen_vid,score_v0,score_v1
103,1,1,87.0,42.38415738887268
104,1,1,99.0,73.88415738887268
105,1,1,98.0,32.88415738887268
106,1,1,97.0,32.0
107,1,1,97.0,31.883205032214498
108,1,1,100.0,41.71653836554783
109,1,1,94.0,33.28571428571429
110,1,1,156.0,31.28571428571429
111,1,1,161.0,31.21653836554783
112,1,1,160.0,34.66666666666667
113,1,1,159.0,32.57142857142857
114,1,1,156.0,46.0
115,1,1,155.0,46.0
116,1,1,159.0,38.0
117,1,1,158.0,47.0
118,1,1,158.0,37.42857142857143
119,1,1,160.0,46.0
120,1,1,157.0,38.285714285714285
121,1,1,155.0,28.166666666666668
122,1,1,156.0,43.333333333333336
123,1,1,158.0,30.0
124,1,1,157.0,27.833333333333336
125,1,1,158.0,27.666666666666668
126,1,1,159.0,28.0
127,1,1,159.0,25.5
128,1,1,156.0,23.25
129,1,1,160.0,26.166666666666668
130,1,1,156.0,22.11764705882353
131,1,1,157.0,20.88235294117647
132,1,1,156.0,22.375
133,1,1,157.0,22.0
134,1,1,159.0,18.0
135,1,1,156.0,25.27272727272727
136,1,1,160.0,17.88235294117647
137,1,1,156.0,21.923076923076923
138,1,1,154.0,37.333333333333336
139,1,1,157.0,26.0
140,1,1,161.0,17.0
141,1,1,158.0,33.57142857142857
142,1,1,155.0,54.5
143,1,1,157.0,45.0
144,1,1,158.0,57.5
145,1,1,158.0,45.0
146,1,1,155.0,42.333333333333336
147,1,1,159.0,73.0
148,1,1,157.0,56.5
149,1,1,158.0,39.85714285714286
150,1,1,159.0,40.66666666666667
151,1,1,157.0,41.714285714285715
152,1,1,157.0,42.142857142857146
153,1,1,154.0,39.0
154,1,1,159.0,42.57142857142858
155,1,1,158.0,39.0
156,1,1,156.0,39.75
157,1,1,156.0,49.333333333333336
158,1,1,158.0,39.0
159,1,1,158.0,50.66666666666667
160,1,1,155.0,48.0
161,1,1,158.0,52.333333333333336
162,1,1,159.0,46.42857142857143
163,1,1,157.0,49.28571428571429
164,1,1,159.0,45.85714285714286
165,1,1,160.0,46.28571428571429
166,1,1,160.0,58.0
167,1,1,155.0,51.28571428571429
168,1,1,157.0,52.714285714285715
169,1,1,156.0,52.714285714285715
170,1,1,159.0,54.66666666666667
171,1,1,156.0,62.0
172,1,1,157.0,62.66666666666667
173,1,1,157.0,63.333333333333336
174,1,1,157.0,56.42857142857143
175,1,1,158.0,51.25
176,1,1,155.0,51.5
177,1,1,159.0,56.85714285714286
178,1,1,155.0,64.33333333333334
179,1,1,157.0,58.42857142857143
181,1,1,158.0,57.85714285714286
182,1,1,160.0,62.0
183,1,1,158.0,52.75
184,1,1,157.0,44.0
185,1,1,158.0,44.0
186,1,1,158.0,42.36363636363636
187,1,1,155.0,41.54545454545454
188,1,1,156.0,41.45454545454545
189,1,1,158.0,37.333333333333336
190,1,1,158.0,37.16666666666667
191,1,1,155.0,38.0
192,1,1,157.0,37.5
193,1,1,156.0,36.46153846153846
194,1,1,156.0,36.230769230769226
195,1,1,157.0,35.66666666666667
196,1,1,159.0,34.0
197,1,1,156.0,36.46153846153846
198,1,1,155.0,40.81818181818181
199,1,1,158.0,37.0
200,1,1,159.0,30.857142857142858
201,1,1,160.0,32.230769230769226
202,1,1,157.0,47.11111111111111
203,1,1,157.0,47.11111111111111
204,1,1,156.0,50.75
205,1,1,156.0,56.57142857142858
206,1,1,157.0,50.0
207,1,1,157.0,65.33333333333334
208,1,1,160.0,43.11111111111111
209,1,1,156.0,67.66666666666667
210,1,1,156.0,67.66666666666667
211,1,1,160.0,54.85714285714286
212,1,1,158.0,60.714285714285715
213,1,1,158.0,62.142857142857146
214,1,1,157.0,84.0
215,1,1,157.0,70.66666666666667
216,1,1,160.0,71.33333333333334
217,1,1,156.0,72.66666666666667
218,1,1,157.0,73.33333333333334
219,1,1,157.0,65.0
220,1,1,159.0,65.42857142857143
221,1,1,156.0,68.0
222,1,1,158.0,75.0
223,1,1,159.0,75.66666666666667
224,1,1,155.0,79.66666666666667
225,1,1,157.0,68.85714285714286
226,1,1,156.0,95.0
227,1,1,158.0,80.0
228,1,1,159.0,67.28571428571429
229,1,1,155.0,99.0
230,1,1,160.0,97.0
231,1,1,158.0,98.0
232,1,1,157.0,99.0
233,1,1,158.0,103.0
234,1,1,157.0,75.57142857142857
235,1,1,158.0,103.0
236,1,1,159.0,102.0
237,1,1,156.0,77.85714285714286
238,1,1,158.0,78.28571428571429
239,1,1,160.0,78.71428571428572
240,1,1,157.0,54.272727272727266
241,1,1,157.0,54.18181818181818
242,1,1,160.0,56.0
243,1,1,160.0,56.0
244,1,1,155.0,50.333333333333336
245,1,1,157.0,49.833333333333336
246,1,1,158.0,50.5
247,1,1,157.0,49.333333333333336
248,1,1,158.0,49.5
249,1,1,158.0,49.333333333333336
250,1,1,158.0,48.16666666666667
251,1,1,158.0,44.42857142857143
252,1,1,158.0,45.53846153846154
253,1,1,157.0,45.76923076923077
254,1,1,156.0,46.46153846153846
255,1,1,155.0,52.63636363636363
256,1,1,157.0,44.230769230769226
257,1,1,158.0,52.45454545454545
258,1,1,161.0,39.57142857142858
259,1,1,156.0,52.272727272727266
260,1,1,157.0,52.18181818181818
261,1,1,159.0,57.0
262,1,1,154.0,88.0
263,1,1,155.0,87.33333333333334
264,1,1,156.0,88.0
265,1,1,156.0,88.66666666666667
266,1,1,159.0,85.66666666666667
267,1,1,159.0,86.33333333333334
268,1,1,158.0,86.33333333333334
269,1,1,159.0,91.33333333333334
270,1,1,158.0,79.71428571428572
271,1,1,158.0,92.66666666666667
272,1,1,159.0,79.71428571428572
273,1,1,160.0,79.14285714285715
274,1,1,158.0,83.57142857142857
275,1,1,154.0,114.0
276,1,1,160.0,93.66666666666667
277,1,1,154.0,115.0
278,1,1,160.0,83.0
279,1,1,160.0,96.33333333333334
280,1,1,157.0,118.0
281,1,1,160.0,116.0
282,1,1,159.0,120.0
283,1,1,157.0,151.0
284,1,1,155.0,124.0
285,1,1,156.0,126.0
286,1,1,156.0,127.0
287,1,1,156.0,128.0
288,1,1,156.0,128.0
289,1,1,157.0,129.0
290,0,0,158.0,160.0
291,1,1,156.0,94.57142857142858
292,1,1,168.0,158.0
293,1,1,166.0,78.11111111111111
294,1,1,169.0,95.42857142857143
295,1,1,168.0,95.85714285714286
296,1,1,170.0,96.28571428571429
297,1,1,168.0,71.0
298,1,1,170.0,71.0
299,1,1,169.0,71.0
300,1,1,166.0,58.0
301,1,1,166.0,65.0
