#{"t_start": 1789977669.3588076, "env_id": "None"}
r,l,t
-42800.086699,601,8.35359
-41697.767252,601,15.055588
-40944.008622,601,22.884022
-42605.385543,601,28.936494
-43952.436975,601,36.643501
-44025.351719,601,43.139884
-41880.052335,601,51.003423
-41330.040445,601,57.258845
-43253.611458,601,64.980267
-41079.641217,601,71.78547
-41335.2019,601,79.764917
-43582.287186,601,86.249902
-41145.850817,601,94.108464
-40230.318478,601,100.920957
-42149.981774,601,108.894831
-39885.255581,601,115.253067
-38105.565631,601,121.649155
-43256.880647,601,129.757043
-41061.070902,601,136.713096
-40458.445386,601,144.711721
-40155.624572,601,150.996355
-41202.502442,601,158.967391
-41500.968265,601,166.258312
-37997.525461,601,174.466803
-42453.216556,601,181.193917
-40362.636907,601,189.591984
-40651.69487,601,197.067183
-36790.679111,601,205.52916
-39501.180918,601,212.433377
-37201.697561,601,220.8872
-38234.252126,601,228.48643
-40093.84202,601,237.059097
-38119.850042,601,243.870225
-35265.429429,601,250.634572
-37755.150412,601,259.931743
-35475.294779,601,267.029313
-39083.794883,601,275.56689
-37445.292464,601,282.46677
-40101.907215,601,291.713541
-42096.783754,601,299.107775
-42096.7182,601,307.86525
-41831.703499,601,314.964679
-37839.830733,601,323.949871
-45093.802914,601,331.566476
-41526.545131,601,340.236184
-46395.056668,601,347.156246
-35927.383706,601,355.503424
-39270.704844,601,363.229105
-41081.228964,601,371.717463
-39138.657476,601,378.810994
-38779.244396,601,385.709845
-41806.83807,601,395.468061
-38393.989124,601,402.511394
-44029.794154,601,410.897877
-43434.96632,601,417.595491
-42261.638497,601,426.629537
-42528.707329,601,433.519205
-39257.2403,601,442.097573
-37800.269776,601,448.705902
-41594.795606,601,457.51726
-41778.836069,601,464.257784
-38123.31056,601,472.493106
-37051.428477,601,478.866112
-40618.568597,601,487.097367
-40992.969357,601,494.152809
-36539.233818,601,500.637636
-39641.321988,601,508.415149
-38270.032546,601,514.776384
-35926.890642,601,523.424826
-40357.781986,601,529.796341
-39300.981279,601,537.625453
-37616.360168,601,543.875367
-37407.319206,601,552.610366
-36836.715836,601,558.870267
-35235.051649,601,566.886525
-35902.580738,601,573.3272
-35015.099182,601,582.204501
-35293.297742,601,588.609758
-34471.447925,601,596.772071
-35572.289358,601,603.164114
-35029.906673,601,612.152592
-32200.322155,601,618.607478
-31236.220311,601,625.01659
-36728.863438,601,632.841447
-33399.798465,601,639.703675
