#{"t_start": 1789977670.5293584, "env_id": "None"}
r,l,t
-42107.797371,601,7.187041
-40837.590065,601,13.885037
-42433.817761,601,21.713471
-40413.249485,601,27.765943
-41739.093922,601,35.47295
-43377.147728,601,41.969333
-43057.962681,601,49.832872
-43219.879372,601,56.085294
-40972.974587,601,63.810715
-45287.504581,601,70.614919
-43059.629053,601,78.594367
-40907.964572,601,85.079351
-41461.343005,601,92.937913
-42803.212864,601,99.750406
-39716.163642,601,107.726288
-41828.778418,601,114.082516
-42210.20134,601,120.477604
-42009.417446,601,128.588492
-44456.884334,601,135.542545
-38254.194925,601,143.54117
-40612.017188,601,149.827808
-41188.045113,601,157.798841
-39324.238695,601,165.087761
-41753.438423,601,173.295252
-39922.886373,601,180.021366
-42008.942158,601,188.421433
-42191.627998,601,195.896632
-40510.193045,601,204.35761
-38713.034689,601,211.261826
-42073.73125,601,219.714656
-38116.784114,601,227.315879
-39243.702693,601,235.888546
-35453.195773,601,242.699674
-35825.470933,601,249.464021
-38814.897394,601,258.761192
-37441.637315,601,265.858762
-37992.638562,601,274.396339
-36060.826223,601,281.29622
-38911.963944,601,290.54299
-39778.260236,601,297.937224
-43304.811049,601,306.694699
-43676.169683,601,313.794128
-44778.441204,601,322.78032
-39550.063211,601,330.395925
-36953.680604,601,339.067633
-45633.523776,601,345.985696
-44788.540132,601,354.332873
-47725.668794,601,362.058554
-45235.298297,601,370.545911
-47488.33792,601,377.640443
-42410.061519,601,384.539294
-42440.613958,601,394.296511
-41438.711821,601,401.340843
-45482.699237,601,409.728326
-40443.387396,601,416.42494
-39596.214844,601,425.458986
-38138.005421,601,432.349748
-38746.066915,601,440.927022
-42798.932134,601,447.535351
-39074.622359,601,456.346709
-40157.430643,601,463.087233
-36073.51612,601,471.322556
-35920.952652,601,477.696553
-37057.000863,601,485.926816
-36064.575984,601,492.983258
-37006.493827,601,499.468085
-36899.314973,601,507.244598
-37410.983152,601,513.605834
-36479.107366,601,522.254276
-37575.996965,601,528.626789
-37910.511524,601,536.454902
-38941.597638,601,542.703809
-37657.745648,601,551.439816
-35685.188133,601,557.703714
-33378.774448,601,565.715974
-38251.148712,601,572.156649
-35667.056682,601,581.03395
-32540.25524,601,587.441209
-32615.215918,601,595.59952
-33337.368812,601,601.991563
-34595.250415,601,610.982041
-29642.297506,601,617.435935
-32408.326135,601,623.84604
-33642.408925,601,631.670896
-35644.97114,601,638.533124
