#{"t_start": 1789963993.0942543, "env_id": "None"}
r,l,t
-65912.521414,601,45.234056
-65596.581308,601,63.486515
-68186.940408,601,86.489219
-66379.655138,601,104.10026
-67701.920981,601,127.307941
-66453.555028,601,146.108989
-66642.364894,601,169.24563
-66420.347311,601,186.360165
-66028.703866,601,209.494261
-66343.92155,601,228.342272
-65972.646806,601,251.776483
-66779.289384,601,269.269719
-66564.141737,601,292.48573
-65424.134705,601,311.597821
-66068.342618,601,334.8641
-66242.980741,601,352.635251
-67036.686805,601,370.212565
-68132.743919,601,395.285237
-68210.11349,601,413.030482
-70243.952896,601,436.404613
-71282.423138,601,454.270325
-67170.589636,601,478.280027
-68761.940444,601,496.80378
-68906.032988,601,520.250693
-68740.094078,601,537.96322
-66852.634354,601,561.848516
-70648.60443,601,581.675816
-70365.869848,601,605.118541
-69077.653986,601,623.012295
-69074.011705,601,646.679347
-71243.840802,601,665.979349
-71197.889317,601,689.29485
-70607.062211,601,706.781834
-70327.27393,601,724.400489
-69764.222603,601,749.743016
-68673.109358,601,767.432485
-70065.614083,601,790.987004
-70568.699949,601,808.57887
-73138.223052,601,833.864985
-70422.56411,601,851.590514
-69322.308684,601,875.114676
-69505.010909,601,893.016937
-69719.159378,601,918.555187
-70513.816913,601,936.411541
-68831.553078,601,959.929511
-68842.114899,601,977.72146
-68208.333454,601,1003.10561
-69404.490625,601,1021.135918
-68513.651318,601,1044.773312
-68020.066059,601,1062.78107
-68424.329975,601,1081.94085
-67350.45444,601,1106.488897
-68527.47698,601,1124.385139
-68363.652897,601,1147.542755
-67366.915448,601,1165.537393
-67252.672176,601,1190.197298
-68556.804741,601,1207.621474
-69518.531542,601,1231.148311
-67604.67184,601,1248.728829
-68091.815344,601,1274.143948
-68389.13206,601,1291.780721
-67223.460503,601,1315.153693
-67814.313634,601,1332.998313
-66604.653357,601,1358.319446
-66933.053948,601,1376.424876
-66076.881775,601,1394.576176
-66989.508679,601,1418.309081
-67912.99738,601,1438.531182
-69224.02373,601,1462.32691
-67564.982407,601,1480.200909
-66858.85762,601,1503.474261
-67911.263867,601,1523.021727
-67414.071127,601,1547.072164
-67052.822784,601,1564.946201
-67042.902541,601,1588.429935
-67630.226779,601,1607.613464
-67700.772022,601,1631.607676
-67086.047353,601,1649.521479
-67471.979453,601,1673.139459
-67180.914655,601,1691.558337
-67006.794402,601,1716.392452
-66688.442611,601,1734.153791
-67251.918297,601,1751.880403
-67689.05129,601,1776.24463
-69027.039344,601,1795.23937
