#{"t_start": 1789964017.1592758, "env_id": "None"}
r,l,t
-67647.973015,601,21.170033
-67427.914609,601,39.425493
-65622.908557,601,62.423195
-66635.226982,601,80.036238
-66914.379458,601,103.243919
-66486.317601,601,122.049492
-66474.564964,601,145.181613
-66369.077592,601,162.296142
-66219.69942,601,185.43076
-65426.962847,601,204.278336
-66985.435955,601,227.713445
-66904.137407,601,245.206686
-67358.745966,601,268.421709
-66609.452219,601,287.533793
-68059.011955,601,310.803012
-67678.943015,601,328.575241
-67796.220218,601,346.150539
-70384.584545,601,371.222414
-71494.83825,601,388.971641
-65819.919127,601,412.343593
-67516.706098,601,430.206299
-66865.827415,601,454.215006
-65739.073456,601,472.739759
-68223.632741,601,496.187673
-67307.068391,601,513.902195
-68620.00978,601,537.78951
-70905.596666,601,557.611782
-67999.221759,601,581.057602
-68804.939735,601,598.95227
-69680.308994,601,622.620328
-69728.893505,601,641.91733
-69801.119589,601,665.232829
-69335.576547,601,682.720812
-70893.148895,601,700.336464
-70514.803287,601,725.677995
-72006.30047,601,743.371464
-72090.023733,601,766.924009
-70977.127462,601,784.51685
-68653.130571,601,809.801977
-67155.206988,601,827.529491
-68878.442149,601,851.051652
-71345.57563,601,868.954829
-68575.389349,601,894.493163
-69603.806187,601,912.348515
-68627.706914,601,935.865505
-68268.15871,601,953.659439
-68699.700388,601,979.044961
-68285.605759,601,997.070896
-68895.08152,601,1020.710289
-66490.189321,601,1038.717042
-67243.114076,601,1057.875829
-66529.538309,601,1082.423875
-66746.882949,601,1100.321173
-67153.367789,601,1123.478729
-67711.355495,601,1141.473366
-67139.901202,601,1166.133256
-68042.884779,601,1183.557442
-68550.386742,601,1207.086245
-66746.056113,601,1224.667915
-68246.500902,601,1250.078927
-67121.156635,601,1267.716699
-67412.124536,601,1291.090674
-66908.829196,601,1308.93629
-68678.768042,601,1334.255425
-67546.19071,601,1352.359854
-67634.43553,601,1370.51018
-68648.50678,601,1394.246054
-68986.822573,601,1414.470153
-68023.195787,601,1438.265879
-66538.883409,601,1456.138895
-68083.127118,601,1479.410241
-67553.129748,601,1498.959706
-67524.336193,601,1523.009107
-66556.683144,601,1540.884181
-67547.540831,601,1564.368924
-67123.469385,601,1583.549439
-65304.810205,601,1607.543653
-67598.356593,601,1625.460451
-66481.496288,601,1649.075536
-68867.82588,601,1667.493316
-66996.380728,601,1692.328526
-66565.541585,601,1710.091774
-67005.596994,601,1727.817385
-65979.567405,601,1752.181606
-67998.37594,601,1771.176355
