#{"t_start": 1789964013.204133, "env_id": "None"}
r,l,t
-71216.786398,601,25.125176
-65551.636358,601,43.379636
-66611.361081,601,66.380336
-65731.260853,601,83.991381
-66977.417344,601,107.199062
-67145.225701,601,126.00311
-66031.465841,601,149.138126
-65816.044203,601,166.251285
-67527.456569,601,189.385903
-66869.890463,601,208.233479
-66116.719944,601,231.667591
-70934.507694,601,249.161829
-67671.01819,601,272.376851
-66211.437292,601,291.488935
-66979.209567,601,314.759155
-69419.572341,601,332.527367
-68679.381106,601,350.104686
-67306.062981,601,375.176358
-65659.79268,601,392.926784
-68674.272682,601,416.295734
-70757.609061,601,434.161441
-66573.745635,601,458.170148
-69415.556896,601,476.694902
-67216.48441,601,500.142816
-70300.684975,601,517.857338
-66463.806949,601,541.74365
-68223.819284,601,561.566925
-73617.259707,601,585.011756
-69540.773396,601,602.906412
-69495.705711,601,626.574465
-69815.226351,601,645.872473
-74650.327377,601,669.186968
-69302.428304,601,686.673955
-68141.882384,601,704.291607
-71362.172087,601,729.634138
-68327.383441,601,747.326607
-68782.88175,601,770.878155
-70957.961698,601,788.471993
-69873.478422,601,813.758113
-70496.423537,601,831.484634
-69171.31054,601,855.005802
-68577.30153,601,872.908984
-69459.307562,601,898.447309
-68355.952401,601,916.302664
-68491.108142,601,939.819632
-70809.506992,601,957.614581
-67965.619806,601,983.001104
-67337.057938,601,1001.026039
-68787.254965,601,1024.663434
-67151.865724,601,1042.672185
-70421.059202,601,1061.830972
-68611.527121,601,1086.379018
-67847.225158,601,1104.276316
-67052.864213,601,1127.434789
-68225.696405,601,1145.429509
-68548.091355,601,1170.087419
-67633.747653,601,1187.512584
-68281.57353,601,1211.041388
-68898.749658,601,1228.622061
-66769.678191,601,1254.035071
-67954.830886,601,1271.670842
-67917.993826,601,1295.044809
-69514.462716,601,1312.88943
-67486.304576,601,1338.210567
-67212.773368,601,1356.314997
-68787.352629,601,1374.465322
-66573.616485,601,1398.199202
-67863.235683,601,1418.42633
-66149.189488,601,1442.221022
-67093.329093,601,1460.092044
-66135.790583,601,1483.364382
-66518.733132,601,1502.914849
-68534.648944,601,1526.96725
-67298.832172,601,1544.839324
-68286.600889,601,1568.322067
-67616.782061,601,1587.505583
-67827.715006,601,1611.499789
-68711.917973,601,1629.413591
-66946.516666,601,1653.02958
-67044.456196,601,1671.448459
-67901.591196,601,1696.283669
-67408.386689,601,1714.046916
-68268.599573,601,1731.771529
-66315.164246,601,1756.135758
-67650.138898,601,1775.130495
