#{"t_start": 1789923509.410367, "env_id": "None"}
r,l,t
-65099.732359,601,25.908292
-56026.682191,601,30.652015
-61025.474288,601,37.649969
-53546.72624,601,46.537497
-51428.677388,601,54.527122
-59727.081704,601,61.147555
-48863.524203,601,67.772586
-48179.116729,601,73.161232
-48512.44737,601,79.785941
-40115.152209,601,85.54033
-42642.143902,601,93.224437
-36260.113285,601,99.167232
-37262.386784,601,106.419533
-39450.507093,601,112.642304
-40827.067336,601,119.642615
-41683.761398,601,124.983101
-38245.664577,601,130.494681
-40135.621867,601,137.615828
-45352.594882,601,142.972084
-44019.090412,601,149.728643
-43870.387718,601,155.387441
-39262.249193,601,162.97627
-42020.825074,601,168.478792
-42557.347195,601,175.693257
-44351.361904,601,181.175438
-41296.177244,601,188.32582
-42630.438998,601,191.878232
-40420.196895,601,198.086318
-41418.673404,601,202.878829
-42341.389066,601,210.685827
-39243.946757,601,215.896993
-38162.791146,601,222.697501
-36680.972809,601,228.316906
-37256.594538,601,234.334157
-38975.261284,601,241.229784
-43970.232687,601,246.804518
-44586.104619,601,254.225363
-49748.508275,601,260.271284
-44291.176895,601,267.557963
-50354.681495,601,273.314705
-51750.702776,601,280.323595
-57676.952578,601,286.209117
-51071.869655,601,293.549184
-57848.448519,601,299.745864
-55623.008737,601,308.237549
-54320.608647,601,314.298369
-57215.625248,601,323.420422
-59417.246265,601,330.020067
-58986.424851,601,337.546843
-57735.145255,601,344.013063
-54635.895771,601,350.56635
-47357.08929,601,358.285007
-47945.367358,601,364.906929
-53107.533935,601,372.177576
-51215.32583,601,377.627962
-47190.967641,601,385.090848
-44992.583856,601,391.543968
-42356.387946,601,398.604746
-45005.211469,601,403.952576
-44471.411381,601,411.240695
-41790.745493,601,416.841997
-44909.569196,601,423.923103
-41335.204922,601,429.113669
-43478.1644,601,436.464422
-43320.724831,601,442.238438
-43734.74942,601,447.456191
-42571.658577,601,454.205068
-41675.30562,601,459.65783
-43732.986201,601,467.432631
-44008.049325,601,473.309394
-45167.175713,601,480.365582
-45001.8634,601,485.544362
-48282.056121,601,492.007644
-43656.526883,601,497.384084
-43904.85824,601,504.477173
-49294.555144,601,509.751572
-50234.881047,601,516.617572
-47890.113995,601,521.819791
-47504.801213,601,528.552364
-48473.963217,601,533.692681
-48542.748848,601,540.750154
-49903.635067,601,545.703952
-46864.91714,601,551.232569
-50867.024421,601,558.097615
-49321.123699,601,563.301988
